,x,fu,fubar,fd,fdbar,fs,fsbar
0,0.001,0.3431966669782817,0.30295594240599055,0.3274827361425003,0.305397903281124,0.15085400319745226,0.15085400319745226
1,0.011090909090909092,0.3566102840996387,0.20051122397526558,0.3085878983363093,0.21543524843378756,0.09996154541895619,0.09996154541895619
2,0.021181818181818184,0.41045908193237607,0.18393109144469064,0.3423318894781938,0.2070196479327385,0.09055111334581101,0.09055111334581101
3,0.03127272727272727,0.45570466980240526,0.17164846425162747,0.36816867053951524,0.20006280467668547,0.08395962474919157,0.08395962474919157
4,0.041363636363636366,0.4945633144037633,0.16040131633177926,0.3875846279221783,0.1923496861079835,0.07828459714267509,0.07828459714267509
5,0.05145454545454546,0.5284100082086409,0.1494829848356164,0.40228854990585033,0.1840321985340474,0.07307189487623567,0.07307189487623567
6,0.06154545454545455,0.5580435618763065,0.1386689477641736,0.4134452844469023,0.17544872145549253,0.06816126480077407,0.06816126480077407
7,0.07163636363636364,0.5840764538484379,0.1279595226684863,0.4218676598207507,0.1668702200009366,0.06351446949391415,0.06351446949391415
8,0.08172727272727273,0.6069033107861675,0.11742636547947186,0.4280048042983878,0.1584096468754022,0.059085867971130836,0.059085867971130836
9,0.09181818181818183,0.6269485460371406,0.10721893661291766,0.4321719950400256,0.15010977451323096,0.05488151491522661,0.05488151491522661
10,0.10190909090909092,0.6445123733158858,0.0974857144357161,0.43453710658779054,0.14194661144126197,0.05088902672622582,0.05088902672622582
11,0.112,0.659861041912502,0.08834556012997649,0.43523387452045365,0.13388813251452497,0.0471054267855624,0.0471054267855624
12,0.1220909090909091,0.6732363447836752,0.07987841378818931,0.4344017531760971,0.12591549665160617,0.043533264047386555,0.043533264047386555
13,0.13218181818181818,0.6847418944763674,0.0721571301408819,0.43210559724294245,0.11800973010546138,0.040162762945816305,0.040162762945816305
14,0.14227272727272727,0.6944830590440059,0.06518769823143854,0.4284791126740338,0.11019465119724936,0.03699692109010681,0.03699692109010681
15,0.15236363636363637,0.7025724000756824,0.058932949839638586,0.42366150779104605,0.10248933717448311,0.03402643092557438,0.03402643092557438
16,0.16245454545454546,0.7090228362823336,0.05336684341851666,0.41775741924487503,0.09493019896482198,0.031244092428415852,0.031244092428415852
17,0.17254545454545456,0.7138512230732029,0.04842975267066181,0.41090845890889727,0.0875776133732911,0.028648908933682844,0.028648908933682844
18,0.18263636363636365,0.7171491346071276,0.04406131180482892,0.4032276572570732,0.08044683367496339,0.026229494599932738,0.026229494599932738
19,0.19272727272727275,0.7188654079062626,0.040196519848371554,0.3948235916083722,0.07359603571442153,0.02397918177931135,0.02397918177931135
20,0.20281818181818184,0.7190782677074393,0.036773916750290764,0.3858070250050545,0.06704474516567262,0.021888607540652614,0.021888607540652614
21,0.2129090909090909,0.7178280445700996,0.03374549603548525,0.37626456912536843,0.060816349216856955,0.01995202153757725,0.01995202153757725
22,0.223,0.7151129657850284,0.031051424535614647,0.36629307006230943,0.05494466031768976,0.018161834121014752,0.018161834121014752
23,0.2330909090909091,0.7110350276704049,0.028654615083248788,0.35595062123949794,0.04941615743137588,0.016506829187041005,0.016506829187041005
24,0.2431818181818182,0.7056040472212883,0.02650603984983492,0.3453331885478835,0.044262490159148356,0.014983438853351405,0.014983438853351405
25,0.25327272727272726,0.698911336220413,0.024580325401392406,0.3344752035866982,0.039462461709366854,0.013581461412360812,0.013581461412360812
26,0.26336363636363636,0.6909902973697747,0.022836773638365924,0.323452508872889,0.03502783036157632,0.012293209289004027,0.012293209289004027
27,0.27345454545454545,0.6819281814591314,0.02125517241845151,0.31230163978128184,0.030940174641426003,0.011110993804163614,0.011110993804163614
28,0.28354545454545454,0.6717803615116372,0.019809705789583104,0.3010764313042123,0.0271977652472277,0.010029394265158014,0.010029394265158014
29,0.29363636363636364,0.6606279715111936,0.018480852779597098,0.2898183024549247,0.023784262744808694,0.009040312732319896,0.009040312732319896
30,0.30372727272727273,0.6485304775533243,0.017251363305321146,0.2785584791041261,0.020688073620358963,0.008137182279519121,0.008137182279519121
31,0.31381818181818183,0.635578091268607,0.01610518376540337,0.2673444334577616,0.01789333002159919,0.007313815493436933,0.007313815493436933
32,0.3239090909090909,0.6218240481427713,0.015032431519979766,0.25619064511412465,0.015386150881130187,0.006565540985834389,0.006565540985834389
33,0.334,0.607368462448633,0.014019351172370239,0.24514799891332653,0.013148188481837006,0.005885153562647601,0.005885153562647601
34,0.3440909090909091,0.5922573156443066,0.013059062960042327,0.2342236635677652,0.011165795033141232,0.005268139980068941,0.005268139980068941
35,0.3541818181818182,0.5765912425002783,0.012143103951382943,0.22346064117669318,0.009418094135612816,0.004708853608312851,0.004708853608312851
36,0.3642727272727273,0.5604024180605617,0.011267124198721867,0.21285777474170958,0.007892883900925006,0.004204051972973021,0.004204051972973021
37,0.3743636363636364,0.5438098002745758,0.010426315470415944,0.2024600798929594,0.00656720418477865,0.003747605635204435,0.003747605635204435
38,0.3844545454545455,0.5268460125444349,0.009617359590740823,0.19226809608795076,0.005430676137010816,0.0033364986806433575,0.0033364986806433575
39,0.3945454545454546,0.5096076912157034,0.00883961665661883,0.1823086825072389,0.004459234061144431,0.0029660231512776804,0.0029660231512776804
40,0.4046363636363637,0.49211513867595624,0.008090764099178098,0.17257668556361253,0.003643275164601586,0.0026339072058331036,0.0026339072058331036
41,0.4147272727272727,0.47447943651314717,0.007372766610928299,0.163101244929958,0.0029589715138412446,0.00233530491921429,0.00233530491921429
42,0.4248181818181818,0.45673004425071756,0.006684084243594396,0.15388420196886698,0.002397038734242374,0.002067762192322804,0.002067762192322804
43,0.4349090909090909,0.43894872470910473,0.0060290122330200315,0.14493891596079458,0.0019370484155912227,0.0018283150831300168,0.0018283150831300168
44,0.445,0.4211726819529011,0.005407917469786876,0.13626598973608767,0.0015676962749941509,0.0016149299047026858,0.0016149299047026858
45,0.4550909090909091,0.40346785098472454,0.004823831735376672,0.12787270339898987,0.0012725535835386075,0.0014246514561290576,0.0014246514561290576
46,0.4651818181818182,0.3858855213196851,0.004279186895436931,0.11976499662683457,0.001037724513319327,0.0012549817610707447,0.0012549817610707447
47,0.4752727272727273,0.3684589646132061,0.0037743839644796655,0.1119414662647582,0.0008546767393926036,0.0011043558646393053,0.0011043558646393053
48,0.4853636363636364,0.35125617971495754,0.0033128822969651964,0.1044114485454287,0.0007078218208688535,0.0009703844568259625,0.0009703844568259625
49,0.4954545454545455,0.33428303641898605,0.0028924741907060078,0.0971684357242256,0.0005948110798587115,0.000852078343152208,0.000852078343152208
50,0.5055454545454545,0.317619003226665,0.002514216235939845,0.09022732992648685,0.0005020945166021502,0.0007468207699373919,0.0007468207699373919
51,0.5156363636363637,0.301249238857795,0.002175824743062781,0.08357628628444964,0.00043002454142054277,0.0006542312516120166,0.0006542312516120166
