,x,fu,fubar,fd,fdbar,fs,fsbar
0,0.001,0.40837111549989974,0.36819251033490175,0.39751125084864136,0.36450906454916265,0.3321746719638682,0.33935011795800757
1,0.011090909090909092,0.3939719919664462,0.25826916337011085,0.3469185245352526,0.27165455921502984,0.20164138094422313,0.1981317243837591
2,0.021181818181818184,0.44046006574441193,0.22535573377670698,0.36749396674249357,0.2516691402235207,0.16517873190596274,0.16134141210226638
3,0.03127272727272727,0.481021995274319,0.20085316506404985,0.38561837639554475,0.23654975303283954,0.1416315866884119,0.13684418758013037
4,0.041363636363636366,0.514179371413571,0.1807017460706579,0.3982865532113173,0.22309367239256497,0.1244808434276486,0.11773710448320841
5,0.05145454545454546,0.5420117798789585,0.16366824332165467,0.4069279480000869,0.21076334525700327,0.11140578871520884,0.10214958009752728
6,0.06154545454545455,0.5660988826839833,0.14903952955510388,0.4127711322679128,0.19929892677484867,0.10116791417643306,0.08917489003314791
7,0.07163636363636364,0.5874234464745032,0.13631757691151467,0.4165955223151455,0.18850866845213307,0.09299255933738812,0.07824382143274278
8,0.08172727272727273,0.606576801424466,0.12513139185518227,0.4188761743927117,0.17824277089528784,0.08634897792805256,0.06895475994409969
9,0.09181818181818183,0.6239134767371544,0.11519184069252594,0.41990619841055765,0.1683861971510924,0.08085286803121819,0.06100384217480467
10,0.10190909090909092,0.6396316284827898,0.10626810738308398,0.41986449983606894,0.15885001269454224,0.07621306875417155,0.05415356454277542
11,0.112,0.6538277436721257,0.09817473031187204,0.4188625095868875,0.1495709327813682,0.07220279412435072,0.04821479968909749
12,0.1220909090909091,0.6665510925392742,0.0907610835603381,0.4169775427728534,0.1405048636253782,0.06864833836451048,0.0430343073191636
13,0.13218181818181818,0.6777975060609382,0.0839057108537752,0.4142592854169348,0.13162653427101823,0.06541050803424446,0.038488113505999656
14,0.14227272727272727,0.687562174068089,0.07751246334203656,0.410752250228034,0.12292295390796168,0.06238609206709803,0.03447555024562737
15,0.15236363636363637,0.6958199035197125,0.07150744230046531,0.40649346773303696,0.11439608529406389,0.059496209925807245,0.030915605586107935
16,0.16245454545454546,0.7025554195684561,0.06583541053067139,0.40152116553795913,0.1060556089834599,0.0566856891470078,0.027742992230101897
17,0.17254545454545456,0.7077576644739799,0.06045781259935203,0.395873759162106,0.09791942240503332,0.05391820441542437,0.024905672756460266
18,0.18263636363636365,0.7114205181703745,0.05535018948109759,0.3895914393720815,0.09001346282472829,0.051172465814230045,0.022362177201668196
19,0.19272727272727275,0.7135561043087306,0.05049759752984753,0.3827154735661254,0.08236311118583294,0.0484395769934125,0.020079314983761205
20,0.20281818181818184,0.7141781712647544,0.04589474473696437,0.3752878565548176,0.07500010335792788,0.045720026173822495,0.018030496331001632
21,0.2129090909090909,0.7133126386793274,0.04154173528940961,0.3673511593775104,0.06795515187479259,0.04302140321056448,0.016194566474667417
22,0.223,0.7109943044214977,0.03744054977025604,0.35894599711870395,0.06125474804114371,0.04035492650698048,0.01455379810657022
23,0.2330909090909091,0.7072616358178841,0.03359663271008714,0.3501143610715947,0.05492657701295595,0.03773609082905335,0.013093796753171006
24,0.2431818181818182,0.7021616700106007,0.030013818245778232,0.34089639316716897,0.04899153321063586,0.03518084304025944,0.011801976678111944
25,0.25327272727272726,0.6957473631717295,0.026694327856195972,0.3313315282567769,0.04346481821882061,0.032705093872373074,0.01066738230507369
26,0.26336363636363636,0.6880735868779054,0.02363931486200041,0.3214588708108611,0.038358531476108855,0.030325237009656943,0.009679954484153904
27,0.27345454545454545,0.6792014036404656,0.020846932881985247,0.31131689388959427,0.033678264358956544,0.028055980337033912,0.008830086958825388
28,0.28354545454545454,0.6691929570592647,0.018312345460858543,0.30094146199874156,0.029423442730249133,0.025909631951486486,0.0081084720893122
29,0.29363636363636364,0.6581134580910291,0.016028925347284447,0.2903693364352245,0.025590289344324085,0.02389791700896779,0.00750564186025074
30,0.30372727272727273,0.6460291964024937,0.013987445668042041,0.2796358628545676,0.022170198945360008,0.0220302993403336,0.007011699877596674
31,0.31381818181818183,0.6330074179772539,0.012176510241964061,0.2687739458581243,0.0191501043558858,0.020313465856896275,0.006616592464582965
32,0.3239090909090909,0.6191168665378625,0.010583144467786808,0.257817079340009,0.01651409856731779,0.018752886315652292,0.006309603116644533
33,0.334,0.6044280321256259,0.009192698922676696,0.24679822503118237,0.014243080992920007,0.017352013969008755,0.006079415677899888
34,0.3440909090909091,0.5890101641003319,0.007989459419756166,0.23574836032485372,0.012315207193655245,0.016111860040568114,0.005914436257257043
35,0.3541818181818182,0.5729339085191728,0.006956986327694937,0.2246976741620028,0.010706542738993862,0.01503129985913557,0.005803009863496024
36,0.3642727272727273,0.5562725665833121,0.006078086446387639,0.21367749295880795,0.009390857704041139,0.01410739983192577,0.0057330986896992515
37,0.3743636363636364,0.5391001509484806,0.005335185307217871,0.2027185612506988,0.008339965234766149,0.013334675218631244,0.005692926714427448
38,0.3844545454545455,0.52148932922757,0.004711527093376133,0.19184984535496144,0.007525133475953699,0.012705478736732657,0.005671851747922476
39,0.3945454545454546,0.503515201410852,0.004190388367980673,0.18110110673422664,0.006915959807315751,0.012209821430707375,0.0056598753769446985
40,0.4046363636363637,0.48525582916271975,0.0037556456042321966,0.1705028947134331,0.006480791884392941,0.011835310521539069,0.005648151862009189
41,0.4147272727272727,0.4667886898632314,0.003392379617704549,0.1600850609750403,0.006187871819984908,0.011567377718964324,0.005629505644344411
42,0.4248181818181818,0.44818836267297885,0.0030876548772203524,0.14987550049737347,0.006007168676279049,0.011390221289026546,0.005598711972080633
43,0.4349090909090909,0.42953127237759514,0.002829806175150485,0.1399031169865236,0.005909100685141192,0.011286092226855978,0.005551877997657043
44,0.445,0.41089188677863425,0.0026092525170848565,0.1301963952392192,0.00586652963676518,0.011236176536033196,0.005486694875649762
45,0.4550909090909091,0.39233906891179704,0.002418705599417009,0.12078197648138495,0.005856121110511288,0.011221488637868234,0.005402262488547024
46,0.4651818181818182,0.37393672195369143,0.0022530787125705767,0.11168426817202873,0.005859153521871352,0.011224124557342684,0.005298741037557775
47,0.4752727272727273,0.35574387278249275,0.0021089575354098166,0.10292667835316517,0.005860250425654962,0.011226404837576002,0.005177198825213443
48,0.4853636363636364,0.33781588311372823,0.0019844437407479537,0.0945308586761923,0.005847951513935044,0.01121226531009894,0.005039359331580166
49,0.4954545454545455,0.32020106273491605,0.0018787287936445894,0.08651511651012873,0.005814454124132887,0.011168009144655733,0.004887430487095723
50,0.5055454545454545,0.3029402369198151,0.0017917062725998818,0.0788935513144638,0.005755175337146975,0.011083109008396581,0.004723760418376664
51,0.5156363636363637,0.2860707976025591,0.0017235564028024182,0.07167780696453076,0.0056676901023442,0.010949455303881694,0.004550727512233986
52,0.5257272727272727,0.2696245081585111,0.0016745351081620776,0.06487592531365914,0.005551621465973159,0.010762058704629662,0.004370629186553503
53,0.5358181818181819,0.25362810241530304,0.0016446161206864764,0.05849189721298836,0.0054080697075912865,0.010518963813724129,0.004185439155982663
54,0.5459090909090909,0.2381018416058359,0.0016335157284179576,0.05252565754181464,0.005239167674565054,0.010221008355216929,0.003996746763204504
55,0.556,0.22306256900931176,0.0016402841536557323,0.04697398522722011,0.0050477553854222776,0.009871129296047594,0.0038059019400061094
56,0.5660909090909091,0.20852381553847874,0.0016634858582774794,0.04183065061311932,0.004837122867497222,0.009474215488028983,0.0036139402749182665
57,0.5761818181818182,0.1944957043482394,0.0017010370906598098,0.03708643302655956,0.0046107621125661725,0.009036509193408378,0.0034216623193830506
58,0.5862727272727273,0.18098514022015563,0.0017503878028133002,0.03272971986353369,0.004372126796655654,0.008564971251758927,0.0032296877644002672
59,0.5963636363636364,0.16799670637523645,0.0018085182292961104,0.028746935146737342,0.004124575068300814,0.008066952268265874,0.003038557083592464
60,0.6064545454545455,0.15553392623625692,0.0018720140002255476,0.02512281506913408,0.003871402879957838,0.007550135697611034,0.0028488003031792606
61,0.6165454545454546,0.1435987034322553,0.0019372435327657687,0.02184072691021822,0.003615687646972969,0.00702201566196023,0.0026609757757976448
62,0.6266363636363637,0.13219161111198385,0.002000567235632509,0.018883149060310404,0.0033602295938952656,0.006489641281612191,0.0024756898009231114
63,0.6367272727272728,0.12131195925621098,0.0020585385412173404,0.016232258878580832,0.0031074931970242817,0.005959354665365384,0.0022936049946839254
64,0.6468181818181818,0.11095887460676017,0.0021078196135185323,0.013869456220301953,0.0028597738176912436,0.0054371503387467095,0.0021154879581167297
65,0.6569090909090909,0.10113069860347254,0.0021454164148851126,0.011775829421224786,0.002619093276108724,0.004928354975457991,0.0019421745288323844
66,0.667,0.0918250581639379,0.002168837731228629,0.009932379991658035,0.0023872064014983595,0.004437590098674708,0.0017745486886061364
67,0.6770909090909091,0.08303895546025657,0.0021762158602216144,0.008320655067259186,0.0021655514097922816,0.003968652168702931,0.00161346936246778
68,0.6871818181818182,0.07476856760995976,0.002166255980274286,0.006922094460519401,0.0019553641426645193,0.003524739849353139,0.0014597945583551208
69,0.6972727272727273,0.06700989943003972,0.0021383074272171725,0.005718182129834441,0.0017576590687107122,0.0031084584327060825,0.0013143464562877577
70,0.7073636363636364,0.05975810416839259,0.0020924252840754743,0.004690693812622618,0.0015732102635401292,0.0027217407126565443,0.0011778429529367626
71,0.7174545454545455,0.05300738319159485,0.0020293412118747474,0.0038219492696170043,0.0014025418711285313,0.002365858444897225,0.0010508668942888749
72,0.7275454545454546,0.04675091794888109,0.0019503536433274555,0.00309512356042023,0.0012459370560414026,0.0020414652790459445,0.0009338255029992756
73,0.7376363636363636,0.04098098216413069,0.0018573126732126315,0.002493466171536045,0.0011034575871722747,0.0017486959156444682,0.000826964065177597
74,0.7477272727272728,0.035688339225736304,0.0017524917177587883,0.0020008474060696237,0.0009749137465228637,0.0014871359580532573,0.000730314482681983
