,hadron,Q2,x,z,phT,Siv,tot_err,1D_dependence
0,pi+,6.297777777777778,0.006469,0.3566666666666666,0.4833333333333333,-0.022105588,0.014637559,x
1,pi+,6.297777777777778,0.0092127474747474,0.3566666666666666,0.4833333333333333,-0.018828899,0.0116982665,x
2,pi+,6.297777777777778,0.0119564949494949,0.3566666666666666,0.4833333333333333,-0.015796648,0.009628253,x
3,pi+,6.297777777777778,0.0147002424242424,0.3566666666666666,0.4833333333333333,-0.013049004,0.008262131,x
4,pi+,6.297777777777778,0.0174439898989899,0.3566666666666666,0.4833333333333333,-0.010643721,0.007565439,x
5,pi+,6.297777777777778,0.0201877373737373,0.3566666666666666,0.4833333333333333,-0.008620002,0.0075380937,x
6,pi+,6.297777777777778,0.0229314848484848,0.3566666666666666,0.4833333333333333,-0.0068506543,0.007994724,x
7,pi+,6.297777777777778,0.0256752323232323,0.3566666666666666,0.4833333333333333,-0.0056237737,0.008359447,x
8,pi+,6.297777777777778,0.0284189797979797,0.3566666666666666,0.4833333333333333,-0.005361503,0.007895474,x
9,pi+,6.297777777777778,0.0311627272727272,0.3566666666666666,0.4833333333333333,-0.0051594665,0.0068402407,x
10,pi+,6.297777777777778,0.0339064747474747,0.3566666666666666,0.4833333333333333,-0.0054797395,0.005691418,x
11,pi+,6.297777777777778,0.0366502222222222,0.3566666666666666,0.4833333333333333,-0.0059007714,0.004719596,x
12,pi+,6.297777777777778,0.0393939696969697,0.3566666666666666,0.4833333333333333,-0.0059341257,0.0039142994,x
13,pi+,6.297777777777778,0.0421377171717171,0.3566666666666666,0.4833333333333333,-0.005666573,0.004060824,x
14,pi+,6.297777777777778,0.0448814646464646,0.3566666666666666,0.4833333333333333,-0.0047848164,0.004913153,x
15,pi+,6.297777777777778,0.0476252121212121,0.3566666666666666,0.4833333333333333,-0.0038508363,0.0060006217,x
16,pi+,6.297777777777778,0.0503689595959596,0.3566666666666666,0.4833333333333333,-0.0031173027,0.007487365,x
17,pi+,6.297777777777778,0.053112707070707,0.3566666666666666,0.4833333333333333,-0.0026768872,0.008280935,x
18,pi+,6.297777777777778,0.0558564545454545,0.3566666666666666,0.4833333333333333,-0.0025459824,0.008662058,x
19,pi+,6.297777777777778,0.058600202020202,0.3566666666666666,0.4833333333333333,-0.0025446091,0.009174528,x
20,pi+,6.297777777777778,0.0613439494949495,0.3566666666666666,0.4833333333333333,-0.0026502819,0.0098171495,x
21,pi+,6.297777777777778,0.0640876969696969,0.3566666666666666,0.4833333333333333,-0.0029671073,0.010397868,x
