,hadron,1D_dependence,x,z,phT,QQ,sbar,ubar,dbar,d,u,s
272,k+,x,0.2169727272727273,0.4225555555555556,0.5866666666666667,7.155555555555555,0.01908431936943,0.030615944141042236,0.05032019853839265,0.33226478306830565,0.6617106042039095,0.01908431936943
273,k+,x,0.2198959595959596,0.4225555555555556,0.5866666666666667,7.155555555555555,0.018554782028766318,0.029867507132573305,0.04876472946968895,0.32907356725318926,0.6597045200715669,0.018554782028766318
274,k+,x,0.2228191919191919,0.4225555555555556,0.5866666666666667,7.155555555555555,0.018038683688106155,0.029144442275325064,0.04724096824400329,0.32586550021368765,0.6576025952391803,0.018038683688106155
275,k+,x,0.2257424242424242,0.4225555555555556,0.5866666666666667,7.155555555555555,0.017535701833817516,0.028446038534481903,0.04574805481776582,0.322641592011486,0.6554081074293876,0.017535701833817516
276,k+,x,0.2286656565656565,0.4225555555555556,0.5866666666666667,7.155555555555555,0.01704564925063684,0.02777052312985962,0.044287217380060764,0.31940563917821313,0.6531210404590392,0.01704564925063684
277,k+,x,0.2315888888888889,0.4225555555555556,0.5866666666666667,7.155555555555555,0.01656833915347356,0.02711623140828977,0.04285955914426642,0.3161611747442645,0.6507414886169014,0.01656833915347356
278,k+,x,0.2345121212121212,0.4225555555555556,0.5866666666666667,7.155555555555555,0.016103585488652317,0.02648159960793904,0.04146606821422322,0.3129114867278429,0.6482696457905024,0.016103585488652317
279,k+,x,0.2374353535353535,0.4225555555555556,0.5866666666666667,7.155555555555555,0.015651203753504758,0.0258652223176397,0.040107541873440324,0.30965945079157176,0.6457058650296315,0.015651203753504758
280,k+,x,0.2403585858585858,0.4225555555555556,0.5866666666666667,7.155555555555555,0.015210977937854373,0.025268560803797836,0.0387808339701136,0.30639968479069657,0.6430539207256873,0.015210977937854373
281,k+,x,0.2432818181818181,0.4225555555555556,0.5866666666666667,7.155555555555555,0.014782521704699618,0.024691515324535646,0.037484397278679034,0.303131171847021,0.6403168012577005,0.014782521704699618
282,k+,x,0.2462050505050505,0.4225555555555556,0.5866666666666667,7.155555555555555,0.014365423608035074,0.02413243283183988,0.0362187172061066,0.29985738445087096,0.6374958684267008,0.014365423608035074
283,k+,x,0.2491282828282828,0.4225555555555556,0.5866666666666667,7.155555555555555,0.01395929045575045,0.02358975870869246,0.03498421753941988,0.29658156414015346,0.6345924756900361,0.01395929045575045
284,k+,x,0.2520515151515151,0.4225555555555556,0.5866666666666667,7.155555555555555,0.013563746315180977,0.023062030508713218,0.0337812652376868,0.29330673675912483,0.6316079666076885,0.013563746315180977
285,k+,x,0.2549747474747474,0.4225555555555556,0.5866666666666667,7.155555555555555,0.013178431583032495,0.022547872142765414,0.03261017484714255,0.2900357266070675,0.6285436734862823,0.013178431583032495
286,k+,x,0.2578979797979798,0.4225555555555556,0.5866666666666667,7.155555555555555,0.012803133859361514,0.022047626174235845,0.03146965113874917,0.2867660199639074,0.6254005916196476,0.012803133859361514
287,k+,x,0.2608212121212121,0.4225555555555556,0.5866666666666667,7.155555555555555,0.012437759613094481,0.021562378215131413,0.030357671315064085,0.2834933524949994,0.622180431102489,0.012437759613094481
288,k+,x,0.2637444444444444,0.4225555555555556,0.5866666666666667,7.155555555555555,0.01208207252665263,0.02109098094773332,0.029274341704926418,0.2802208372841657,0.6188858327268955,0.01208207252665263
289,k+,x,0.2666676767676768,0.4225555555555556,0.5866666666666667,7.155555555555555,0.01173584276898645,0.02063233503147295,0.02821975354113575,0.27695143921798704,0.6155193382511719,0.01173584276898645
290,k+,x,0.2695909090909091,0.4225555555555556,0.5866666666666667,7.155555555555555,0.011398847891000147,0.020185401867041496,0.027193969679114884,0.2736879341189213,0.6120833900922068,0.011398847891000147
291,k+,x,0.2725141414141414,0.4225555555555556,0.5866666666666667,7.155555555555555,0.011070872521863876,0.019749200016937987,0.026197026845698596,0.2704329204567309,0.6085803360616391,0.011070872521863876
292,k+,x,0.2754373737373737,0.4225555555555556,0.5866666666666667,7.155555555555555,0.010751761663866936,0.019323223925640454,0.025228674361194338,0.2671871905620854,0.6050116084716484,0.010751761663866936
293,k+,x,0.2783606060606061,0.4225555555555556,0.5866666666666667,7.155555555555555,0.01044155003668027,0.018908897596060768,0.02428733002825404,0.26394416084130556,0.6013752315122232,0.01044155003668027
294,k+,x,0.2812838383838384,0.4225555555555556,0.5866666666666667,7.155555555555555,0.01013993318078708,0.018505591165359114,0.023372507972256065,0.2607053789644489,0.597673757416553,0.01013993318078708
295,k+,x,0.2842070707070707,0.4225555555555556,0.5866666666666667,7.155555555555555,0.009846568807079811,0.01811235186832494,0.0224839403265679,0.2574736800427892,0.5939103614699844,0.009846568807079811
296,k+,x,0.287130303030303,0.4225555555555556,0.5866666666666667,7.155555555555555,0.009561129594678757,0.017728277595125144,0.021621357154894875,0.2542517261137701,0.5900880764423866,0.009561129594678757
297,k+,x,0.2900535353535353,0.4225555555555556,0.5866666666666667,7.155555555555555,0.009283302427341886,0.017352514058318478,0.020784486938220766,0.2510420162869799,0.5862097998805713,0.009283302427341886
298,k+,x,0.2929767676767676,0.4225555555555556,0.5866666666666667,7.155555555555555,0.00901278769180228,0.01698425221270826,0.019973057005800335,0.24784689589038877,0.5822783006705388,0.00901278769180228
299,k+,x,0.2959,0.4225555555555556,0.5866666666666667,7.155555555555555,0.008749582809560159,0.01662400018100861,0.01918654022632968,0.2446627955981344,0.5782914595228419,0.008749582809560159
300,k-,x,0.0065,0.3871111111111111,0.5788888888888889,7.866666666666666,0.20482706853454152,0.3084694286953746,0.3202900341804953,0.39884117349346515,0.44254571675777676,0.20482706853454152
