,kperp,fu,fuErr,fubar,fubarErr,fd,fdErr,fdbar,fdbarErr,fs,fsErr,fsbar,fsbarErr
21,0.21,0.04407381587033602,0.011497919611014637,0.0005178707612092583,0.0030491762609748466,-0.05015498211930656,0.020884070853768876,-0.0389244396794303,0.045904304242057825,0.006240691927053823,0.01081079450485584,0.034078561198972596,0.04584212361270732
22,0.22,0.04533489011764728,0.011827186027216819,0.000532666677151259,0.0031364017689967487,-0.05159007716475767,0.0214815200152748,-0.0400385351305541,0.04721820255237883,0.006419133375998228,0.01112024359404471,0.03505358301100147,0.047153533443754905
23,0.23,0.046496089623221125,0.012130431011593836,0.000546286922618262,0.003216715784176751,-0.05291151930256906,0.022031639868651393,-0.041064459921972433,0.04842812457972201,0.006583420840982731,0.01140520688966314,0.035951373592214224,0.04836103747080901
24,0.24,0.047556372842859566,0.01240738317011704,0.0005587193385097539,0.0032900463475504763,-0.054118123222721845,0.022533938420772823,-0.04200129290150956,0.04953298442624183,0.006733407258566566,0.011665428542566587,0.03677112769808813,0.04946355363423164
25,0.25,0.048515058664708184,0.012657864972406601,0.0005699560158693149,0.0033563464502959755,-0.0552091137642546,0.022988094559953303,-0.04284843099052287,0.05053207129779666,0.00686899668488674,0.011900741030687948,0.037512318815160844,0.050460374954504866
26,0.26,0.04937182213680207,0.012881791631614107,0.000579993244841475,0.003415593737055546,-0.056184121053871446,0.023393956013214513,-0.04360558542439854,0.05142504506493037,0.006990143686325182,0.012111064114884268,0.03817469585670344,0.05135116507436052
27,0.27,0.05012668848102728,0.013079169538049065,0.0005888314433918231,0.0034677900906031427,-0.05704317369462562,0.023751536490659978,-0.044272776481349224,0.052211930040984934,0.007096852486977774,0.01229640337500395,0.038758278533190464,0.052135952017222015
28,0.28,0.05078002546416912,0.013250094265078945,0.000596475066630672,0.0035129611027601105,-0.05778669008509316,0.02406101205068407,-0.0448503267617635,0.05289310705083292,0.00718917588298283,0.012456848343465528,0.039263351452216384,0.0528151202356356
29,0.29,0.0513325342062933,0.013394748168324883,0.0006029324976937449,0.00355115543712516,-0.05841546796034796,0.024322716724286104,-0.04533885308880762,0.05346930387367853,0.007267213935126037,0.01259257025598422,0.0396904570099151,0.05338940103333732
30,0.3,0.05178523851546788,0.013513397601454591,0.0006082159212368906,0.003582444089791147,-0.05893067225602116,0.024537137440914753,-0.04573925710870335,0.05394158415249103,0.007331112452382756,0.01270381944122873,0.04004038714271448,0.05385986145372119
31,0.31,0.0521394728457264,0.013606389773924133,0.0006123411806949783,0.0036069195547675397,-0.059333821405706984,0.024704908302006817,-0.04605271467607355,0.054311334870843934,0.007381061280178566,0.012790922373123834,0.04031417401436195,0.05422789173568916
32,0.32,0.05239686898214964,0.013674149277830977,0.0006153276205374248,0.0036246949013103514,-0.05962677218991592,0.02482680425168659,-0.046280664115899456,0.05458025250519144,0.007417292408138694,0.01285427841122369,0.04051307971855361,0.05449519144512055
33,0.33,0.052559341562964934,0.01371717431260072,0.0006171979148237575,0.003635902770777891,-0.059811703261630926,0.02490373419693838,-0.0464247934589532,0.05475032796688019,0.007440077912950951,0.012894356256056581,0.04063858508215677,0.05466375439646561
34,0.34,0.052629072553607735,0.013736032637533889,0.0006179778834219248,0.003640694300979494,-0.05989109747926069,0.02493673363194551,-0.04648702675201959,0.054823830453440456,0.007449727752681623,0.012911690147578111,0.040692377657917424,0.05473585248420958
35,0.35,0.052608494791731596,0.013731357283280936,0.0006176962972995287,0.0036392379862637513,-0.05986772318238575,0.02492695682319142,-0.04646950954779602,0.054803290332911085,0.00744658742945615,0.012906875835861358,0.04067633899867171,0.054714018548157536
36,0.36,0.05250027472519472,0.013703842054093054,0.000616384674333667,0.003631718481802612,-0.0597446145491519,0.02487566861334453,-0.046374593682044746,0.05469148118811402,0.007431035537846316,0.012880566353898325,0.04059253130743273,0.05460102839964527
37,0.37,0.05230729446708345,0.013654236853212673,0.0006140770671086929,0.003618335360667738,-0.05952505117648186,0.024784235902893702,-0.04620482144737526,0.054491401149913125,0.007403481216592275,0.01283346762288667,0.0404431835592958,0.05439988213788882
38,0.38,0.05203263329287532,0.013583342864024265,0.0006108098441829884,0.003599301832366707,-0.059212537025457646,0.02465411886897541,-0.045962909273958026,0.05420625364957656,0.007364361521433194,0.012766333920632138,0.040230677191913186,0.05411378488675925
39,0.39,0.05167954870490966,0.013492007619589174,0.00060662146630615,0.0035748434315104522,-0.05881077887430481,0.024486861980843478,-0.045651731027540006,0.05383942772043363,0.007314138736827571,0.012679963243715408,0.03995753146133917,0.05374612708232635
40,0.4,0.05125145718845592,0.013381119992943648,0.0006015522590570346,0.003545196685221378,-0.058323664420408,0.024284084870993174,-0.0452743010343651,0.05339447797810501,0.007253297644216542,0.012575192593858397,0.03962638855936889,0.0533004644405892
41,0.41,0.050751914781879584,0.013251605140058359,0.0005956441833513912,0.0035106077677667497,-0.0577552401707522,0.02404747312007964,-0.044833756941032796,0.05287510440672693,0.007182342764227231,0.012452893218488829,0.03923999858711,0.052780497732935326
42,0.42,0.050184597580749675,0.013104419426651059,0.0005889406052358634,0.003471331150717068,-0.05710968925716033,0.023778769012487568,-0.04433334251499631,0.05228513207582982,0.007101795589832762,0.012313965834853438,0.03880120447747258,0.052190052494093975
43,0.43,0.04955328229225908,0.012940545369124283,0.0005814860663434754,0.0034276282566874723,-0.05639130930874854,0.0234797623177386,-0.04377639048834659,0.051628490908922235,0.007012191826990277,0.012159335866181446,0.03831292695657801,0.051533058783720165
44,0.44,0.048861826952094234,0.01276098661878372,0.000573326056335111,0.003379766124426197,-0.05560449050919886,0.023152281150891674,-0.043166305543803914,0.05090919562042932,0.006914078658673831,0.01198994871736516,0.03777814963081228,0.05081353111832653
45,0.45,0.04811415191095587,0.012566763017193883,0.0005645067885925836,0.003328016092671209,-0.05475369396083804,0.022798182962728692,-0.0425065475374949,0.050131325932505744,0.006808012047515873,0.011806765116417822,0.03719990428243414,0.050035548685129966
46,0.46,0.04731422119236338,0.012358905749064843,0.0005550749803624983,0.0032726525098096602,-0.05384343047116996,0.022419345707854744,-0.041800615048190715,0.049299007177452385,0.006694554091477546,0.011610756546606845,0.036581256452340394,0.04920323594357093
47,0.47,0.04646602431723896,0.012138452617454562,0.0005450776384770458,0.0032139514759488945,-0.05287823987052845,0.022017659235912184,-0.04105202933727652,0.048416391385086965,0.006574270446094092,0.011402900792659876,0.0359252913838462,0.048320743713864286
48,0.48,0.045573558684136845,0.011906443464334305,0.0005345618516989895,0.0031521896235477908,-0.05186267096197464,0.021595016947943767,-0.04026431879788567,0.04748763894752566,0.006447727825897836,0.01118417762281896,0.0352351003962109,0.04739223084502728
49,0.49,0.044640812586932734,0.011663915757719657,0.0005235745906542663,0.0030876429422681193,-0.05080126219653489,0.021153307756579094,-0.039441003965417894,0.0465169009464999,0.006315491596617716,0.010955564626792995,0.03451376775118493,0.046421846547480335
50,0.5,0.04367174894438878,0.011411900364635612,0.0005121625162277492,0.00302058565319259,-0.04969852315846221,0.020694408385194235,-0.03858558315514245,0.0455083022206428,0.006178123468701632,0.010718033227848499,0.033764358070134094,0.04541371346760569
51,0.51,0.04267028980834195,0.011151417527181516,0.0005003717972066626,0.0029512891370245503,-0.048558916936472706,0.020220176037544012,-0.03770151878583295,0.04446592524220295,0.006036179301617145,0.010472544885402009,0.03298990435336509,0.04437191157365749
52,0.52,0.04164030170939588,0.010883473056908803,0.0004882479378628157,0.002880020920339075,-0.0473868434479617,0.019732441465624792,-0.036792224441443616,0.04339379486446635,0.005890207027267363,0.010220047502552392,0.03219339664719222,0.043300462914221564
53,0.53,0.04058558189100914,0.010609054760641829,0.000475835616070082,0.0028070437234014294,-0.046186623774111424,0.01923300245972714,-0.03586105271579901,0.04229586399285874,0.005740744699722965,0.009961472051035933,0.031377771398107664,0.04220331730210044
54,0.54,0.03950984547482936,0.010329129108776829,0.0004631785324582533,0.0027326145725117875,-0.044962485554652216,0.018723617780818012,-0.034911283878178344,0.041176000224339614,0.005588318677328365,0.009697729424118843,0.0305459015271978,0.041084338968123635
55,0.55,0.0384167135921012,0.010044638155005867,0.00045031927100936347,0.002656983979279129,-0.04371854948191021,0.01820600155158199,-0.033946115390603576,0.0400379734913557,0.005433441942099627,0.009429707525977703,0.029700587251741913,0.03994729422102778
56,0.56,0.03730970250803432,0.009756496714347057,0.00043729917140857786,0.0025803951886772918,-0.04245881692473823,0.017681818118683783,-0.032968652300638786,0.03888544473836486,0.005276612560203763,0.009158268604174468,0.028844547674790253,0.038795840141282414
57,0.57,0.03619221375822499,0.009465589804336557,0.00042415821336953927,0.002503083497196332,-0.04118715870405892,0.017152677395117534,-0.03198189852663479,0.037721955650835914,0.005118312286201684,0.0088842468299243,0.027980413157488,0.03763351432862335
58,0.58,0.035067525308632275,0.009172770352266905,0.0004109349130642991,0.002425275641876768,-0.039907305033110976,0.016620130687911502,-0.030988749045659784,0.036550919448736646,0.004959005312659206,0.008608446128995991,0.027110718483042386,0.03646372571515414
59,0.59,0.03393878374328136,0.008878857169453525,0.00039766623170133664,0.002347189260506742,-0.03862283662714758,0.016085667012984008,-0.02999198298788919,0.035375612748897695,0.004799137165689633,0.00833163826428927,0.02623789681555983,0.035289746448244515
60,0.6,0.03280899747683899,0.008584633191690061,0.00038438749621222136,0.00226903242277585,-0.03733717697934281,0.015550709895621847,-0.028994257635030978,0.03419916849333397,0.004639133745994092,0.008054561169412866,0.02536427445154511,0.03411470484014614
61,0.61,0.031681030982534795,0.008290843983324418,0.0003711323319287079,0.0021910032317176515,-0.036053585792067806,0.01501661465189575,-0.027998103314475255,0.03302456993366531,0.0044794005140191126,0.0077779175309527744,0.024492066356695322,0.03294157937430138
62,0.62,0.030557600019618204,0.007998196500761175,0.0003579326070579785,0.002113289494338105,-0.03477515354554908,0.014484666143357925,-0.02700591917531156,0.03185464565524244,0.004320321816959301,0.007502373615580741,0.023623372475759245,0.03177319375178519
63,0.63,0.029441267838681413,0.007707358109681066,0.0003448183886947072,0.002036068459921878,-0.03350479717925492,0.013956076994599482,-0.026019969827186233,0.030692065618489896,0.004162260354502223,0.007228558336717544,0.022760174798702393,0.030612212955226245
64,0.64,0.028334442337770112,0.007418955848870891,0.000331817910044952,0.001959506624134457,-0.03224525685519877,0.013431986260693312,-0.025042382818197255,0.02953933818935165,0.004005556779445697,0.0069570625541402744,0.021904335162233557,0.02946114030192867
65,0.65,0.027239374137269796,0.00713357593228439,0.00031895754847886706,0.0018837595966968575,-0.030999093766736215,0.012913458529221936,-0.024075146923666288,0.02839880812559075,0.0038505294286185145,0.006688438598713226,0.021057593761931833,0.02832231545278659
66,0.66,0.026158155537109998,0.006851763479809233,0.00030626181397702386,0.0018089720301025652,-0.02976868895137311,0.012401483439497079,-0.02312011121370316,0.027272655481071963,0.0036974741789061985,0.006423200013332753,0.020221568346775614,0.0271979133389643
67,0.67,0.025092720315888103,0.006574022466200938,0.0002937533474889134,0.0017352776065740457,-0.02855624306161713,0.01189697559972378,-0.022178984863994184,0.026162895386053684,0.003546664422625334,0.006161821500209625,0.019397754064826297,0.026089943964220038
68,0.68,0.02404484432808016,0.006300815876762831,0.00028145292868200235,0.0016627990802190698,-0.02736377704399855,0.011400774881249824,-0.021253337671211958,0.025071378657942612,0.0033983511560043943,0.0059047390637703735,0.018587523926162405,0.025000253037185186
69,0.69,0.023016146852583005,0.006032566057601747,0.0002693794925255869,0.0015916483711453894,-0.02619313367305873,0.01091364706767099,-0.020344601231858318,0.023999793193922106,0.003252763174115951,0.005652350337741659,0.017792129846900005,0.023930523384876612
70,0.7,0.022008092643415304,0.00576965524767145,0.0002575501541255325,0.0015219267081256252,-0.025045979884354728,0.010436284835433044,-0.019454070741214236,0.022949666094348738,0.0031101073652639267,0.005405015084388368,0.017012704236264598,0.02288227709621319
71,0.71,0.02102199463148745,0.005512426279327729,0.00024598024120378186,0.0014537248162722262,-0.02392380984834673,0.009969309041678129,-0.018582907367371344,0.021922366463814437,0.0029705690975594923,0.0051630558534048855,0.016250262087197237,0.021856878342320363
72,0.72,0.02005901722491977,0.005261183433756838,0.00023468333360003308,0.0013871231460839332,-0.022827948725406434,0.00951327029442068,-0.01773214115405135,0.020919108835280767,0.002834312690218257,0.004926758787607123,0.015505703529870038,0.020855536818926615
73,0.73,0.01912018015442964,0.005016193437399387,0.00022367130916211303,0.0013221921401595808,-0.02175955704109354,0.009068650779698635,-0.0169026744050662,0.019940957161691208,0.002701481961977409,0.004696374562336196,0.01477981680674576,0.01987931175516677
74,0.74,0.018206362809802243,0.004777686585368658,0.0002129543953860263,0.0012589925338406369,-0.02071963562027162,0.008635866320120193,-0.016095285502818548,0.018988829318937903,0.002572200848961783,0.004472119445359253,0.014073281627423237,0.018929116432588638
75,0.75,0.017318309013383434,0.0045458579778508475,0.00020254122616620071,0.0011975756860393442,-0.019709031018547554,0.008215268639204543,-0.01531063311316792,0.0180635020639766,0.0024465740843192746,0.004254176464032481,0.013386672861452899,0.018005723158089754
76,0.76,0.016456632176864244,0.004320868855567646,0.00019243890302078224,0.0011379839365328096,-0.01872844138989552,0.007807147806084195,-0.014549260729272694,0.017165616392223644,0.0023246879319949966,0.004042696666570708,0.012720464527561435,0.017109768634862486
77,0.77,0.015621820788335213,0.004102848020572449,0.0001826530601656231,0.0010802509860531287,-0.017778422730132328,0.0074117348354849665,-0.01381160150763682,0.016295683239103166,0.00220661096711643,0.003837800464439984,0.012075034038273733,0.01624175967617239
78,0.78,0.014814244177649571,0.0038918933289322777,0.00017318793282352328,0.001024402295577559,-0.016859395437117855,0.007029204418412823,-0.013097983350518838,0.015454089471710893,0.002092394895614172,0.0036395790431475983,0.011450666659740056,0.01540207920790518
79,0.79,0.01403415850951339,0.00368807324221079,0.00016404642817196945,0.0009704555013188296,-0.015971651130123665,0.006659677759640587,-0.012408634190072026,0.014641104117992585,0.001982075405900872,0.0034480958290402475,0.010847560147643652,0.01459099250726076
80,0.8,0.013281712955390629,0.003491428425105011,0.00015523019835268342,0.0009184208420317309,-0.015115359672712422,0.00630322549888722,-0.011743687431050663,0.013856884782567476,0.0018756730456695508,0.0032633880001284904,0.010265829521355536,0.013808653626716537
81,0.81,0.0125569559972372,0.003301973377091737,0.00014673971498938473,0.0008683015953859035,-0.014290576345662533,0.005959870693502643,-0.01110318751061202,0.013101484200326832,0.0017731941171478293,0.00308546802942591,0.00970551193999307,0.013055111954393081
82,0.82,0.011859841818229539,0.0031196980865003483,0.00013857434468588222,0.0008200945203041041,-0.013497249118920277,0.005629591841496791,-0.010487095535635751,0.012374856881171506,0.0016746315844514777,0.002914325249816972,0.009166571645703463,0.012330318864199344
83,0.83,0.011190236737997532,0.002944569696038578,0.00013073242500458336,0.0007737903023278287,-0.012735225974228805,0.005312325924867264,-0.009895294960046494,0.011676865801687244,0.0015799659870149678,0.0027499274300404252,0.008648904941306528,0.011634134411579134
84,0.84,0.01054792565237689,0.002776534169448884,0.00012321134045534707,0.0007293739992459255,-0.012004262232934652,0.005007971454371038,-0.009327597266830889,0.011007289102158504,0.001489166353433728,0.0025922223519875467,0.008152345171369053,0.01096633403329199
85,0.85,0.0099326184403314,0.0026155179496566154,0.00011600759805594479,0.0006868254844044709,-0.011304027846469984,0.004716391498136506,-0.008783747621761658,0.010365826750058973,0.001402191110427927,0.002441139380158798,0.007676667677822131,0.010326615212407212
86,0.86,0.009343956303429754,0.0024614295994801866,0.00010911690205788915,0.0006461198853057007,-0.010634114610120909,0.004437416677809584,-0.008263430468250487,0.009752107133998204,0.0013189889820269395,0.0022965910147913415,0.007221594703347394,0.009714604072538829
87,0.87,0.008781518006067234,0.002314161416699672,0.00010253422746466595,0.0006072280152980982,-0.009994043263883907,0.004170848117256604,-0.007766275035223412,0.00916569355501813,0.0012394998744726321,0.002158474420855944,0.00678680021792892,0.009129861868270295
88,0.88,0.008244825987469655,0.002173591016017094,9.625389200317025e-05,0.000570116796356965,-0.009383270447452291,0.003916460330195388,-0.00729186073242232,0.008606090585092166,0.001163655742744584,0.0020266729258185527,0.006371914646169811,0.008571891341682897
89,0.89,0.007733352319380899,0.002039582871181881,9.0269626243059e-05,0.0005347496711530763,-0.008801195479633147,0.0036740040344806833,-0.0068397224100610245,0.0080727502656557,0.0010913814350173973,0.001901057479762535,0.0059765294751880325,0.008040142917882739
90,0.9,0.007246524486190734,0.0019119898112927322,8.457464159252444e-05,0.0005010870028047106,-0.008247166935744623,0.0034432088821205534,-0.006409355462281867,0.007565078121964164,0.0010225955117660287,0.0017814880721664845,0.005600201725114897,0.007534020715393414
91,0.91,0.006783730967083674,0.001790654466016076,7.916169593237958e-05,0.00046908646090377144,-0.007720488999756285,0.0032237860954345823,-0.0060002207563499286,0.007082438972010234,0.0009572110366362074,0.0016678151003237185,0.005242458266404418,0.007052888350219712
92,0.92,0.006344326602561729,0.0016754106551765268,7.402315668309492e-05,0.00043870339259855586,-0.0072204275710900144,0.0030154310010740756,-0.0056117493719667864,0.006624162511613142,0.0008951363365906308,0.0015598806850683116,0.004902799970305845,0.006596074515272239
93,0.93,0.0059276377303945915,0.0015660847188711392,6.915106113130595e-05,0.0004098911777025662,-0.00674621610907184,0.0028178254548989787,-0.0052433471374688035,0.006189548660100517,0.000836275729225,0.001457519930133796,0.0045807056809413875,0.006162878319651984
94,0.94,0.00553296707866381,0.0014624967849325614,6.453717387312524e-05,0.000382601566979484,-0.006297061200998244,0.002630640151938893,-0.004894398951980557,0.005777872653719838,0.0007805302155187515,0.0013605621221106001,0.004275635999452089,0.005752574375011462
95,0.95,0.005159598406077334,0.0013644619712126988,6.017304126117284e-05,0.000356785002928011,-0.005872147842636647,0.0024535368168487185,-0.004564272884809141,0.0053883898765259555,0.0007277981366413333,0.0012688318685830492,0.003987036872616658,0.005364417618819026
96,0.96,0.004806800882125079,0.0012717915207748434,5.605004277042668e-05,0.0003323909225558089,-0.005470644422704015,0.0022861702713976775,-0.00425232404547874,0.005020340420980894,0.0006779757937744136,0.0011821501726133098,0.0037143429802000256,0.004997647866842182
97,0.97,0.004473833201913482,0.0011842938686656983,5.215943922466999e-05,0.0003093680417885178,-0.005091707405447662,0.002128190376598185,-0.003957898219806538,0.004672953372859941,0.0006309580302317637,0.001100335442295237,0.00345698091704243,0.0046514940895225065
98,0.98,0.004159947432649119,0.001101775639487117,4.849241785037142e-05,0.00028766462130718173,-0.0047344857078783316,0.0019792438480845677,-0.003680335269304006,0.004345450817275528,0.0005866387754606944,0.001023204434623584,0.003214372167549161,0.0043251784091308644
99,0.99,0.0038643925907308595,0.001024042575498873,4.5040134148191235e-05,0.00026722871374487445,-0.004398124770469522,0.0018389759442874643,-0.0034189722929447676,0.004037051564699785,0.0005449115507906533,0.0009505731334116999,0.0029859358717799042,0.004017919816658534
100,1.0,0.003586417950251658,0.0009509003954571472,4.179375059391353e-05,0.00024800839230055454,-0.004081770322232625,0.0017070320278156506,-0.0031731465519672527,0.0037469745977824964,0.0005056699370553386,0.0008822575614423571,0.0027710913837613507,0.0037289376093133523
101,1.01,0.00332527608540178,0.000882155584827753,3.8744472200409586e-05,0.00022995196094493462,-0.003784571843001298,0.001583059001251378,-0.002942198159874345,0.0034744422415203,0.000468808004453895,0.0008180745274509661,0.002569260623954373,0.003457454551245872
102,1.02,0.0030802256508026516,0.0008176161184080843,3.5883578990232245e-05,0.00021300814649932368,-0.003505685727508128,0.0014667066192873826,-0.002725472541151368,0.00321868306093305,0.00043422070523421486,0.000757842308917593,0.0023798702289965063,0.003202699761727113
103,1.03,0.0028505339051850325,0.000757092116747231,3.320245544461899e-05,0.00019712627296396046,-0.0032442781574118667,0.001357628679783433,-0.002522322663447665,0.0029789344918441643,0.00040180422997701526,0.0007013812719838706,0.002202353502911117,0.002963911336436737
104,1.04,0.002635478985057213,0.0007003964380700333,3.0692617009057355e-05,0.0001822564185573811,-0.002999527688835913,0.001255484096898075,-0.0023321110490569304,0.002754445211644603,0.0003714563284334088,0.0006485144301133553,0.002036152174927778,0.0027403387087991463
105,1.05,0.00243435193609136,0.0006473452076886819,2.8345733748173058e-05,0.00016834955600303575,-0.002770627564210043,0.0011599378599585189,-0.0021542115724891425,0.002544477258047382,0.00034307659602141635,0.0005990679433796514,0.0018807179698954438,0.002531244759428089
106,1.06,0.002246458510892131,0.0005977582871256976,2.615365125357735e-05,0.0001553576766639063,-0.002556787758273008,0.0010706618821698817,-0.0019880110517555773,0.0023483079048146334,0.0003165667272188568,0.0005528715604966191,0.0017355139979940205,0.0023359076827109766
107,1.07,0.0020711207426061884,0.0005514596853760339,2.4108408917518418e-05,0.00014323389918063784,-0.002357236768997507,0.0009873357436365861,-0.0018329106416921455,0.0021652313042673297,0.000291830737201911,0.0005097590059002751,0.0016000159710642203,0.0021536226203877984
108,1.08,0.0019076783044891423,0.0005082779149049035,2.2202255692778638e-05,0.00013193256331400527,-0.0021712231649478222,0.0009096473334761143,-0.0016883270382295169,0.0019945599070738972,0.00026877515317116733,0.0004695683143538909,0.0014737132533845132,0.001983703072661016
109,1.09,0.001755489666074514,0.0004680462951135132,2.0427663465327585e-05,0.00012140930972887876,-0.0019980169011816133,0.0008372933960515774,-0.0015536935029871399,0.0018356256703652132,0.0002473091768810341,0.0004321421156778676,0.0013561097551321466,0.001825482097919497
110,1.1,0.0016139330569939622,0.00043060320610881713,1.8777338170857568e-05,0.0001116211464846568,-0.0018369104162676464,0.0007699799865378328,-0.001428460717927818,0.0016877810656462384,0.00022734481994498909,0.00039732787230578777,0.0012467246770780963,0.0016783133125778278
111,1.11,0.0014824072497868516,0.0003957922956876743,1.7244228789582805e-05,0.00010252650301694197,-0.001687219523320224,0.0007074228411697537,-0.0013120974800669683,0.0015503998982770914,0.00020879701352930326,0.00036497807243952217,0.0011450931152889726,0.0015415717028303634
112,1.12,0.001360332173217761,0.00036346264249234405,1.5821534355668193e-05,9.408527240756426e-05,-0.0015482841081565866,0.0006493476676043008,-0.0012040912463923278,0.0014228779504861992,0.00019158369407272488,0.0003349503816211932,0.0010507665347483837,0.001414654260304901
113,1.13,0.0012471493677010568,0.00033346887831518253,1.4502709118463789e-05,8.62588427454718e-05,-0.0014194686477752047,0.0005954903608641137,-0.0011039485392232223,0.001304633459964042,0.0001756258666802685,0.00030710775556018385,0.0009633131208722554,0.0012969804536824927
114,1.14,0.0011423222944201865,0.0003056712725278007,1.3281465992455686e-05,7.901011838007732e-05,-0.0013001625623400887,0.0005455971503233307,-0.0010111952222305472,0.001195107446076099,0.00016084764783691927,0.0002813185170512393,0.000882318017883518,0.0011879925483359744
115,1.15,0.0010453365096342803,0.00027993578158597084,1.2151778431599612e-05,7.230353186195169e-05,-0.0011897804137480906,0.0004994246831501312,-0.0009253766572567972,0.0010937638956369249,0.00014717628907290618,0.00025745639979705265,0.0008073834629378208,0.0010871557859392256
