,hadron,Q2,x,y,z,phT,Siv,tot_err,1D_dependence
35,pi-,2.39,0.084,0.598,0.229,0.35,0.008166594,0.0052210707,z
36,pi-,2.38,0.091,0.559,0.289,0.379,0.007951394,0.0062124375,z
37,pi-,2.36,0.094,0.536,0.348,0.403,0.0035630695,0.0061644986,z
38,pi-,2.37,0.097,0.521,0.413,0.422,0.008642248,0.0084979925,z
39,pi-,2.35,0.098,0.509,0.483,0.437,0.0054956474,0.006956882,z
40,pi-,2.35,0.098,0.509,0.483,0.437,0.0054956474,0.006956882,z
41,pi-,2.31,0.098,0.498,0.558,0.449,0.0033275518,0.007444558,z
42,pi-,2.27,0.099,0.479,0.646,0.438,-0.004333008,0.0087098675,z
43,pi-,2.19,0.099,0.452,0.729,0.416,-0.014643874,0.010465746,z
44,pi-,2.15,0.101,0.432,0.798,0.389,-0.030814268,0.016502416,z
45,pi-,2.08,0.104,0.399,0.906,0.338,-0.025649814,0.027179739,z
46,pi-,2.48,0.107,0.462,0.337,0.11,0.008032769,0.0070189866,phT
47,pi-,2.47,0.103,0.492,0.345,0.211,0.008891723,0.005763177,phT
48,pi-,2.43,0.098,0.52,0.35,0.28,0.006221866,0.003970592,phT
49,pi-,2.36,0.092,0.546,0.349,0.345,0.00066592207,0.004992227,phT
50,pi-,2.36,0.092,0.546,0.349,0.345,0.00066592207,0.004992227,phT
51,pi-,2.3,0.086,0.576,0.347,0.446,-0.00072373514,0.0073079155,phT
52,pi-,2.28,0.081,0.606,0.359,0.594,0.0071547916,0.0092824735,phT
53,pi-,2.26,0.076,0.643,0.409,0.846,0.015653813,0.012233057,phT
54,pi0,1.3,0.036,0.712,0.325,0.492,0.019991152,0.005714011,x
55,pi0,1.72,0.056,0.597,0.352,0.406,0.020129204,0.00524864,x
56,pi0,2.14,0.074,0.558,0.366,0.374,0.028973762,0.006539743,x
57,pi0,2.58,0.093,0.538,0.372,0.353,0.02516162,0.0034960317,x
58,pi0,2.58,0.093,0.538,0.372,0.353,0.02516162,0.0034960317,x
59,pi0,3.19,0.118,0.522,0.378,0.338,0.019251352,0.0057572457,x
60,pi0,4.1,0.156,0.507,0.38,0.323,0.032054853,0.0059739975,x
61,pi0,6.14,0.249,0.479,0.386,0.326,0.03926784,0.02323016,x
62,pi0,2.45,0.078,0.648,0.229,0.337,0.010530121,0.011984927,z
63,pi0,2.49,0.085,0.609,0.289,0.372,0.016383713,0.0074343514,z
64,pi0,2.52,0.09,0.581,0.348,0.401,0.032585226,0.007139389,z
65,pi0,2.53,0.095,0.558,0.413,0.427,0.0399463,0.00840301,z
66,pi0,2.55,0.099,0.537,0.483,0.45,0.035343397,0.007340118,z
67,pi0,2.55,0.099,0.537,0.483,0.45,0.035343397,0.007340118,z
68,pi0,2.57,0.102,0.517,0.557,0.469,0.039039414,0.009205304,z
69,pi0,2.59,0.106,0.496,0.645,0.483,0.074252084,0.021921167,z
70,pi0,2.61,0.112,0.472,0.728,0.494,0.026810031,0.030845486,z
71,pi0,2.66,0.116,0.457,0.796,0.488,0.042292226,0.032108016,z
72,pi0,2.56,0.121,0.418,0.908,0.478,0.061067928,0.042710826,z
73,pi0,2.82,0.114,0.481,0.338,0.111,0.0036729435,0.009031582,phT
74,pi0,2.69,0.103,0.529,0.34,0.211,0.018720763,0.0042725154,phT
75,pi0,2.59,0.095,0.563,0.343,0.28,0.023908468,0.0053222976,phT
76,pi0,2.49,0.088,0.591,0.347,0.345,0.024780717,0.008607537,phT
77,pi0,2.49,0.088,0.591,0.347,0.345,0.024780717,0.008607537,phT
78,pi0,2.39,0.081,0.624,0.353,0.446,0.022391737,0.009061169,phT
79,pi0,2.3,0.074,0.652,0.371,0.595,0.04660561,0.010478577,phT
80,pi0,2.27,0.071,0.675,0.428,0.849,0.03300748,0.028336013,phT
81,k+,1.29,0.036,0.704,0.363,0.527,0.047295574,0.025082404,x
82,k+,1.65,0.056,0.571,0.384,0.436,0.036072586,0.008636785,x
83,k+,2.01,0.074,0.524,0.392,0.398,0.06761165,0.02620172,x
84,k+,2.39,0.093,0.498,0.401,0.378,0.069950774,0.009985995,x
85,k+,2.39,0.093,0.498,0.401,0.378,0.069950774,0.009985995,x
86,k+,2.93,0.118,0.479,0.404,0.366,0.09146985,0.022005785,x
87,k+,3.79,0.157,0.468,0.408,0.358,0.07834469,0.01735297,x
88,k+,5.86,0.252,0.451,0.41,0.357,0.072923966,0.021314947,x
89,k+,2.46,0.085,0.603,0.228,0.351,0.028281417,0.015594104,z
90,k+,2.49,0.092,0.569,0.287,0.378,0.037299022,0.01395017,z
91,k+,2.53,0.097,0.548,0.347,0.403,0.06987631,0.01386803,z
92,k+,2.56,0.101,0.532,0.412,0.425,0.07445636,0.011348475,z
93,k+,2.55,0.102,0.522,0.482,0.458,0.10230664,0.011660672,z
94,k+,2.55,0.102,0.522,0.482,0.458,0.10230664,0.011660672,z
95,k+,2.54,0.104,0.515,0.556,0.484,0.11408726,0.016735949,z
96,k+,2.61,0.108,0.5,0.645,0.506,0.107082285,0.022027818,z
97,k+,2.63,0.112,0.474,0.727,0.506,0.1364805,0.031884983,z
98,k+,2.62,0.116,0.448,0.796,0.501,0.18081602,0.031612042,z
99,k+,2.47,0.119,0.411,0.903,0.469,0.18576619,0.036603525,z
100,k+,2.68,0.113,0.468,0.362,0.111,0.022912884,0.010742885,phT
101,k+,2.66,0.109,0.495,0.372,0.211,0.033933237,0.014339873,phT
102,k+,2.66,0.106,0.517,0.377,0.28,0.055628866,0.015589819,phT
103,k+,2.56,0.099,0.54,0.381,0.345,0.06929426,0.014324683,phT
104,k+,2.56,0.099,0.54,0.381,0.345,0.06929426,0.014324683,phT
105,k+,2.49,0.093,0.565,0.387,0.447,0.07952051,0.011730256,phT
106,k+,2.41,0.087,0.593,0.402,0.597,0.088665,0.020178087,phT
107,k+,2.29,0.076,0.642,0.451,0.867,0.07438907,0.019483391,phT
108,k-,1.3,0.036,0.711,0.338,0.503,0.007589349,0.00763368,x
109,k-,1.67,0.056,0.578,0.355,0.417,0.049822822,0.02539826,x
110,k-,2.04,0.074,0.533,0.361,0.381,0.047887944,0.030766886,x
111,k-,2.44,0.093,0.51,0.367,0.367,0.020726083,0.016885664,x
112,k-,2.44,0.093,0.51,0.367,0.367,0.020726083,0.016885664,x
113,k-,3.01,0.118,0.493,0.366,0.362,0.03816254,0.033731338,x
114,k-,3.89,0.157,0.48,0.365,0.356,0.034102198,0.036928147,x
115,k-,5.82,0.251,0.451,0.363,0.364,0.018151697,0.045654207,x
116,k-,2.41,0.082,0.616,0.227,0.362,0.00015137947,0.019060025,z
117,k-,2.41,0.087,0.582,0.287,0.389,0.0306896,0.023979846,z
118,k-,2.4,0.091,0.557,0.347,0.419,0.019463718,0.01591169,z
119,k-,2.37,0.092,0.542,0.411,0.44,0.04549,0.022170227,z
120,k-,2.29,0.091,0.534,0.482,0.46,0.05499919,0.01996996,z
121,k-,2.29,0.091,0.534,0.482,0.46,0.05499919,0.01996996,z
122,k-,2.34,0.093,0.531,0.556,0.465,0.06326809,0.026045324,z
123,k-,2.33,0.094,0.52,0.642,0.493,0.06004703,0.042359307,z
124,k-,2.28,0.093,0.506,0.726,0.5,0.11659958,0.0413409,z
125,k-,2.3,0.096,0.482,0.793,0.464,0.1905499,0.09001262,z
126,k-,2.47,0.103,0.477,0.337,0.111,0.015514469,0.028279055,phT
127,k-,2.48,0.1,0.513,0.346,0.21,0.009375944,0.0122009115,phT
128,k-,2.48,0.096,0.54,0.346,0.28,0.0031610786,0.030425755,phT
129,k-,2.39,0.089,0.566,0.351,0.345,0.025084753,0.020518877,phT
130,k-,2.39,0.089,0.566,0.351,0.345,0.025084753,0.020518877,phT
131,k-,2.32,0.084,0.592,0.348,0.447,0.025834754,0.022578258,phT
132,k-,2.31,0.08,0.62,0.358,0.597,0.018919492,0.028678877,phT
133,k-,2.26,0.073,0.661,0.409,0.856,0.049129296,0.031854127,phT
