,Dependence,x1,x2,xF,QT,QM,Siv,tot_err
193,xF,0.5320641282565131,0.5,0.03206412825651306,2.0,4.0,0,0
194,xF,0.5332665330661323,0.5,0.03326653306613225,2.0,4.0,0,0
195,xF,0.5344689378757516,0.5,0.03446893787575156,2.0,4.0,0,0
196,xF,0.5356713426853708,0.5,0.035671342685370755,2.0,4.0,0,0
197,xF,0.5368737474949901,0.5,0.03687374749499006,2.0,4.0,0,0
198,xF,0.5380761523046093,0.5,0.038076152304609256,2.0,4.0,0,0
199,xF,0.5392785571142285,0.5,0.03927855711422845,2.0,4.0,0,0
200,xF,0.5404809619238478,0.5,0.04048096192384776,2.0,4.0,0,0
201,xF,0.541683366733467,0.5,0.04168336673346695,2.0,4.0,0,0
202,xF,0.5428857715430861,0.5,0.04288577154308615,2.0,4.0,0,0
203,xF,0.5440881763527055,0.5,0.044088176352705455,2.0,4.0,0,0
204,xF,0.5452905811623247,0.5,0.04529058116232465,2.0,4.0,0,0
205,xF,0.5464929859719438,0.5,0.046492985971943845,2.0,4.0,0,0
206,xF,0.5476953907815632,0.5,0.04769539078156315,2.0,4.0,0,0
207,xF,0.5488977955911823,0.5,0.04889779559118235,2.0,4.0,0,0
208,xF,0.5501002004008015,0.5,0.05010020040080154,2.0,4.0,0,0
209,xF,0.5513026052104208,0.5,0.05130260521042085,2.0,4.0,0,0
210,xF,0.5525050100200402,0.5,0.052505010020040155,2.0,4.0,0,0
211,xF,0.5537074148296594,0.5,0.05370741482965935,2.0,4.0,0,0
212,xF,0.5549098196392785,0.5,0.054909819639278545,2.0,4.0,0,0
213,xF,0.5561122244488979,0.5,0.05611222444889785,2.0,4.0,0,0
214,xF,0.557314629258517,0.5,0.05731462925851705,2.0,4.0,0,0
215,xF,0.5585170340681362,0.5,0.05851703406813624,2.0,4.0,0,0
216,xF,0.5597194388777555,0.5,0.05971943887775555,2.0,4.0,0,0
217,xF,0.5609218436873749,0.5,0.060921843687374855,2.0,4.0,0,0
218,xF,0.5621242484969939,0.5,0.06212424849699394,2.0,4.0,0,0
219,xF,0.5633266533066132,0.5,0.06332665330661325,2.0,4.0,0,0
220,xF,0.5645290581162326,0.5,0.06452905811623255,2.0,4.0,0,0
221,xF,0.5657314629258517,0.5,0.06573146292585175,2.0,4.0,0,0
222,xF,0.5669338677354709,0.5,0.06693386773547094,2.0,4.0,0,0
223,xF,0.5681362725450902,0.5,0.06813627254509025,2.0,4.0,0,0
224,xF,0.5693386773547094,0.5,0.06933867735470944,2.0,4.0,0,0
225,xF,0.5705410821643286,0.5,0.07054108216432864,2.0,4.0,0,0
226,xF,0.571743486973948,0.5,0.07174348697394795,2.0,4.0,0,0
227,xF,0.5729458917835671,0.5,0.07294589178356714,2.0,4.0,0,0
228,xF,0.5741482965931863,0.5,0.07414829659318634,2.0,4.0,0,0
229,xF,0.5753507014028056,0.5,0.07535070140280564,2.0,4.0,0,0
230,xF,0.576553106212425,0.5,0.07655310621242495,2.0,4.0,0,0
231,xF,0.577755511022044,0.5,0.07775551102204403,2.0,4.0,0,0
232,xF,0.5789579158316633,0.5,0.07895791583166334,2.0,4.0,0,0
233,xF,0.5801603206412826,0.5,0.08016032064128265,2.0,4.0,0,0
234,xF,0.5813627254509018,0.5,0.08136272545090184,2.0,4.0,0,0
235,xF,0.582565130260521,0.5,0.08256513026052104,2.0,4.0,0,0
236,xF,0.5837675350701403,0.5,0.08376753507014034,2.0,4.0,0,0
237,xF,0.5849699398797595,0.5,0.08496993987975954,2.0,4.0,0,0
238,xF,0.5861723446893787,0.5,0.08617234468937873,2.0,4.0,0,0
239,xF,0.587374749498998,0.5,0.08737474949899804,2.0,4.0,0,0
240,xF,0.5885771543086173,0.5,0.08857715430861735,2.0,4.0,0,0
241,xF,0.5897795591182364,0.5,0.08977955911823643,2.0,4.0,0,0
242,xF,0.5909819639278557,0.5,0.09098196392785574,2.0,4.0,0,0
243,xF,0.592184368737475,0.5,0.09218436873747504,2.0,4.0,0,0
244,xF,0.5933867735470942,0.5,0.09338677354709424,2.0,4.0,0,0
245,xF,0.5945891783567134,0.5,0.09458917835671343,2.0,4.0,0,0
246,xF,0.5957915831663327,0.5,0.09579158316633274,2.0,4.0,0,0
247,xF,0.5969939879759519,0.5,0.09699398797595193,2.0,4.0,0,0
248,xF,0.5981963927855711,0.5,0.09819639278557113,2.0,4.0,0,0
249,xF,0.5993987975951904,0.5,0.09939879759519044,2.0,4.0,0,0
250,xF,0.6006012024048096,0.5,0.10060120240480963,2.0,4.0,0,0
251,xF,0.6018036072144288,0.5,0.10180360721442883,2.0,4.0,0,0
252,xF,0.6030060120240481,0.5,0.10300601202404813,2.0,4.0,0,0
253,xF,0.6042084168336674,0.5,0.10420841683366744,2.0,4.0,0,0
254,xF,0.6054108216432865,0.5,0.10541082164328652,2.0,4.0,0,0
255,xF,0.6066132264529058,0.5,0.10661322645290583,2.0,4.0,0,0
256,xF,0.6078156312625251,0.5,0.10781563126252514,2.0,4.0,0,0
257,xF,0.6090180360721443,0.5,0.10901803607214433,2.0,4.0,0,0
258,xF,0.6102204408817635,0.5,0.11022044088176353,2.0,4.0,0,0
259,xF,0.6114228456913828,0.5,0.11142284569138283,2.0,4.0,0,0
260,xF,0.612625250501002,0.5,0.11262525050100203,2.0,4.0,0,0
261,xF,0.6138276553106212,0.5,0.11382765531062122,2.0,4.0,0,0
262,xF,0.6150300601202405,0.5,0.11503006012024053,2.0,4.0,0,0
263,xF,0.6162324649298597,0.5,0.11623246492985972,2.0,4.0,0,0
264,xF,0.6174348697394789,0.5,0.11743486973947892,2.0,4.0,0,0
265,xF,0.6186372745490982,0.5,0.11863727454909823,2.0,4.0,0,0
266,xF,0.6198396793587175,0.5,0.11983967935871753,2.0,4.0,0,0
267,xF,0.6210420841683367,0.5,0.12104208416833673,2.0,4.0,0,0
268,xF,0.6222444889779559,0.5,0.12224448897795592,2.0,4.0,0,0
269,xF,0.6234468937875752,0.5,0.12344689378757523,2.0,4.0,0,0
270,xF,0.6246492985971944,0.5,0.12464929859719442,2.0,4.0,0,0
271,xF,0.6258517034068136,0.5,0.12585170340681362,2.0,4.0,0,0
272,xF,0.6270541082164329,0.5,0.12705410821643293,2.0,4.0,0,0
273,xF,0.6282565130260521,0.5,0.12825651302605212,2.0,4.0,0,0
274,xF,0.6294589178356713,0.5,0.12945891783567132,2.0,4.0,0,0
275,xF,0.6306613226452906,0.5,0.13066132264529062,2.0,4.0,0,0
276,xF,0.6318637274549099,0.5,0.13186372745490993,2.0,4.0,0,0
277,xF,0.633066132264529,0.5,0.133066132264529,2.0,4.0,0,0
278,xF,0.6342685370741483,0.5,0.13426853707414832,2.0,4.0,0,0
279,xF,0.6354709418837676,0.5,0.13547094188376763,2.0,4.0,0,0
280,xF,0.6366733466933868,0.5,0.13667334669338682,2.0,4.0,0,0
281,xF,0.637875751503006,0.5,0.13787575150300602,2.0,4.0,0,0
282,xF,0.6390781563126253,0.5,0.13907815631262532,2.0,4.0,0,0
283,xF,0.6402805611222445,0.5,0.14028056112224452,2.0,4.0,0,0
284,xF,0.6414829659318637,0.5,0.1414829659318637,2.0,4.0,0,0
285,xF,0.642685370741483,0.5,0.14268537074148302,2.0,4.0,0,0
286,xF,0.6438877755511022,0.5,0.14388777555110221,2.0,4.0,0,0
287,xF,0.6450901803607214,0.5,0.1450901803607214,2.0,4.0,0,0
288,xF,0.6462925851703407,0.5,0.14629258517034072,2.0,4.0,0,0
289,xF,0.64749498997996,0.5,0.14749498997996002,2.0,4.0,0,0
290,xF,0.6486973947895792,0.5,0.14869739478957922,2.0,4.0,0,0
291,xF,0.6498997995991984,0.5,0.1498997995991984,2.0,4.0,0,0
292,xF,0.6511022044088177,0.5,0.15110220440881772,2.0,4.0,0,0
293,xF,0.6523046092184369,0.5,0.15230460921843691,2.0,4.0,0,0
294,xF,0.6535070140280561,0.5,0.1535070140280561,2.0,4.0,0,0
295,xF,0.6547094188376754,0.5,0.15470941883767542,2.0,4.0,0,0
296,xF,0.6559118236472946,0.5,0.1559118236472946,2.0,4.0,0,0
297,xF,0.6571142284569138,0.5,0.1571142284569138,2.0,4.0,0,0
298,xF,0.6583166332665331,0.5,0.1583166332665331,2.0,4.0,0,0
299,xF,0.6595190380761524,0.5,0.15951903807615242,2.0,4.0,0,0
300,xF,0.6607214428857715,0.5,0.1607214428857715,2.0,4.0,0,0
301,xF,0.6619238476953908,0.5,0.1619238476953908,2.0,4.0,0,0
302,xF,0.6631262525050101,0.5,0.16312625250501012,2.0,4.0,0,0
303,xF,0.6643286573146293,0.5,0.1643286573146293,2.0,4.0,0,0
304,xF,0.6655310621242485,0.5,0.1655310621242485,2.0,4.0,0,0
305,xF,0.6667334669338678,0.5,0.1667334669338678,2.0,4.0,0,0
306,xF,0.667935871743487,0.5,0.167935871743487,2.0,4.0,0,0
307,xF,0.6691382765531062,0.5,0.1691382765531062,2.0,4.0,0,0
308,xF,0.6703406813627255,0.5,0.1703406813627255,2.0,4.0,0,0
309,xF,0.6715430861723447,0.5,0.1715430861723447,2.0,4.0,0,0
310,xF,0.6727454909819639,0.5,0.1727454909819639,2.0,4.0,0,0
311,xF,0.6739478957915832,0.5,0.1739478957915832,2.0,4.0,0,0
312,xF,0.6751503006012025,0.5,0.1751503006012025,2.0,4.0,0,0
313,xF,0.6763527054108217,0.5,0.1763527054108217,2.0,4.0,0,0
314,xF,0.6775551102204409,0.5,0.1775551102204409,2.0,4.0,0,0
315,xF,0.6787575150300602,0.5,0.1787575150300602,2.0,4.0,0,0
316,xF,0.6799599198396794,0.5,0.1799599198396794,2.0,4.0,0,0
317,xF,0.6811623246492986,0.5,0.1811623246492986,2.0,4.0,0,0
318,xF,0.6823647294589179,0.5,0.1823647294589179,2.0,4.0,0,0
319,xF,0.6835671342685371,0.5,0.1835671342685371,2.0,4.0,0,0
320,xF,0.6847695390781563,0.5,0.1847695390781563,2.0,4.0,0,0
321,xF,0.6859719438877756,0.5,0.1859719438877756,2.0,4.0,0,0
322,xF,0.6871743486973949,0.5,0.1871743486973949,2.0,4.0,0,0
323,xF,0.688376753507014,0.5,0.188376753507014,2.0,4.0,0,0
324,xF,0.6895791583166333,0.5,0.1895791583166333,2.0,4.0,0,0
325,xF,0.6907815631262526,0.5,0.1907815631262526,2.0,4.0,0,0
326,xF,0.6919839679358718,0.5,0.1919839679358718,2.0,4.0,0,0
327,xF,0.693186372745491,0.5,0.193186372745491,2.0,4.0,0,0
328,xF,0.6943887775551103,0.5,0.1943887775551103,2.0,4.0,0,0
329,xF,0.6955911823647295,0.5,0.1955911823647295,2.0,4.0,0,0
330,xF,0.6967935871743487,0.5,0.1967935871743487,2.0,4.0,0,0
331,xF,0.697995991983968,0.5,0.197995991983968,2.0,4.0,0,0
332,xF,0.6991983967935872,0.5,0.1991983967935872,2.0,4.0,0,0
333,xF,0.7004008016032064,0.5,0.2004008016032064,2.0,4.0,0,0
334,xF,0.7016032064128257,0.5,0.2016032064128257,2.0,4.0,0,0
335,xF,0.702805611222445,0.5,0.202805611222445,2.0,4.0,0,0
336,xF,0.7040080160320641,0.5,0.2040080160320641,2.0,4.0,0,0
337,xF,0.7052104208416834,0.5,0.2052104208416834,2.0,4.0,0,0
338,xF,0.7064128256513027,0.5,0.2064128256513027,2.0,4.0,0,0
339,xF,0.7076152304609219,0.5,0.2076152304609219,2.0,4.0,0,0
340,xF,0.7088176352705411,0.5,0.2088176352705411,2.0,4.0,0,0
341,xF,0.7100200400801604,0.5,0.2100200400801604,2.0,4.0,0,0
342,xF,0.7112224448897796,0.5,0.2112224448897796,2.0,4.0,0,0
343,xF,0.7124248496993988,0.5,0.2124248496993988,2.0,4.0,0,0
344,xF,0.7136272545090181,0.5,0.2136272545090181,2.0,4.0,0,0
345,xF,0.7148296593186374,0.5,0.2148296593186374,2.0,4.0,0,0
346,xF,0.7160320641282565,0.5,0.21603206412825648,2.0,4.0,0,0
347,xF,0.7172344689378758,0.5,0.2172344689378758,2.0,4.0,0,0
348,xF,0.7184368737474951,0.5,0.2184368737474951,2.0,4.0,0,0
349,xF,0.7196392785571143,0.5,0.2196392785571143,2.0,4.0,0,0
350,xF,0.7208416833667335,0.5,0.2208416833667335,2.0,4.0,0,0
351,xF,0.7220440881763528,0.5,0.2220440881763528,2.0,4.0,0,0
352,xF,0.723246492985972,0.5,0.223246492985972,2.0,4.0,0,0
353,xF,0.7244488977955912,0.5,0.22444889779559118,2.0,4.0,0,0
