,Train_Loss,Val_Loss
0,0.6182129383087158,0.39565491676330566
1,0.6174452900886536,0.395114928483963
2,0.6165679097175598,0.3945032060146332
3,0.6155734658241272,0.39380207657814026
4,0.6144317984580994,0.3929971158504486
5,0.6131196618080139,0.39207473397254944
6,0.611614465713501,0.3910212814807892
7,0.6098930835723877,0.3898217976093292
8,0.6079312562942505,0.38846060633659363
9,0.6057026386260986,0.3869205713272095
10,0.6031790971755981,0.38518357276916504
11,0.6003302335739136,0.3832271099090576
12,0.5971203446388245,0.3810320198535919
13,0.5935165286064148,0.37857577204704285
14,0.5894815325737,0.3758356273174286
15,0.584977924823761,0.37278810143470764
16,0.5799667239189148,0.3694092929363251
17,0.5744078159332275,0.36567357182502747
18,0.5682580471038818,0.3615567684173584
19,0.5614762902259827,0.3570340871810913
20,0.554020345211029,0.3520812690258026
21,0.5458486676216125,0.3466746509075165
22,0.5369205474853516,0.34079182147979736
23,0.5271968245506287,0.3344118595123291
24,0.5166403651237488,0.3275149166584015
25,0.5052152276039124,0.32008567452430725
26,0.4928920269012451,0.312111496925354
27,0.47964558005332947,0.3035837411880493
28,0.4654572010040283,0.29449912905693054
29,0.4503154456615448,0.28486016392707825
30,0.43421801924705505,0.27467629313468933
31,0.41717296838760376,0.2639646530151367
32,0.3992004692554474,0.2527514398097992
33,0.38033464550971985,0.24107319116592407
34,0.36062559485435486,0.22897839546203613
35,0.34014129638671875,0.2165280133485794
36,0.3189697563648224,0.20379704236984253
37,0.2972208559513092,0.1908751130104065
38,0.2750279903411865,0.17786805331707
39,0.2525498867034912,0.1648985892534256
40,0.22997313737869263,0.15210644900798798
41,0.2075115144252777,0.13964807987213135
42,0.1854068636894226,0.12769529223442078
43,0.1639273464679718,0.11643288284540176
44,0.14336463809013367,0.1060541495680809
45,0.12402819097042084,0.09675466269254684
46,0.10623634606599808,0.08872226625680923
47,0.09030294418334961,0.08212453126907349
48,0.07651884108781815,0.07709183543920517
49,0.06512734293937683,0.07369806617498398
50,0.05629422143101692,0.07194051891565323
51,0.05007471144199371,0.0717231035232544
52,0.046382732689380646,0.07284758239984512
53,0.044972196221351624,0.07501719146966934
54,0.04543983191251755,0.07785484939813614
55,0.04725399613380432,0.08093560487031937
56,0.04980788379907608,0.0838305652141571
57,0.052491195499897,0.08615634590387344
58,0.05476278439164162,0.08762090653181076
59,0.0562249980866909,0.08805296570062637
60,0.056650757789611816,0.08741029351949692
61,0.05598866194486618,0.0857660248875618
62,0.05433816835284233,0.08328098058700562
63,0.051906518638134,0.0801682248711586
64,0.04895918071269989,0.07665923237800598
65,0.045775026082992554,0.07297533005475998
66,0.042608801275491714,0.06930755078792572
67,0.03966700658202171,0.06580498814582825
68,0.037095312029123306,0.06257085502147675
69,0.034976448863744736,0.05966411158442497
70,0.03333582356572151,0.0571054182946682
71,0.0321514792740345,0.05488518998026848
72,0.031366731971502304,0.05297219380736351
73,0.030903175473213196,0.05132223665714264
74,0.030672559514641762,0.04988564923405647
75,0.03058680333197117,0.04861341044306755
76,0.030565952882170677,0.04746147617697716
77,0.030543457716703415,0.04639330878853798
78,0.030469156801700592,0.04538118839263916
79,0.030310221016407013,0.044406116008758545
80,0.030050409957766533,0.04345728084445
81,0.02968800812959671,0.04253031313419342
82,0.02923303097486496,0.04162602499127388
83,0.028704063966870308,0.040748391300439835
84,0.028125012293457985,0.0399027056992054
85,0.027521826326847076,0.03909456357359886
86,0.026920273900032043,0.038328010588884354
87,0.026342906057834625,0.03760487958788872
88,0.02580769546329975,0.03692435845732689
89,0.02532721869647503,0.036282796412706375
90,0.024907918646931648,0.0356738418340683
91,0.02455022558569908,0.03508907929062843
92,0.02424929477274418,0.034518737345933914
93,0.023996097967028618,0.0339527353644371
94,0.023778926581144333,0.03338165208697319
95,0.023584933951497078,0.03279763087630272
96,0.02340165339410305,0.0321950726211071
97,0.023218270391225815,0.03157102316617966
98,0.023026540875434875,0.030925365164875984
99,0.022821292281150818,0.030260467901825905
100,0.02260047011077404,0.029580898582935333
101,0.022364841774106026,0.02889273501932621
102,0.022117411717772484,0.02820286899805069
103,0.02186259813606739,0.027518292888998985
104,0.021605482324957848,0.026845527812838554
105,0.021351030096411705,0.026190081611275673
106,0.021103499457240105,0.025556199252605438
107,0.020866036415100098,0.02494671754539013
108,0.020640501752495766,0.024363020434975624
109,0.020427437499165535,0.02380526252090931
110,0.02022625505924225,0.0232725590467453
111,0.020035481080412865,0.022763235494494438
112,0.01985309273004532,0.022275151684880257
113,0.01967684179544449,0.021805984899401665
114,0.01950453780591488,0.02135334722697735
115,0.019334331154823303,0.020915111526846886
116,0.019164809957146645,0.02048935927450657
117,0.018995119258761406,0.020074553787708282
118,0.018824944272637367,0.019669486209750175
119,0.01865445449948311,0.019273243844509125
120,0.01848417893052101,0.0188851710408926
121,0.018314901739358902,0.01850479282438755
122,0.01814749278128147,0.018131757155060768
123,0.01798279397189617,0.017765764147043228
124,0.017821507528424263,0.0174065250903368
125,0.01766415312886238,0.017053766176104546
126,0.017510995268821716,0.01670718751847744
127,0.01736205257475376,0.01636647619307041
128,0.01721714623272419,0.016031362116336823
129,0.01707596331834793,0.015701575204730034
130,0.01693805679678917,0.015376928262412548
131,0.01680300384759903,0.01505728904157877
132,0.016670366749167442,0.014742632396519184
133,0.016539819538593292,0.014432977885007858
134,0.016411108896136284,0.01412843819707632
135,0.01628413051366806,0.013829156756401062
136,0.016158850863575935,0.01353530865162611
137,0.016035346314311028,0.013247061520814896
138,0.015913749113678932,0.012964536435902119
139,0.015794208273291588,0.01268782839179039
140,0.015676869079470634,0.012416948564350605
141,0.01556186843663454,0.012151837348937988
142,0.01544928178191185,0.011892393231391907
143,0.015339137054979801,0.0116383982822299
144,0.015231414698064327,0.011389638297259808
145,0.015126054175198078,0.011145848780870438
146,0.015022967010736465,0.010906747542321682
147,0.014922024682164192,0.01067207008600235
148,0.014823125675320625,0.010441575199365616
149,0.01472616009414196,0.0102150309830904
150,0.014631031081080437,0.00999229121953249
151,0.014537672512233257,0.009773209691047668
152,0.014446037821471691,0.009557710029184818
153,0.014356092549860477,0.009345761500298977
154,0.014267826452851295,0.009137359447777271
155,0.014181221835315228,0.008932522498071194
156,0.014096289873123169,0.008731319569051266
157,0.01401300448924303,0.008533804677426815
158,0.013931352645158768,0.008340044878423214
159,0.013851309195160866,0.008150122128427029
160,0.013772834092378616,0.007964086718857288
161,0.013695882633328438,0.007782006170600653
162,0.013620399869978428,0.007603914011269808
163,0.013546335510909557,0.007429840508848429
164,0.013473630882799625,0.007259779144078493
165,0.013402231968939304,0.0070937215350568295
166,0.013332097791135311,0.006931632291525602
167,0.013263179920613766,0.006773452740162611
168,0.01319544855505228,0.006619099527597427
169,0.013128864578902721,0.006468488369137049
170,0.013063402846455574,0.006321496795862913
171,0.012999049387872219,0.006178006529808044
172,0.012935768812894821,0.0060378736816346645
173,0.012873540632426739,0.005900965537875891
174,0.012812345288693905,0.005767126102000475
175,0.012752147391438484,0.005636219400912523
176,0.012692920863628387,0.00550811318680644
177,0.0126346405595541,0.005382666829973459
178,0.012577271088957787,0.005259783938527107
179,0.012520793825387955,0.00513935973867774
180,0.012465166859328747,0.005021302495151758
181,0.01241037342697382,0.004905570764094591
182,0.01235638651996851,0.004792102612555027
183,0.012303180061280727,0.004680868238210678
184,0.012250741012394428,0.0045723081566393375
185,0.012199046090245247,0.004470726940780878
186,0.012148069217801094,0.004371172282844782
187,0.012097811326384544,0.004273649770766497
188,0.012048243544995785,0.004178190603852272
189,0.012000221759080887,0.00408463180065155
190,0.011953289620578289,0.00399301340803504
