,hadron,1D_dependence,x,z,phT,QQ,sbar,ubar,dbar,d,u,s
0,pi+,x,0.036,0.3668571428571429,0.3789999999999999,3.014142857142857,0.08852181597839572,0.1722574477664042,0.20271525685559783,0.38700495694011444,0.4871689607746478,0.08852181597839572
1,pi+,x,0.0384141414141414,0.3668571428571429,0.3789999999999999,3.014142857142857,0.08671000690824883,0.16906160753022587,0.20030806989689892,0.39089479323834186,0.495795186919072,0.08671000690824883
2,pi+,x,0.0408282828282828,0.3668571428571429,0.3789999999999999,3.014142857142857,0.08495994975061172,0.16592838313291505,0.1978956681606826,0.39452401910395857,0.5041390931010373,0.08495994975061172
3,pi+,x,0.0432424242424242,0.3668571428571429,0.3789999999999999,3.014142857142857,0.08326898230980051,0.1628515669332104,0.19548641720283605,0.39791585022315845,0.5122156890934964,0.08326898230980051
4,pi+,x,0.0456565656565656,0.3668571428571429,0.3789999999999999,3.014142857142857,0.0816328395744723,0.15981601436236928,0.19308011306756273,0.4010704788427514,0.52002245272882,0.0816328395744723
5,pi+,x,0.048070707070707,0.3668571428571429,0.3789999999999999,3.014142857142857,0.0800491174947028,0.15682622870184978,0.19068090868970514,0.4040258938195485,0.5276006096233455,0.0800491174947028
6,pi+,x,0.0504848484848484,0.3668571428571429,0.3789999999999999,3.014142857142857,0.07851119484003284,0.15387727972256504,0.18829091641684179,0.4067943790368855,0.5349534714587704,0.07851119484003284
7,pi+,x,0.0528989898989899,0.3668571428571429,0.3789999999999999,3.014142857142857,0.07701168161585736,0.15095603553894016,0.1859097658615393,0.40936718561071983,0.5420598478415531,0.07701168161585736
8,pi+,x,0.0553131313131313,0.3668571428571429,0.3789999999999999,3.014142857142857,0.07554504951237435,0.14805595743728966,0.1835364528397902,0.4117514036154951,0.5489235594118381,0.07554504951237435
9,pi+,x,0.0577272727272727,0.3668571428571429,0.3789999999999999,3.014142857142857,0.0741101007667932,0.14518253176273005,0.1811717709281228,0.41397964415292005,0.5555861515537003,0.0741101007667932
10,pi+,x,0.0601414141414141,0.3668571428571429,0.3789999999999999,3.014142857142857,0.07270717661987505,0.1423349499724956,0.17882171893972193,0.4160530152742504,0.5620406232865816,0.07270717661987505
11,pi+,x,0.0625555555555555,0.3668571428571429,0.3789999999999999,3.014142857142857,0.07133629250388032,0.13951197077717953,0.17649121268815765,0.41797192500075453,0.5682802745301498,0.07133629250388032
12,pi+,x,0.0649696969696969,0.3668571428571429,0.3789999999999999,3.014142857142857,0.06999645486012533,0.13671197520508413,0.1741813843346627,0.4197517427345493,0.5743230662322257,0.06999645486012533
13,pi+,x,0.0673838383838383,0.3668571428571429,0.3789999999999999,3.014142857142857,0.06868476083633607,0.13393470655887862,0.1718892948698895,0.4214128604574437,0.5801977428522576,0.06868476083633607
14,pi+,x,0.0697979797979798,0.3668571428571429,0.3789999999999999,3.014142857142857,0.06739901770756275,0.13118197518140787,0.16961576892109861,0.4229469976570982,0.5858897238585279,0.06739901770756275
15,pi+,x,0.0722121212121212,0.3668571428571429,0.3789999999999999,3.014142857142857,0.06613731913335617,0.12845518983702706,0.16736150148838316,0.42434790496187774,0.5913876660385486,0.06613731913335617
16,pi+,x,0.0746262626262626,0.3668571428571429,0.3789999999999999,3.014142857142857,0.06489753556042428,0.12575292418398842,0.1651264729802524,0.42561838311123373,0.5966927074260481,0.06489753556042428
17,pi+,x,0.077040404040404,0.3668571428571429,0.3789999999999999,3.014142857142857,0.06367744412344595,0.123068543216703,0.1629089061163805,0.42678410459189153,0.6018386809302644,0.06367744412344595
18,pi+,x,0.0794545454545454,0.3668571428571429,0.3789999999999999,3.014142857142857,0.06247806246883905,0.12040861970698269,0.16070912487620184,0.42784256746190535,0.6068251733854337,0.06247806246883905
19,pi+,x,0.0818686868686868,0.3668571428571429,0.3789999999999999,3.014142857142857,0.061300407558545975,0.1177798036056687,0.1585275831577384,0.42878922953594456,0.611648752973228,0.061300407558545975
20,pi+,x,0.0842828282828282,0.3668571428571429,0.3789999999999999,3.014142857142857,0.06014522875384499,0.11518751959375668,0.15636460754186454,0.42962094173757304,0.6163073978321799,0.06014522875384499
21,pi+,x,0.0866969696969696,0.3668571428571429,0.3789999999999999,3.014142857142857,0.05901107151633245,0.11262506892566164,0.1542205227278593,0.4303525993865063,0.6208183090189046,0.05901107151633245
22,pi+,x,0.0891111111111111,0.3668571428571429,0.3789999999999999,3.014142857142857,0.05789566678980327,0.11008637384051558,0.15209419177638173,0.43099782393822994,0.6251979479297309,0.05789566678980327
23,pi+,x,0.0915252525252525,0.3668571428571429,0.3789999999999999,3.014142857142857,0.056798933552883075,0.10757969772311926,0.1499837259243255,0.4315480621581392,0.6294392745827183,0.056798933552883075
