,hadron,Q2,x,z,phT,1D_dependence
382,k+,2.7887500000000003,0.2149090909090909,0.39537500000000003,0.39975000000000005,x
383,k+,2.7887500000000003,0.2170909090909091,0.39537500000000003,0.39975000000000005,x
384,k+,2.7887500000000003,0.21927272727272729,0.39537500000000003,0.39975000000000005,x
385,k+,2.7887500000000003,0.22145454545454546,0.39537500000000003,0.39975000000000005,x
386,k+,2.7887500000000003,0.22363636363636366,0.39537500000000003,0.39975000000000005,x
387,k+,2.7887500000000003,0.22581818181818183,0.39537500000000003,0.39975000000000005,x
388,k+,2.7887500000000003,0.228,0.39537500000000003,0.39975000000000005,x
389,k+,2.7887500000000003,0.23018181818181818,0.39537500000000003,0.39975000000000005,x
390,k+,2.7887500000000003,0.23236363636363638,0.39537500000000003,0.39975000000000005,x
391,k+,2.7887500000000003,0.23454545454545456,0.39537500000000003,0.39975000000000005,x
392,k+,2.7887500000000003,0.23672727272727273,0.39537500000000003,0.39975000000000005,x
393,k+,2.7887500000000003,0.23890909090909093,0.39537500000000003,0.39975000000000005,x
394,k+,2.7887500000000003,0.2410909090909091,0.39537500000000003,0.39975000000000005,x
395,k+,2.7887500000000003,0.24327272727272728,0.39537500000000003,0.39975000000000005,x
396,k+,2.7887500000000003,0.24545454545454545,0.39537500000000003,0.39975000000000005,x
397,k+,2.7887500000000003,0.24763636363636365,0.39537500000000003,0.39975000000000005,x
398,k+,2.7887500000000003,0.24981818181818183,0.39537500000000003,0.39975000000000005,x
399,k+,2.7887500000000003,0.252,0.39537500000000003,0.39975000000000005,x
400,k-,2.82625,0.036,0.36024999999999996,0.389625,x
401,k-,2.82625,0.03817171717171717,0.36024999999999996,0.389625,x
402,k-,2.82625,0.04034343434343434,0.36024999999999996,0.389625,x
403,k-,2.82625,0.04251515151515151,0.36024999999999996,0.389625,x
404,k-,2.82625,0.044686868686868685,0.36024999999999996,0.389625,x
405,k-,2.82625,0.046858585858585856,0.36024999999999996,0.389625,x
406,k-,2.82625,0.04903030303030303,0.36024999999999996,0.389625,x
407,k-,2.82625,0.0512020202020202,0.36024999999999996,0.389625,x
408,k-,2.82625,0.05337373737373737,0.36024999999999996,0.389625,x
409,k-,2.82625,0.055545454545454544,0.36024999999999996,0.389625,x
410,k-,2.82625,0.057717171717171716,0.36024999999999996,0.389625,x
411,k-,2.82625,0.05988888888888889,0.36024999999999996,0.389625,x
412,k-,2.82625,0.06206060606060606,0.36024999999999996,0.389625,x
413,k-,2.82625,0.06423232323232322,0.36024999999999996,0.389625,x
414,k-,2.82625,0.06640404040404041,0.36024999999999996,0.389625,x
415,k-,2.82625,0.06857575757575757,0.36024999999999996,0.389625,x
416,k-,2.82625,0.07074747474747475,0.36024999999999996,0.389625,x
417,k-,2.82625,0.07291919191919191,0.36024999999999996,0.389625,x
418,k-,2.82625,0.0750909090909091,0.36024999999999996,0.389625,x
419,k-,2.82625,0.07726262626262625,0.36024999999999996,0.389625,x
420,k-,2.82625,0.07943434343434344,0.36024999999999996,0.389625,x
421,k-,2.82625,0.0816060606060606,0.36024999999999996,0.389625,x
422,k-,2.82625,0.08377777777777778,0.36024999999999996,0.389625,x
423,k-,2.82625,0.08594949494949494,0.36024999999999996,0.389625,x
424,k-,2.82625,0.08812121212121213,0.36024999999999996,0.389625,x
425,k-,2.82625,0.09029292929292929,0.36024999999999996,0.389625,x
426,k-,2.82625,0.09246464646464647,0.36024999999999996,0.389625,x
427,k-,2.82625,0.09463636363636363,0.36024999999999996,0.389625,x
428,k-,2.82625,0.09680808080808082,0.36024999999999996,0.389625,x
429,k-,2.82625,0.09897979797979797,0.36024999999999996,0.389625,x
430,k-,2.82625,0.10115151515151516,0.36024999999999996,0.389625,x
431,k-,2.82625,0.10332323232323232,0.36024999999999996,0.389625,x
432,k-,2.82625,0.1054949494949495,0.36024999999999996,0.389625,x
433,k-,2.82625,0.10766666666666666,0.36024999999999996,0.389625,x
434,k-,2.82625,0.10983838383838385,0.36024999999999996,0.389625,x
435,k-,2.82625,0.112010101010101,0.36024999999999996,0.389625,x
436,k-,2.82625,0.11418181818181819,0.36024999999999996,0.389625,x
437,k-,2.82625,0.11635353535353535,0.36024999999999996,0.389625,x
438,k-,2.82625,0.11852525252525253,0.36024999999999996,0.389625,x
439,k-,2.82625,0.12069696969696969,0.36024999999999996,0.389625,x
440,k-,2.82625,0.12286868686868688,0.36024999999999996,0.389625,x
441,k-,2.82625,0.12504040404040404,0.36024999999999996,0.389625,x
442,k-,2.82625,0.12721212121212122,0.36024999999999996,0.389625,x
443,k-,2.82625,0.12938383838383838,0.36024999999999996,0.389625,x
444,k-,2.82625,0.13155555555555556,0.36024999999999996,0.389625,x
445,k-,2.82625,0.13372727272727272,0.36024999999999996,0.389625,x
446,k-,2.82625,0.1358989898989899,0.36024999999999996,0.389625,x
447,k-,2.82625,0.13807070707070707,0.36024999999999996,0.389625,x
448,k-,2.82625,0.14024242424242425,0.36024999999999996,0.389625,x
449,k-,2.82625,0.1424141414141414,0.36024999999999996,0.389625,x
450,k-,2.82625,0.1445858585858586,0.36024999999999996,0.389625,x
451,k-,2.82625,0.14675757575757575,0.36024999999999996,0.389625,x
452,k-,2.82625,0.14892929292929294,0.36024999999999996,0.389625,x
453,k-,2.82625,0.1511010101010101,0.36024999999999996,0.389625,x
454,k-,2.82625,0.15327272727272728,0.36024999999999996,0.389625,x
455,k-,2.82625,0.15544444444444444,0.36024999999999996,0.389625,x
456,k-,2.82625,0.15761616161616163,0.36024999999999996,0.389625,x
457,k-,2.82625,0.15978787878787878,0.36024999999999996,0.389625,x
458,k-,2.82625,0.16195959595959597,0.36024999999999996,0.389625,x
459,k-,2.82625,0.16413131313131316,0.36024999999999996,0.389625,x
460,k-,2.82625,0.1663030303030303,0.36024999999999996,0.389625,x
461,k-,2.82625,0.16847474747474747,0.36024999999999996,0.389625,x
462,k-,2.82625,0.17064646464646466,0.36024999999999996,0.389625,x
463,k-,2.82625,0.17281818181818184,0.36024999999999996,0.389625,x
464,k-,2.82625,0.174989898989899,0.36024999999999996,0.389625,x
465,k-,2.82625,0.17716161616161616,0.36024999999999996,0.389625,x
466,k-,2.82625,0.17933333333333334,0.36024999999999996,0.389625,x
467,k-,2.82625,0.18150505050505053,0.36024999999999996,0.389625,x
468,k-,2.82625,0.1836767676767677,0.36024999999999996,0.389625,x
469,k-,2.82625,0.18584848484848485,0.36024999999999996,0.389625,x
470,k-,2.82625,0.18802020202020203,0.36024999999999996,0.389625,x
471,k-,2.82625,0.19019191919191922,0.36024999999999996,0.389625,x
472,k-,2.82625,0.19236363636363638,0.36024999999999996,0.389625,x
473,k-,2.82625,0.19453535353535353,0.36024999999999996,0.389625,x
474,k-,2.82625,0.19670707070707072,0.36024999999999996,0.389625,x
475,k-,2.82625,0.1988787878787879,0.36024999999999996,0.389625,x
476,k-,2.82625,0.20105050505050506,0.36024999999999996,0.389625,x
477,k-,2.82625,0.20322222222222222,0.36024999999999996,0.389625,x
478,k-,2.82625,0.2053939393939394,0.36024999999999996,0.389625,x
479,k-,2.82625,0.2075656565656566,0.36024999999999996,0.389625,x
480,k-,2.82625,0.20973737373737375,0.36024999999999996,0.389625,x
481,k-,2.82625,0.2119090909090909,0.36024999999999996,0.389625,x
482,k-,2.82625,0.2140808080808081,0.36024999999999996,0.389625,x
483,k-,2.82625,0.21625252525252528,0.36024999999999996,0.389625,x
484,k-,2.82625,0.21842424242424244,0.36024999999999996,0.389625,x
485,k-,2.82625,0.2205959595959596,0.36024999999999996,0.389625,x
486,k-,2.82625,0.22276767676767678,0.36024999999999996,0.389625,x
487,k-,2.82625,0.22493939393939397,0.36024999999999996,0.389625,x
488,k-,2.82625,0.22711111111111112,0.36024999999999996,0.389625,x
489,k-,2.82625,0.22928282828282828,0.36024999999999996,0.389625,x
490,k-,2.82625,0.23145454545454547,0.36024999999999996,0.389625,x
491,k-,2.82625,0.23362626262626265,0.36024999999999996,0.389625,x
492,k-,2.82625,0.2357979797979798,0.36024999999999996,0.389625,x
493,k-,2.82625,0.23796969696969697,0.36024999999999996,0.389625,x
494,k-,2.82625,0.24014141414141416,0.36024999999999996,0.389625,x
495,k-,2.82625,0.24231313131313134,0.36024999999999996,0.389625,x
496,k-,2.82625,0.2444848484848485,0.36024999999999996,0.389625,x
497,k-,2.82625,0.24665656565656566,0.36024999999999996,0.389625,x
498,k-,2.82625,0.24882828282828284,0.36024999999999996,0.389625,x
499,k-,2.82625,0.251,0.36024999999999996,0.389625,x
