,hadron,1D_dependence,z,QQ,sbar,ubar,dbar,d,u,s
0,pi+,z,0.234,2.423,0.5994664297108402,0.5994645860154244,1.0116177866105152,0.5994645860154244,1.0116177866105152,0.5994664297108402
1,pi+,z,0.303,2.428,0.3843030774999647,0.3843024935671965,0.8152204179669669,0.3843024935671965,0.8152204179669669,0.3843030774999647
2,pi+,z,0.373,2.425,0.2191846560889085,0.21918447770116087,0.6353490647823096,0.21918447770116087,0.6353490647823096,0.2191846560889085
3,pi+,z,0.447,2.418,0.10348182957529539,0.10348178332003047,0.4839221395648381,0.10348178332003047,0.4839221395648381,0.10348182957529539
4,pi+,z,0.523,2.411,0.045654937586309924,0.04565492637811504,0.359581022422702,0.04565492637811504,0.359581022422702,0.045654937586309924
5,pi+,z,0.593,2.4,0.02183551366945393,0.02183551098618323,0.26125633432491135,0.02183551098618323,0.26125633432491135,0.02183551366945393
6,pi+,z,0.663,2.385,0.01212053003090371,0.012120529257694981,0.1820034780146803,0.012120529257694981,0.1820034780146803,0.01212053003090371
7,pi+,x,0.336,1.281,0.33548845050182835,0.33548830895039133,0.7893976468571876,0.33548830895039133,0.7893976468571876,0.33548845050182835
8,pi+,x,0.356,1.631,0.2745565352678487,0.27455636673466105,0.7141836811007747,0.27455636673466105,0.7141836811007747,0.2745565352678487
9,pi+,x,0.367,2.017,0.23992160521178119,0.23992143639326585,0.6665409959380608,0.23992143639326585,0.6665409959380608,0.23992160521178119
10,pi+,x,0.376,2.467,0.21246048946015533,0.212460319773267,0.6267402297418022,0.212460319773267,0.6267402297418022,0.21246048946015533
11,pi+,x,0.379,3.203,0.19618431135412245,0.19618414008492172,0.5978306042227258,0.19618414008492172,0.5978306042227258,0.19618431135412245
12,pi+,x,0.379,4.321,0.1854370782957286,0.1854368873936558,0.5748139505888765,0.1854368873936558,0.5748139505888765,0.1854370782957286
13,pi+,x,0.375,6.179,0.1810257176325003,0.18102550887336188,0.5588784578153793,0.18102550887336188,0.5588784578153793,0.1810257176325003
14,pi+,phT,0.341,2.533,0.28532601806336133,0.2853257090964914,0.7099332726676741,0.2853257090964914,0.7099332726676741,0.28532601806336133
15,pi+,phT,0.35,2.53,0.26534892672491184,0.26534866136303736,0.687464300283313,0.26534866136303736,0.687464300283313,0.26534892672491184
16,pi+,phT,0.355,2.486,0.2554295051775988,0.25542926228290425,0.6767090904553891,0.25542926228290425,0.6767090904553891,0.2554295051775988
17,pi+,phT,0.355,2.415,0.2567783847636109,0.2567781437646975,0.6792564874009944,0.2567781437646975,0.6792564874009944,0.2567783847636109
18,pi+,phT,0.36,2.342,0.24754626557920772,0.24754604431387392,0.669723122809206,0.24754604431387392,0.669723122809206,0.24754626557920772
19,pi+,phT,0.388,2.303,0.19217865975114404,0.1921785333839113,0.6051067885164649,0.1921785333839113,0.6051067885164649,0.19217865975114404
20,pi+,phT,0.453,2.262,0.09792515952765242,0.09792511777331867,0.4782537876983603,0.09792511777331867,0.4782537876983603,0.09792515952765242
