,hadron,Q2,x,z,phT,Siv,tot_err,1D_dependence
0,pi+,6.297777777777778,0.006469,0.3566666666666666,0.4833333333333333,-0.0023205187,0.005440299,x
1,pi+,6.297777777777778,0.0092127474747474,0.3566666666666666,0.4833333333333333,-0.00080606045,0.0050051133,x
2,pi+,6.297777777777778,0.0119564949494949,0.3566666666666666,0.4833333333333333,0.00063134526,0.004640356,x
3,pi+,6.297777777777778,0.0147002424242424,0.3566666666666666,0.4833333333333333,0.0020361103,0.0043246546,x
4,pi+,6.297777777777778,0.0174439898989899,0.3566666666666666,0.4833333333333333,0.003437771,0.0040459232,x
5,pi+,6.297777777777778,0.0201877373737373,0.3566666666666666,0.4833333333333333,0.004865427,0.0037923958,x
6,pi+,6.297777777777778,0.0229314848484848,0.3566666666666666,0.4833333333333333,0.006307748,0.0035711532,x
7,pi+,6.297777777777778,0.0256752323232323,0.3566666666666666,0.4833333333333333,0.0077717835,0.0033822898,x
8,pi+,6.297777777777778,0.0284189797979797,0.3566666666666666,0.4833333333333333,0.009277782,0.0032232476,x
9,pi+,6.297777777777778,0.0311627272727272,0.3566666666666666,0.4833333333333333,0.010839845,0.0030619155,x
10,pi+,6.297777777777778,0.0339064747474747,0.3566666666666666,0.4833333333333333,0.012451749,0.0029222842,x
11,pi+,6.297777777777778,0.0366502222222222,0.3566666666666666,0.4833333333333333,0.014114781,0.0027934436,x
12,pi+,6.297777777777778,0.0393939696969697,0.3566666666666666,0.4833333333333333,0.015872767,0.0026295383,x
13,pi+,6.297777777777778,0.0421377171717171,0.3566666666666666,0.4833333333333333,0.017663354,0.0024703075,x
14,pi+,6.297777777777778,0.0448814646464646,0.3566666666666666,0.4833333333333333,0.019469341,0.0023214314,x
15,pi+,6.297777777777778,0.0476252121212121,0.3566666666666666,0.4833333333333333,0.02129507,0.0021909687,x
16,pi+,6.297777777777778,0.0503689595959596,0.3566666666666666,0.4833333333333333,0.023131607,0.0020820124,x
17,pi+,6.297777777777778,0.053112707070707,0.3566666666666666,0.4833333333333333,0.024968987,0.0020018078,x
18,pi+,6.297777777777778,0.0558564545454545,0.3566666666666666,0.4833333333333333,0.026811179,0.0019505197,x
19,pi+,6.297777777777778,0.058600202020202,0.3566666666666666,0.4833333333333333,0.02865445,0.0019345924,x
20,pi+,6.297777777777778,0.0613439494949495,0.3566666666666666,0.4833333333333333,0.030496364,0.0019545238,x
21,pi+,6.297777777777778,0.0640876969696969,0.3566666666666666,0.4833333333333333,0.032329556,0.0020022162,x
22,pi+,6.297777777777778,0.0668314444444444,0.3566666666666666,0.4833333333333333,0.034148123,0.0020771213,x
23,pi+,6.297777777777778,0.0695751919191919,0.3566666666666666,0.4833333333333333,0.035954695,0.0021728005,x
24,pi+,6.297777777777778,0.0723189393939394,0.3566666666666666,0.4833333333333333,0.037730545,0.002277008,x
25,pi+,6.297777777777778,0.0750626868686868,0.3566666666666666,0.4833333333333333,0.0394621,0.002377576,x
26,pi+,6.297777777777778,0.0778064343434343,0.3566666666666666,0.4833333333333333,0.041167736,0.0025079309,x
27,pi+,6.297777777777778,0.0805501818181818,0.3566666666666666,0.4833333333333333,0.042828597,0.002662032,x
28,pi+,6.297777777777778,0.0832939292929293,0.3566666666666666,0.4833333333333333,0.044428296,0.0028292218,x
29,pi+,6.297777777777778,0.0860376767676767,0.3566666666666666,0.4833333333333333,0.045964494,0.002998852,x
30,pi+,6.297777777777778,0.0887814242424242,0.3566666666666666,0.4833333333333333,0.047439784,0.0031881572,x
31,pi+,6.297777777777778,0.0915251717171717,0.3566666666666666,0.4833333333333333,0.048845395,0.0033968645,x
32,pi+,6.297777777777778,0.0942689191919192,0.3566666666666666,0.4833333333333333,0.0501948,0.0036498401,x
33,pi+,6.297777777777778,0.0970126666666666,0.3566666666666666,0.4833333333333333,0.051489033,0.003912788,x
34,pi+,6.297777777777778,0.0997564141414141,0.3566666666666666,0.4833333333333333,0.052723102,0.0042188354,x
35,pi+,6.297777777777778,0.1025001616161616,0.3566666666666666,0.4833333333333333,0.053808562,0.004562788,x
36,pi+,6.297777777777778,0.1052439090909091,0.3566666666666666,0.4833333333333333,0.0545795,0.004791813,x
37,pi+,6.297777777777778,0.1079876565656565,0.3566666666666666,0.4833333333333333,0.0550938,0.004956316,x
38,pi+,6.297777777777778,0.110731404040404,0.3566666666666666,0.4833333333333333,0.055399925,0.0050184387,x
39,pi+,6.297777777777778,0.1134751515151515,0.3566666666666666,0.4833333333333333,0.055598687,0.005081676,x
40,pi+,6.297777777777778,0.116218898989899,0.3566666666666666,0.4833333333333333,0.055722557,0.005175011,x
41,pi+,6.297777777777778,0.1189626464646464,0.3566666666666666,0.4833333333333333,0.05578546,0.0052936785,x
42,pi+,6.297777777777778,0.1217063939393939,0.3566666666666666,0.4833333333333333,0.055791967,0.005432724,x
43,pi+,6.297777777777778,0.1244501414141414,0.3566666666666666,0.4833333333333333,0.055745553,0.005582882,x
44,pi+,6.297777777777778,0.1271938888888888,0.3566666666666666,0.4833333333333333,0.055648763,0.0057336856,x
45,pi+,6.297777777777778,0.1299376363636363,0.3566666666666666,0.4833333333333333,0.055505924,0.0058802,x
46,pi+,6.297777777777778,0.1326813838383838,0.3566666666666666,0.4833333333333333,0.055326898,0.0060397373,x
47,pi+,6.297777777777778,0.1354251313131313,0.3566666666666666,0.4833333333333333,0.055109918,0.0062013958,x
48,pi+,6.297777777777778,0.1381688787878787,0.3566666666666666,0.4833333333333333,0.054844413,0.006344122,x
49,pi+,6.297777777777778,0.1409126262626262,0.3566666666666666,0.4833333333333333,0.05454446,0.006485164,x
50,pi+,6.297777777777778,0.1436563737373737,0.3566666666666666,0.4833333333333333,0.054210506,0.0066218385,x
51,pi+,6.297777777777778,0.1464001212121212,0.3566666666666666,0.4833333333333333,0.053843495,0.006753144,x
52,pi+,6.297777777777778,0.1491438686868686,0.3566666666666666,0.4833333333333333,0.053446524,0.0068823206,x
53,pi+,6.297777777777778,0.1518876161616161,0.3566666666666666,0.4833333333333333,0.053022474,0.0070107672,x
54,pi+,6.297777777777778,0.1546313636363636,0.3566666666666666,0.4833333333333333,0.05256616,0.0071330145,x
55,pi+,6.297777777777778,0.1573751111111111,0.3566666666666666,0.4833333333333333,0.052081052,0.007248897,x
56,pi+,6.297777777777778,0.1601188585858586,0.3566666666666666,0.4833333333333333,0.05156052,0.007337968,x
57,pi+,6.297777777777778,0.162862606060606,0.3566666666666666,0.4833333333333333,0.050994623,0.0073882216,x
58,pi+,6.297777777777778,0.1656063535353535,0.3566666666666666,0.4833333333333333,0.05040847,0.0074391114,x
59,pi+,6.297777777777778,0.168350101010101,0.3566666666666666,0.4833333333333333,0.04980698,0.007497728,x
60,pi+,6.297777777777778,0.1710938484848485,0.3566666666666666,0.4833333333333333,0.049193926,0.007566564,x
61,pi+,6.297777777777778,0.1738375959595959,0.3566666666666666,0.4833333333333333,0.04857107,0.0076455846,x
62,pi+,6.297777777777778,0.1765813434343434,0.3566666666666666,0.4833333333333333,0.047939323,0.0077360026,x
63,pi+,6.297777777777778,0.1793250909090909,0.3566666666666666,0.4833333333333333,0.047298554,0.007837264,x
64,pi+,6.297777777777778,0.1820688383838384,0.3566666666666666,0.4833333333333333,0.046649706,0.007949873,x
65,pi+,6.297777777777778,0.1848125858585858,0.3566666666666666,0.4833333333333333,0.045994014,0.008073159,x
66,pi+,6.297777777777778,0.1875563333333333,0.3566666666666666,0.4833333333333333,0.045329377,0.008206373,x
67,pi+,6.297777777777778,0.1903000808080808,0.3566666666666666,0.4833333333333333,0.044653207,0.008351328,x
68,pi+,6.297777777777778,0.1930438282828283,0.3566666666666666,0.4833333333333333,0.043967776,0.0085088685,x
69,pi+,6.297777777777778,0.1957875757575757,0.3566666666666666,0.4833333333333333,0.043274228,0.008678357,x
70,pi+,6.297777777777778,0.1985313232323232,0.3566666666666666,0.4833333333333333,0.042573933,0.008858452,x
71,pi+,6.297777777777778,0.2012750707070707,0.3566666666666666,0.4833333333333333,0.041867837,0.009046303,x
72,pi+,6.297777777777778,0.2040188181818182,0.3566666666666666,0.4833333333333333,0.041156568,0.0092404755,x
73,pi+,6.297777777777778,0.2067625656565656,0.3566666666666666,0.4833333333333333,0.040440258,0.0094412,x
74,pi+,6.297777777777778,0.2095063131313131,0.3566666666666666,0.4833333333333333,0.03971868,0.009649012,x
75,pi+,6.297777777777778,0.2122500606060606,0.3566666666666666,0.4833333333333333,0.038992725,0.009862687,x
76,pi+,6.297777777777778,0.2149938080808081,0.3566666666666666,0.4833333333333333,0.038262486,0.0100801885,x
