,hadron,Q2,x,z,phT,Siv,tot_err,1D_dependence
0,pi+,3.014142857142857,0.036,0.3668571428571429,0.3789999999999999,0.011275639,0.0022763968,x
1,pi+,3.014142857142857,0.0384141414141414,0.3668571428571429,0.3789999999999999,0.012461673,0.0021677394,x
2,pi+,3.014142857142857,0.0408282828282828,0.3668571428571429,0.3789999999999999,0.01368028,0.002056096,x
3,pi+,3.014142857142857,0.0432424242424242,0.3668571428571429,0.3789999999999999,0.014912205,0.0019477463,x
4,pi+,3.014142857142857,0.0456565656565656,0.3668571428571429,0.3789999999999999,0.016152099,0.0018482478,x
5,pi+,3.014142857142857,0.048070707070707,0.3668571428571429,0.3789999999999999,0.017406726,0.0017599043,x
6,pi+,3.014142857142857,0.0504848484848484,0.3668571428571429,0.3789999999999999,0.018666115,0.0016849574,x
7,pi+,3.014142857142857,0.0528989898989899,0.3668571428571429,0.3789999999999999,0.019926064,0.0016272512,x
8,pi+,3.014142857142857,0.0553131313131313,0.3668571428571429,0.3789999999999999,0.02118939,0.0015864832,x
9,pi+,3.014142857142857,0.0577272727272727,0.3668571428571429,0.3789999999999999,0.022454534,0.0015658756,x
10,pi+,3.014142857142857,0.0601414141414141,0.3668571428571429,0.3789999999999999,0.023718935,0.0015681125,x
11,pi+,3.014142857142857,0.0625555555555555,0.3668571428571429,0.3789999999999999,0.024982346,0.0015897759,x
12,pi+,3.014142857142857,0.0649696969696969,0.3668571428571429,0.3789999999999999,0.026236303,0.0016267576,x
13,pi+,3.014142857142857,0.0673838383838383,0.3668571428571429,0.3789999999999999,0.027482921,0.0016809318,x
14,pi+,3.014142857142857,0.0697979797979798,0.3668571428571429,0.3789999999999999,0.02872246,0.001746985,x
15,pi+,3.014142857142857,0.0722121212121212,0.3668571428571429,0.3789999999999999,0.029941613,0.0018180894,x
16,pi+,3.014142857142857,0.0746262626262626,0.3668571428571429,0.3789999999999999,0.031132476,0.0018859853,x
17,pi+,3.014142857142857,0.077040404040404,0.3668571428571429,0.3789999999999999,0.032309055,0.0019721263,x
18,pi+,3.014142857142857,0.0794545454545454,0.3668571428571429,0.3789999999999999,0.033460632,0.0020722495,x
19,pi+,3.014142857142857,0.0818686868686868,0.3668571428571429,0.3789999999999999,0.034581702,0.002187521,x
20,pi+,3.014142857142857,0.0842828282828282,0.3668571428571429,0.3789999999999999,0.035660606,0.0023035095,x
21,pi+,3.014142857142857,0.0866969696969696,0.3668571428571429,0.3789999999999999,0.03670196,0.002422994,x
22,pi+,3.014142857142857,0.0891111111111111,0.3668571428571429,0.3789999999999999,0.037706643,0.0025564907,x
23,pi+,3.014142857142857,0.0915252525252525,0.3668571428571429,0.3789999999999999,0.038668852,0.002702323,x
24,pi+,3.014142857142857,0.0939393939393939,0.3668571428571429,0.3789999999999999,0.039596487,0.0028759628,x
25,pi+,3.014142857142857,0.0963535353535353,0.3668571428571429,0.3789999999999999,0.040493403,0.0030575932,x
26,pi+,3.014142857142857,0.0987676767676767,0.3668571428571429,0.3789999999999999,0.04135466,0.0032571258,x
27,pi+,3.014142857142857,0.1011818181818181,0.3668571428571429,0.3789999999999999,0.042154737,0.0034962026,x
28,pi+,3.014142857142857,0.1035959595959596,0.3668571428571429,0.3789999999999999,0.042802796,0.0036926235,x
29,pi+,3.014142857142857,0.106010101010101,0.3668571428571429,0.3789999999999999,0.04327571,0.0038502386,x
30,pi+,3.014142857142857,0.1084242424242424,0.3668571428571429,0.3789999999999999,0.043577597,0.003936128,x
31,pi+,3.014142857142857,0.1108383838383838,0.3668571428571429,0.3789999999999999,0.043773297,0.003976254,x
32,pi+,3.014142857142857,0.1132525252525252,0.3668571428571429,0.3789999999999999,0.043904893,0.0040185982,x
33,pi+,3.014142857142857,0.1156666666666666,0.3668571428571429,0.3789999999999999,0.04399021,0.004079416,x
34,pi+,3.014142857142857,0.118080808080808,0.3668571428571429,0.3789999999999999,0.044038225,0.004156833,x
35,pi+,3.014142857142857,0.1204949494949494,0.3668571428571429,0.3789999999999999,0.044051256,0.004247696,x
36,pi+,3.014142857142857,0.1229090909090909,0.3668571428571429,0.3789999999999999,0.044031885,0.0043478725,x
37,pi+,3.014142857142857,0.1253232323232323,0.3668571428571429,0.3789999999999999,0.043980975,0.0044532,x
38,pi+,3.014142857142857,0.1277373737373737,0.3668571428571429,0.3789999999999999,0.04390045,0.00455562,x
39,pi+,3.014142857142857,0.1301515151515151,0.3668571428571429,0.3789999999999999,0.04379317,0.0046573533,x
40,pi+,3.014142857142857,0.1325656565656565,0.3668571428571429,0.3789999999999999,0.043664616,0.004767676,x
41,pi+,3.014142857142857,0.1349797979797979,0.3668571428571429,0.3789999999999999,0.04351407,0.0048805596,x
42,pi+,3.014142857142857,0.1373939393939394,0.3668571428571429,0.3789999999999999,0.04333343,0.004980762,x
43,pi+,3.014142857142857,0.1398080808080808,0.3668571428571429,0.3789999999999999,0.043130007,0.0050779483,x
44,pi+,3.014142857142857,0.1422222222222222,0.3668571428571429,0.3789999999999999,0.042907298,0.005174464,x
