,hadron,Q2,x,z,phT,Siv,tot_err,1D_dependence
0,pi+,5.738888888888889,0.0065,0.349,0.5,-0.0024319543,0.0055544362,x
1,pi+,5.738888888888889,0.0093444444444444,0.349,0.5,-0.00083073357,0.0050942563,x
2,pi+,5.738888888888889,0.0121888888888888,0.349,0.5,0.00068751676,0.004711045,x
3,pi+,5.738888888888889,0.0150333333333333,0.349,0.5,0.002171586,0.004381418,x
4,pi+,5.738888888888889,0.0178777777777777,0.349,0.5,0.0036588362,0.0040898765,x
5,pi+,5.738888888888889,0.0207222222222222,0.349,0.5,0.005172401,0.0038275465,x
6,pi+,5.738888888888889,0.0235666666666666,0.349,0.5,0.006703771,0.0036007825,x
7,pi+,5.738888888888889,0.0264111111111111,0.349,0.5,0.00826355,0.0034104516,x
8,pi+,5.738888888888889,0.0292555555555555,0.349,0.5,0.0098753525,0.0032435162,x
9,pi+,5.738888888888889,0.0321,0.349,0.5,0.011547766,0.0030767017,x
10,pi+,5.738888888888889,0.0349444444444444,0.349,0.5,0.013273799,0.0029385174,x
11,pi+,5.738888888888889,0.0377888888888888,0.349,0.5,0.015079305,0.0027839567,x
12,pi+,5.738888888888889,0.0406333333333333,0.349,0.5,0.016964048,0.0026116043,x
13,pi+,5.738888888888889,0.0434777777777777,0.349,0.5,0.018873436,0.002445806,x
14,pi+,5.738888888888889,0.0463222222222222,0.349,0.5,0.020798782,0.0022972724,x
15,pi+,5.738888888888889,0.0491666666666666,0.349,0.5,0.022745458,0.002170154,x
16,pi+,5.738888888888889,0.0520111111111111,0.349,0.5,0.02469575,0.0020720789,x
17,pi+,5.738888888888889,0.0548555555555555,0.349,0.5,0.026649423,0.0020057913,x
18,pi+,5.738888888888889,0.0577,0.349,0.5,0.028607221,0.001975425,x
19,pi+,5.738888888888889,0.0605444444444444,0.349,0.5,0.03056372,0.0019862165,x
20,pi+,5.738888888888889,0.0633888888888889,0.349,0.5,0.032515362,0.0020303463,x
21,pi+,5.738888888888889,0.0662333333333333,0.349,0.5,0.034450155,0.0021036135,x
22,pi+,5.738888888888889,0.0690777777777778,0.349,0.5,0.036372345,0.0022023513,x
23,pi+,5.738888888888889,0.0719222222222222,0.349,0.5,0.038267888,0.0023145096,x
24,pi+,5.738888888888889,0.0747666666666666,0.349,0.5,0.04011193,0.0024203707,x
25,pi+,5.738888888888889,0.0776111111111111,0.349,0.5,0.04192799,0.0025568092,x
26,pi+,5.738888888888889,0.0804555555555555,0.349,0.5,0.04369612,0.0027194165,x
27,pi+,5.738888888888889,0.0833,0.349,0.5,0.045398116,0.0028973476,x
28,pi+,5.738888888888889,0.0861444444444444,0.349,0.5,0.047030166,0.0030780698,x
29,pi+,5.738888888888889,0.0889888888888889,0.349,0.5,0.048594736,0.0032803128,x
30,pi+,5.738888888888889,0.0918333333333333,0.349,0.5,0.050083034,0.0035057873,x
31,pi+,5.738888888888889,0.0946777777777777,0.349,0.5,0.05151277,0.0037796488,x
32,pi+,5.738888888888889,0.0975222222222222,0.349,0.5,0.052878205,0.0040613296,x
33,pi+,5.738888888888889,0.1003666666666666,0.349,0.5,0.054169837,0.0044018454,x
34,pi+,5.738888888888889,0.1032111111111111,0.349,0.5,0.055251654,0.0047382717,x
35,pi+,5.738888888888889,0.1060555555555555,0.349,0.5,0.056003664,0.0049795094,x
36,pi+,5.738888888888889,0.1089,0.349,0.5,0.056457452,0.005101568,x
37,pi+,5.738888888888889,0.1117444444444444,0.349,0.5,0.05674034,0.005162546,x
38,pi+,5.738888888888889,0.1145888888888889,0.349,0.5,0.056918304,0.005240545,x
39,pi+,5.738888888888889,0.1174333333333333,0.349,0.5,0.057022892,0.0053521055,x
40,pi+,5.738888888888889,0.1202777777777777,0.349,0.5,0.057062384,0.0054890527,x
41,pi+,5.738888888888889,0.1231222222222222,0.349,0.5,0.05704233,0.0056439885,x
42,pi+,5.738888888888889,0.1259666666666666,0.349,0.5,0.05696502,0.0058067264,x
43,pi+,5.738888888888889,0.1288111111111111,0.349,0.5,0.05683413,0.0059627495,x
44,pi+,5.738888888888889,0.1316555555555555,0.349,0.5,0.056659296,0.006126677,x
45,pi+,5.738888888888889,0.1345,0.349,0.5,0.05644604,0.006302438,x
46,pi+,5.738888888888889,0.1373444444444444,0.349,0.5,0.056180324,0.0064598606,x
47,pi+,5.738888888888889,0.1401888888888889,0.349,0.5,0.055871822,0.006610181,x
48,pi+,5.738888888888889,0.1430333333333333,0.349,0.5,0.055527136,0.0067580375,x
49,pi+,5.738888888888889,0.1458777777777778,0.349,0.5,0.05514504,0.0068990653,x
50,pi+,5.738888888888889,0.1487222222222222,0.349,0.5,0.054729298,0.0070371847,x
51,pi+,5.738888888888889,0.1515666666666666,0.349,0.5,0.054283477,0.007174434,x
52,pi+,5.738888888888889,0.1544111111111111,0.349,0.5,0.053802878,0.007305805,x
53,pi+,5.738888888888889,0.1572555555555555,0.349,0.5,0.053289894,0.0074297967,x
54,pi+,5.738888888888889,0.1601,0.349,0.5,0.052738562,0.007525938,x
55,pi+,5.738888888888889,0.1629444444444444,0.349,0.5,0.052137535,0.007579331,x
56,pi+,5.738888888888889,0.1657888888888889,0.349,0.5,0.0515143,0.0076337103,x
57,pi+,5.738888888888889,0.1686333333333333,0.349,0.5,0.05087438,0.0076968065,x
58,pi+,5.738888888888889,0.1714777777777777,0.349,0.5,0.050221976,0.0077711963,x
