,hadron,Q2,x,z,phT,Siv,tot_err,1D_dependence
0,pi+,2.7325,0.036,0.367375,0.37725,0.0112865195,0.0022728618,x
1,pi+,2.7325,0.0382020202020202,0.367375,0.37725,0.012358563,0.0021746221,x
2,pi+,2.7325,0.0404040404040404,0.367375,0.37725,0.01346037,0.0020730305,x
3,pi+,2.7325,0.0426060606060606,0.367375,0.37725,0.014574147,0.0019737098,x
4,pi+,2.7325,0.0448080808080808,0.367375,0.37725,0.01569487,0.0018803352,x
5,pi+,2.7325,0.047010101010101,0.367375,0.37725,0.016826756,0.0017958806,x
6,pi+,2.7325,0.0492121212121212,0.367375,0.37725,0.017966442,0.0017212044,x
7,pi+,2.7325,0.0514141414141414,0.367375,0.37725,0.019108018,0.0016596623,x
8,pi+,2.7325,0.0536161616161616,0.367375,0.37725,0.020250522,0.0016120519,x
9,pi+,2.7325,0.0558181818181818,0.367375,0.37725,0.021396264,0.001578902,x
10,pi+,2.7325,0.058020202020202,0.367375,0.37725,0.022542786,0.0015633695,x
11,pi+,2.7325,0.0602222222222222,0.367375,0.37725,0.023688775,0.0015665429,x
12,pi+,2.7325,0.0624242424242424,0.367375,0.37725,0.02483407,0.0015857868,x
13,pi+,2.7325,0.0646262626262626,0.367375,0.37725,0.025971517,0.0016175057,x
14,pi+,2.7325,0.0668282828282828,0.367375,0.37725,0.027102832,0.0016638907,x
15,pi+,2.7325,0.069030303030303,0.367375,0.37725,0.02822839,0.0017207663,x
16,pi+,2.7325,0.0712323232323232,0.367375,0.37725,0.02934341,0.0017854905,x
17,pi+,2.7325,0.0734343434343434,0.367375,0.37725,0.030431991,0.0018464016,x
18,pi+,2.7325,0.0756363636363636,0.367375,0.37725,0.0315056,0.0019136448,x
19,pi+,2.7325,0.0778383838383838,0.367375,0.37725,0.03256537,0.0019979521,x
20,pi+,2.7325,0.080040404040404,0.367375,0.37725,0.033601914,0.0020934448,x
21,pi+,2.7325,0.0822424242424242,0.367375,0.37725,0.03461085,0.0021988654,x
22,pi+,2.7325,0.0844444444444444,0.367375,0.37725,0.035585318,0.0023043419,x
23,pi+,2.7325,0.0866464646464646,0.367375,0.37725,0.03652853,0.002412889,x
