,hadron,1D_dependence,z,QQ,sbar,ubar,dbar,d,u,s
42,pi0,x,0.351,1.293,0.42535455354426027,0.5320826665605867,0.5336684116581293,0.5336684116581293,0.5320826665605867,0.42535455354426027
43,pi0,x,0.386,1.712,0.3477807268122001,0.4636847043679742,0.4650442581208352,0.4650442581208352,0.4636847043679742,0.3477807268122001
44,pi0,x,0.406,2.184,0.3051837736319787,0.4191564177856075,0.4204442428417853,0.4204442428417853,0.4191564177856075,0.3051837736319787
45,pi0,x,0.414,2.705,0.28587217189164044,0.39688101044863,0.398111064001252,0.398111064001252,0.39688101044863,0.28587217189164044
46,pi0,x,0.421,3.549,0.26645812966719196,0.3737799810543358,0.374922631971856,0.374922631971856,0.3737799810543358,0.26645812966719196
47,pi0,x,0.428,4.716,0.2474269481642735,0.3508270182802628,0.3518807615912088,0.3518807615912088,0.3508270182802628,0.2474269481642735
48,pi0,x,0.432,6.631,0.23154448612128556,0.3310377496496353,0.3320112863777327,0.3320112863777327,0.3310377496496353,0.23154448612128556
49,pi0,z,0.236,2.361,0.7712193911556776,0.7895017811140954,0.7916662669238258,0.7916662669238258,0.7895017811140954,0.7712193911556776
50,pi0,z,0.304,2.414,0.5413288078845314,0.6201169526737939,0.6218688852368381,0.6218688852368381,0.6201169526737939,0.5413288078845314
51,pi0,z,0.374,2.447,0.36093781555519944,0.4721017806763673,0.4734938327821455,0.4734938327821455,0.4721017806763673,0.36093781555519944
52,pi0,z,0.448,2.486,0.24232816835274762,0.34973121769379456,0.35076234961092306,0.35076234961092306,0.34973121769379456,0.24232816835274762
53,pi0,z,0.523,2.531,0.16886651530127983,0.26127153086749355,0.26206994165224956,0.26206994165224956,0.26127153086749355,0.16886651530127983
54,pi0,z,0.593,2.552,0.11798694911279595,0.20343959515526702,0.20407198765482346,0.20407198765482346,0.20343959515526702,0.11798694911279595
55,pi0,z,0.663,2.583,0.0754488646776607,0.16106741706298114,0.16161805353140274,0.16161805353140274,0.16106741706298114,0.0754488646776607
56,pi0,phT,0.391,2.731,0.32472971397582,0.436494759580095,0.4378044949612145,0.4378044949612145,0.436494759580095,0.32472971397582
57,pi0,phT,0.384,2.649,0.3388611224403978,0.4505886134006435,0.4519270729294551,0.4519270729294551,0.4505886134006435,0.3388611224403978
58,pi0,phT,0.381,2.553,0.34578158857939006,0.4575595502854341,0.4589158888753861,0.4589158888753861,0.4575595502854341,0.34578158857939006
59,pi0,phT,0.381,2.456,0.34692547771876836,0.4590307759852278,0.4603927891540406,0.4603927891540406,0.4590307759852278,0.34692547771876836
60,pi0,phT,0.382,2.367,0.34605829307637737,0.4585879956042659,0.4599504640178973,0.4599504640178973,0.4585879956042659,0.34605829307637737
61,pi0,phT,0.404,2.28,0.307235102488392,0.42078151548773884,0.42207311212230997,0.42207311212230997,0.42078151548773884,0.307235102488392
62,pi0,phT,0.463,2.263,0.22828809318874796,0.3341217295830575,0.3351084160052859,0.3351084160052859,0.3341217295830575,0.22828809318874796
