,hadron,1D_dependence,z,QQ,sbar,ubar,dbar,d,u,s
27,pi-,x,0.33,1.29,0.2389924008495169,0.37404850086165325,0.19781197653692173,0.3758043407794242,0.19781816187653908,0.2389924008495169
28,pi-,x,0.35,1.64,0.2120271373692963,0.35069259342471787,0.1792944588137135,0.3522680208467206,0.17929335472756203,0.2120271373692963
29,pi-,x,0.359,1.98,0.19934624229614653,0.33719870857593015,0.17028704300374886,0.3386919357789142,0.17028706156496878,0.19934624229614653
30,pi-,x,0.366,2.33,0.1896498593949766,0.32588836888186623,0.1633322994424267,0.3273311589530507,0.1633338009402763,0.1896498593949766
31,pi-,x,0.366,2.33,0.1896498593949766,0.32588836888186623,0.1633322994424267,0.3273311589530507,0.1633338009402763,0.1896498593949766
32,pi-,x,0.369,2.86,0.18332224855645482,0.3170570451020162,0.15884037775177057,0.31843483284712676,0.15884256862934487,0.18332224855645482
33,pi-,x,0.369,3.66,0.17916389208381345,0.30996323113455976,0.15598135939354096,0.31123655663234684,0.15598272894473603,0.17916389208381345
34,pi-,x,0.364,5.66,0.1766783239934851,0.30296525752727005,0.15460498653443286,0.3042366188470551,0.15458917489841997,0.1766783239934851
35,pi-,z,0.229,2.39,0.39804876728483973,0.48779394199761367,0.3215198135116845,0.4899481894643032,0.3214818143601351,0.39804876728483973
36,pi-,z,0.289,2.38,0.29497763083152345,0.4108175222535366,0.2459070319760045,0.4126666845323466,0.24590747674503316,0.29497763083152345
37,pi-,z,0.348,2.36,0.20988945798262945,0.34451311252351524,0.17957428829988717,0.34603297374064407,0.17957513872241565,0.20988945798262945
38,pi-,z,0.413,2.37,0.1460014158535132,0.27692072521045785,0.12785895395931976,0.2781290204931846,0.1278103449623925,0.1460014158535132
39,pi-,z,0.483,2.35,0.10339493288587649,0.21577403153528685,0.09234602518022503,0.2167064007221465,0.09239441711370502,0.10339493288587649
40,pi-,z,0.483,2.35,0.10339493288587649,0.21577403153528685,0.09234602518022503,0.2167064007221465,0.09239441711370502,0.10339493288587649
41,pi-,z,0.558,2.31,0.07273528968614469,0.16868063792150625,0.06630761062372004,0.16940558241243545,0.06630072996452284,0.07273528968614469
42,pi-,z,0.646,2.27,0.04425191136230655,0.13354240178822055,0.041335831268898136,0.13413793384401812,0.04131052844566622,0.04425191136230655
43,pi-,z,0.729,2.19,0.0229457765764137,0.11109939590423645,0.021894553582463748,0.11153390315444503,0.021895161679762225,0.0229457765764137
44,pi-,z,0.798,2.15,0.010236218431173467,0.09105741072148096,0.009932133406015065,0.09137808277111226,0.009942292507334787,0.010236218431173467
45,pi-,z,0.906,2.08,0.0009907295729768143,0.04882347220206609,0.000986949142413211,0.04898815410907119,0.000986100509204406,0.0009907295729768143
46,pi-,phT,0.337,2.48,0.22334020943162125,0.35579173423355936,0.19055032850802578,0.35734604542247195,0.19055042683916537,0.22334020943162125
47,pi-,phT,0.345,2.47,0.2129682860318033,0.3467411034037588,0.18225456645551733,0.348264575638146,0.18225550364457394,0.2129682860318033
48,pi-,phT,0.35,2.43,0.20708126235928126,0.34166263766638644,0.17747388463598882,0.34316816830950697,0.1774746069017056,0.20708126235928126
49,pi-,phT,0.349,2.36,0.20867902399580546,0.34343388408539327,0.17860914942536363,0.3449494219233036,0.17860993477236076,0.20867902399580546
50,pi-,phT,0.349,2.36,0.20867902399580546,0.34343388408539327,0.17860914942536363,0.3449494219233036,0.17860993477236076,0.20867902399580546
51,pi-,phT,0.347,2.3,0.21144937032907787,0.34618789912056863,0.18068506029313847,0.34771711662487126,0.18068592718133236,0.21144937032907787
52,pi-,phT,0.359,2.28,0.19755199610190033,0.33370628425722076,0.16956176524702793,0.33518313112778875,0.16956180005705715,0.19755199610190033
53,pi-,phT,0.409,2.26,0.14980494465669628,0.28231360664761346,0.13086496974846215,0.28354828683258204,0.1308194407036191,0.14980494465669628
