,hadron,1D_dependence,z,QQ,sbar,ubar,dbar,d,u,s
54,pi0,x,0.325,1.3,0.49073686565360314,0.5808001255792314,0.5825793705841199,0.5825793705841199,0.5808001255792314,0.49073686565360314
55,pi0,x,0.352,1.72,0.4182909630448591,0.5249620666879421,0.5265220079428016,0.5265220079428016,0.5249620666879421,0.4182909630448591
56,pi0,x,0.366,2.14,0.38132032036647373,0.4916963269582009,0.4931446489087184,0.4931446489087184,0.4916963269582009,0.38132032036647373
57,pi0,x,0.372,2.58,0.36347449243346647,0.4739163574897298,0.4753086256658819,0.4753086256658819,0.4739163574897298,0.36347449243346647
58,pi0,x,0.372,2.58,0.36347449243346647,0.4739163574897298,0.4753086256658819,0.4753086256658819,0.4739163574897298,0.36347449243346647
59,pi0,x,0.378,3.19,0.34454354861021785,0.4542164310701907,0.4555125218949674,0.4555125218949674,0.4542164310701907,0.34454354861021785
60,pi0,x,0.38,4.1,0.3319919373980281,0.4398809125152711,0.4410885016845001,0.4410885016845001,0.4398809125152711,0.3319919373980281
61,pi0,x,0.386,6.14,0.30657255602395955,0.41148080117214675,0.41263603206705535,0.41263603206705535,0.41148080117214675,0.30657255602395955
62,pi0,z,0.229,2.45,0.7951965307538237,0.8093275891971383,0.8115211333773703,0.8115211333773703,0.8093275891971383,0.7951965307538237
63,pi0,z,0.289,2.49,0.5886997909479456,0.6555655844436106,0.6574003761721252,0.6574003761721252,0.6555655844436106,0.5886997909479456
64,pi0,z,0.348,2.52,0.4176581292563981,0.5217708195279177,0.5232758732267223,0.5232758732267223,0.5217708195279177,0.4176581292563981
65,pi0,z,0.413,2.53,0.2895039915209322,0.4013663482308376,0.4026105843860014,0.4026105843860014,0.4013663482308376,0.2895039915209322
66,pi0,z,0.483,2.55,0.2039686050486545,0.30410147613097105,0.3049837595688431,0.3049837595688431,0.30410147613097105,0.2039686050486545
67,pi0,z,0.483,2.55,0.2039686050486545,0.30410147613097105,0.3049837595688431,0.3049837595688431,0.30410147613097105,0.2039686050486545
68,pi0,z,0.557,2.57,0.1426320779762758,0.23121408406104726,0.23196565783995016,0.23196565783995016,0.23121408406104726,0.1426320779762758
69,pi0,z,0.645,2.59,0.08548602104342548,0.17034116365047322,0.17093686364984154,0.17093686364984154,0.17034116365047322,0.08548602104342548
70,pi0,z,0.728,2.61,0.04309679125684046,0.12635988422355662,0.12676783976556774,0.12676783976556774,0.12635988422355662,0.04309679125684046
71,pi0,z,0.796,2.66,0.018909875909419505,0.09287198948360921,0.0931712701406266,0.0931712701406266,0.09287198948360921,0.018909875909419505
72,pi0,z,0.908,2.56,0.0016022910177091575,0.04456959741366913,0.04471756571822845,0.04471756571822845,0.04456959741366913,0.0016022910177091575
73,pi0,phT,0.338,2.82,0.4396851647303674,0.5396178264850577,0.5411401126969284,0.5411401126969284,0.5396178264850577,0.4396851647303674
74,pi0,phT,0.34,2.69,0.43589780839715386,0.5367329222368802,0.5382570539328646,0.5382570539328646,0.5367329222368802,0.43589780839715386
75,pi0,phT,0.343,2.59,0.42930529016228175,0.5314324417735289,0.532952410809133,0.532952410809133,0.5314324417735289,0.42930529016228175
76,pi0,phT,0.347,2.49,0.42042976012027067,0.524196618733693,0.5257082624354366,0.5257082624354366,0.524196618733693,0.42042976012027067
77,pi0,phT,0.347,2.49,0.42042976012027067,0.524196618733693,0.5257082624354366,0.5257082624354366,0.524196618733693,0.42042976012027067
78,pi0,phT,0.353,2.39,0.4072057978161012,0.5132183690742009,0.5147116437319639,0.5147116437319639,0.5132183690742009,0.4072057978161012
79,pi0,phT,0.371,2.3,0.36883617309311906,0.47989035888460785,0.4813042224998735,0.4813042224998735,0.47989035888460785,0.36883617309311906
80,pi0,phT,0.428,2.27,0.27088180898572145,0.38256579794470197,0.38373919637300397,0.38373919637300397,0.38256579794470197,0.27088180898572145
