,m1,Nu,au,bu,Nub,Nd,ad,bd,Ndb,Ns,aS,bS,Nsb
0,6.772132941106442,0.9134879950114667,2.607511938105473,18.239672333772134,-0.027267882902362837,-2.38774368391415,2.466374432172785,16.772749463016858,-0.42712103248580136,-12.247449075900363,3.480794650460647,2.727792892252674,-0.4087874563418349
1,7.084387914701162,0.7985666259018693,2.629560330572111,18.562989261705678,-0.03203505390314447,-2.1681967396831148,2.339355785195327,14.078383147368296,-0.027724188493637503,-21.35682788042813,8.24523904355194,5.618774324003645,-0.0823000893945775
2,6.500976868824574,0.9029520924195741,2.6748979858988533,18.754082547529205,-0.15438946896597133,-2.4025398199120787,2.2167370556986903,13.5691270586099,-0.35183743107104387,-12.392423704972703,4.105523728051484,2.140842651638068,-0.035161766925358856
3,6.712729875936353,0.8804416153205212,2.794191855191005,18.968437456024144,-0.12877707430092936,-2.738888468471498,2.6476007887423303,13.735674986028982,-0.2082598183739206,-26.17483677989344,8.701378746801378,1.5513182361543092,0.22481855853780183
4,7.625118003753611,0.9220627955653881,2.7939865594349103,20.080074989071928,-0.12217677869495056,-1.9673689008104727,2.717065374511072,18.387681044741015,-0.3236663162637303,-0.07050576006912124,9.491166507770345,5.155619765142118,0.11835586986443195
5,6.655669558297974,0.8793678933815381,2.865685305174603,18.874505020746575,-0.08424883858829221,-2.073200157060031,2.792802812280378,16.024128169083045,-0.5767428929957479,-3.1929209926024598,11.256643590547489,1.4192462569714328,0.15945353075418986
6,7.898402927543149,0.8772726660016454,2.6269133734795904,20.207515038446374,-0.14108899015257775,-2.3600767587891314,2.693970316784255,19.092196762706806,-0.37222559845398895,-6.621483729416873,9.035542118925662,2.2339355920630912,-0.3483226418509263
7,7.832978205599325,0.8609758573870168,2.5631355150806376,19.36182001144692,0.030449243082059624,-2.2856593948438024,2.294169287197066,17.20763236442336,-0.25270148678116766,-15.447518970590249,5.21341838337772,2.819787390526364,0.26005284398143313
8,6.926450096329395,0.8963269601559238,2.7151799533263343,20.297531175036802,-0.1128456251204844,-1.9253795476568139,2.662159242609288,20.468770127708893,-0.4736421612710515,0.3118067603240906,8.602199880766348,7.005518627548577,-0.2091999120258981
9,7.517025216633999,0.9507885615545856,2.65541876950884,19.393607009561755,-0.039192711161002695,-2.344277323706907,2.204582087197165,17.272726003633803,-0.48196972875410676,-18.5330889828314,6.251641979588863,2.582145350361411,0.15469326568957323
10,7.140510192466999,0.8732936431369176,2.9238371330728676,20.84532598070198,-0.015493162282241138,-2.9658479156114295,2.596427684077382,15.144316925872321,0.002689847204766116,-16.618930589648706,5.552031216670358,2.71977405398465,-0.15397386644836467
11,6.651392914738646,0.8434691450589872,2.83158098871093,19.492782576227878,-0.045995482498697615,-2.1746887063410267,2.139313679863791,13.69727827144358,-0.5031698544405856,-22.748033822508617,6.653257562378178,3.276919837788588,-0.13328315531072837
12,7.782764522980173,0.9498911356125217,2.828542553876629,18.86332627351581,-0.02435988825874425,-2.1936355461930734,2.29146266450605,16.101857244140746,0.023366517358512973,-29.140668328334282,4.67857287446768,3.262282008977166,0.10330952234746602
13,7.440713206945852,0.9090352886341099,2.8259055067508037,21.366150993240062,-0.12368405671007206,-2.045208608599873,2.5596614614089597,15.603716869351025,-0.408763540366922,-0.23542553641423147,8.054594414128768,3.7927748220268587,-0.3494925584881933
14,7.005307559860145,0.8881026426727551,2.588911123367005,18.564121505596496,-0.12449855738228541,-2.148721996102043,2.501713873881787,18.855249691097573,-0.2760038363096006,-7.637850680444718,12.445252207024051,3.9390492462793336,-0.23453006340409802
15,7.4510372711492945,0.9084762962574608,2.6697040114207846,19.20337141805931,-0.08791477660449842,-2.5344381254362296,2.4728618064648074,14.646004676113073,-0.037027765114888256,-11.181243098719216,5.672865398721598,0.1276034851747112,0.03224347083106535
16,6.227281783850678,0.8710118333730248,2.4851078512772795,17.42624172429547,-0.06594628596853885,-2.133256988842189,2.5493934312890394,18.94481233872847,-0.5701452443583366,-19.509488039189982,8.750323902200464,5.046585320388474,-0.2859420758100897
17,7.036907438449554,0.8251058865758131,2.760310305364723,20.315388812740707,-0.05454404680721505,-2.1718963842537233,2.3410586819227532,16.59364833463759,-0.31114892603942385,-5.47731735019639,3.4825541495391605,5.3524524905934125,-0.04269034486564675
18,7.447087620545909,0.9311840819700778,2.887505014202757,19.68608848974872,-0.05169821893283408,-2.4261538880010267,2.2234510424935747,14.385057363074335,-0.5458679288127548,-21.172374562473998,7.873023800354859,0.505621565878748,0.2512553529617373
19,7.477010473942042,0.950199820371345,2.478003764221122,17.946357216002955,-0.06964161442337378,-2.3862703985754865,2.4700616936589457,18.342000093665295,-0.4278964186958438,-9.46455556039602,3.5466378903383227,2.158488716250129,-0.08661084470159679
20,6.174862609307813,0.7937380548846367,2.8055686240733726,19.23673782492199,0.006754270475705718,-2.4818992548328627,2.281469272396083,13.017687862430096,-0.40374321392462287,-4.574614050725236,6.857492186799075,5.153583774756218,0.07164096680149953
21,7.56157934548434,0.963239516738107,2.620866767853258,19.826593456608652,-0.04638775477766472,-2.3643569794303314,2.2324715912612985,17.85525006775395,-0.8059402959342601,-8.062888807333238,8.322962100543576,2.3287058995193,-0.22178941879257427
22,7.5510183240698465,0.9992233755367389,2.9204869426301205,21.14464834944832,-0.0803199279745897,-2.3015124942557916,2.318658872772913,15.010320786017022,-0.3626797646409173,-17.741172714032004,12.668589234009392,4.961038865153948,-0.14826926891188558
23,7.361116464822631,0.9343226243102668,2.809755314937362,19.250945377986202,-0.08661705403135224,-2.30547610809289,2.52224255847212,16.449231987009924,-0.517573228879397,-14.50385854045237,6.062318228432564,2.24838307390122,0.12283386988909456
24,6.811104157002781,0.8838825551344169,2.7947905637960337,18.48210549050351,-0.02748466705395023,-2.139600799810851,2.233173809375947,12.822740263935561,-0.4821386694114599,-23.093332582134014,8.043921280084025,4.064636763959662,-0.1582819862959785
25,6.971830025756796,0.9193327306178194,2.845472901714703,20.854297032237398,-0.05680941067662877,-2.274108419559627,2.3956854754005956,17.833863362677715,-0.28379449854273386,-18.917305842826668,4.759485551119809,3.667256104702363,0.04740463592883118
