,hadron,Q2,x,z,phT,Siv,tot_err,1D_dependence
0,pi+,3.014142857142857,0.036,0.3668571428571429,0.3789999999999999,0.010752824,0.0020097576,x
1,pi+,3.014142857142857,0.0384141414141414,0.3668571428571429,0.3789999999999999,0.0120088095,0.0019158055,x
2,pi+,3.014142857142857,0.0408282828282828,0.3668571428571429,0.3789999999999999,0.013304204,0.0018131053,x
3,pi+,3.014142857142857,0.0432424242424242,0.3668571428571429,0.3789999999999999,0.014610422,0.0017252933,x
4,pi+,3.014142857142857,0.0456565656565656,0.3668571428571429,0.3789999999999999,0.015921326,0.0016598783,x
5,pi+,3.014142857142857,0.048070707070707,0.3668571428571429,0.3789999999999999,0.017241009,0.0016086523,x
6,pi+,3.014142857142857,0.0504848484848484,0.3668571428571429,0.3789999999999999,0.018563772,0.0015817991,x
7,pi+,3.014142857142857,0.0528989898989899,0.3668571428571429,0.3789999999999999,0.019889187,0.001581024,x
8,pi+,3.014142857142857,0.0553131313131313,0.3668571428571429,0.3789999999999999,0.021215718,0.0016059487,x
9,pi+,3.014142857142857,0.0577272727272727,0.3668571428571429,0.3789999999999999,0.022543808,0.0016558522,x
10,pi+,3.014142857142857,0.0601414141414141,0.3668571428571429,0.3789999999999999,0.023871766,0.0017267838,x
11,pi+,3.014142857142857,0.0625555555555555,0.3668571428571429,0.3789999999999999,0.025193512,0.0018101663,x
12,pi+,3.014142857142857,0.0649696969696969,0.3668571428571429,0.3789999999999999,0.026498927,0.0018964162,x
13,pi+,3.014142857142857,0.0673838383838383,0.3668571428571429,0.3789999999999999,0.027794,0.0019882936,x
14,pi+,3.014142857142857,0.0697979797979798,0.3668571428571429,0.3789999999999999,0.029076507,0.002081637,x
15,pi+,3.014142857142857,0.0722121212121212,0.3668571428571429,0.3789999999999999,0.030325033,0.0021441742,x
16,pi+,3.014142857142857,0.0746262626262626,0.3668571428571429,0.3789999999999999,0.031530134,0.0021885934,x
17,pi+,3.014142857142857,0.077040404040404,0.3668571428571429,0.3789999999999999,0.03270915,0.0022411982,x
18,pi+,3.014142857142857,0.0794545454545454,0.3668571428571429,0.3789999999999999,0.033859365,0.0022921949,x
19,pi+,3.014142857142857,0.0818686868686868,0.3668571428571429,0.3789999999999999,0.034976546,0.0023425429,x
20,pi+,3.014142857142857,0.0842828282828282,0.3668571428571429,0.3789999999999999,0.036062855,0.0023977626,x
21,pi+,3.014142857142857,0.0866969696969696,0.3668571428571429,0.3789999999999999,0.037124705,0.0024709993,x
22,pi+,3.014142857142857,0.0891111111111111,0.3668571428571429,0.3789999999999999,0.038154356,0.0025550493,x
23,pi+,3.014142857142857,0.0915252525252525,0.3668571428571429,0.3789999999999999,0.03913565,0.0026439151,x
24,pi+,3.014142857142857,0.0939393939393939,0.3668571428571429,0.3789999999999999,0.04007494,0.0027690788,x
25,pi+,3.014142857142857,0.0963535353535353,0.3668571428571429,0.3789999999999999,0.04095837,0.0029096883,x
26,pi+,3.014142857142857,0.0987676767676767,0.3668571428571429,0.3789999999999999,0.04178862,0.0030834593,x
27,pi+,3.014142857142857,0.1011818181818181,0.3668571428571429,0.3789999999999999,0.04252749,0.003274303,x
28,pi+,3.014142857142857,0.1035959595959596,0.3668571428571429,0.3789999999999999,0.043125834,0.0034555756,x
29,pi+,3.014142857142857,0.106010101010101,0.3668571428571429,0.3789999999999999,0.043541316,0.003648857,x
30,pi+,3.014142857142857,0.1084242424242424,0.3668571428571429,0.3789999999999999,0.04376723,0.0037635798,x
31,pi+,3.014142857142857,0.1108383838383838,0.3668571428571429,0.3789999999999999,0.043905333,0.0038597577,x
32,pi+,3.014142857142857,0.1132525252525252,0.3668571428571429,0.3789999999999999,0.043996967,0.0039714663,x
33,pi+,3.014142857142857,0.1156666666666666,0.3668571428571429,0.3789999999999999,0.044049505,0.004094085,x
34,pi+,3.014142857142857,0.118080808080808,0.3668571428571429,0.3789999999999999,0.04406751,0.004229129,x
35,pi+,3.014142857142857,0.1204949494949494,0.3668571428571429,0.3789999999999999,0.04405331,0.004375111,x
36,pi+,3.014142857142857,0.1229090909090909,0.3668571428571429,0.3789999999999999,0.04400936,0.004529309,x
37,pi+,3.014142857142857,0.1253232323232323,0.3668571428571429,0.3789999999999999,0.043938983,0.0046889232,x
38,pi+,3.014142857142857,0.1277373737373737,0.3668571428571429,0.3789999999999999,0.04384474,0.004849363,x
39,pi+,3.014142857142857,0.1301515151515151,0.3668571428571429,0.3789999999999999,0.043730054,0.005011996,x
40,pi+,3.014142857142857,0.1325656565656565,0.3668571428571429,0.3789999999999999,0.04359582,0.0051767044,x
41,pi+,3.014142857142857,0.1349797979797979,0.3668571428571429,0.3789999999999999,0.043435443,0.0053290073,x
42,pi+,3.014142857142857,0.1373939393939394,0.3668571428571429,0.3789999999999999,0.043248147,0.0054712067,x
43,pi+,3.014142857142857,0.1398080808080808,0.3668571428571429,0.3789999999999999,0.043042734,0.0056122486,x
44,pi+,3.014142857142857,0.1422222222222222,0.3668571428571429,0.3789999999999999,0.0428205,0.005752821,x
45,pi+,3.014142857142857,0.1446363636363636,0.3668571428571429,0.3789999999999999,0.04258267,0.0058928696,x
46,pi+,3.014142857142857,0.147050505050505,0.3668571428571429,0.3789999999999999,0.042329296,0.0060317684,x
47,pi+,3.014142857142857,0.1494646464646464,0.3668571428571429,0.3789999999999999,0.042060044,0.0061670244,x
48,pi+,3.014142857142857,0.1518787878787879,0.3668571428571429,0.3789999999999999,0.04177458,0.0062952125,x
49,pi+,3.014142857142857,0.1542929292929293,0.3668571428571429,0.3789999999999999,0.041472137,0.0064126835,x
50,pi+,3.014142857142857,0.1567070707070707,0.3668571428571429,0.3789999999999999,0.04115096,0.006515181,x
51,pi+,3.014142857142857,0.1591212121212121,0.3668571428571429,0.3789999999999999,0.04080729,0.0065934234,x
52,pi+,3.014142857142857,0.1615353535353535,0.3668571428571429,0.3789999999999999,0.040437475,0.006636559,x
53,pi+,3.014142857142857,0.1639494949494949,0.3668571428571429,0.3789999999999999,0.040048346,0.0066584963,x
54,pi+,3.014142857142857,0.1663636363636363,0.3668571428571429,0.3789999999999999,0.039649997,0.006678452,x
55,pi+,3.014142857142857,0.1687777777777777,0.3668571428571429,0.3789999999999999,0.039244622,0.0067010187,x
56,pi+,3.014142857142857,0.1711919191919192,0.3668571428571429,0.3789999999999999,0.038833205,0.00672671,x
57,pi+,3.014142857142857,0.1736060606060606,0.3668571428571429,0.3789999999999999,0.038416244,0.0067559723,x
58,pi+,3.014142857142857,0.176020202020202,0.3668571428571429,0.3789999999999999,0.03799414,0.006788875,x
59,pi+,3.014142857142857,0.1784343434343434,0.3668571428571429,0.3789999999999999,0.03756687,0.006825378,x
60,pi+,3.014142857142857,0.1808484848484848,0.3668571428571429,0.3789999999999999,0.03713505,0.006866502,x
61,pi+,3.014142857142857,0.1832626262626262,0.3668571428571429,0.3789999999999999,0.036698435,0.006911907,x
62,pi+,3.014142857142857,0.1856767676767677,0.3668571428571429,0.3789999999999999,0.03625797,0.00696046,x
63,pi+,3.014142857142857,0.1880909090909091,0.3668571428571429,0.3789999999999999,0.035810977,0.0070063374,x
64,pi+,3.014142857142857,0.1905050505050505,0.3668571428571429,0.3789999999999999,0.035353854,0.007053202,x
65,pi+,3.014142857142857,0.1929191919191919,0.3668571428571429,0.3789999999999999,0.03488857,0.0071040606,x
66,pi+,3.014142857142857,0.1953333333333333,0.3668571428571429,0.3789999999999999,0.034417145,0.007160705,x
67,pi+,3.014142857142857,0.1977474747474747,0.3668571428571429,0.3789999999999999,0.03394102,0.0072228564,x
68,pi+,3.014142857142857,0.2001616161616161,0.3668571428571429,0.3789999999999999,0.03346081,0.0072906525,x
69,pi+,3.014142857142857,0.2025757575757575,0.3668571428571429,0.3789999999999999,0.03297631,0.007364223,x
70,pi+,3.014142857142857,0.204989898989899,0.3668571428571429,0.3789999999999999,0.03248863,0.0074421316,x
71,pi+,3.014142857142857,0.2074040404040404,0.3668571428571429,0.3789999999999999,0.031998128,0.0075252764,x
72,pi+,3.014142857142857,0.2098181818181818,0.3668571428571429,0.3789999999999999,0.031505156,0.0076135565,x
73,pi+,3.014142857142857,0.2122323232323232,0.3668571428571429,0.3789999999999999,0.031009763,0.0077066245,x
74,pi+,3.014142857142857,0.2146464646464646,0.3668571428571429,0.3789999999999999,0.030511606,0.0078051286,x
75,pi+,3.014142857142857,0.217060606060606,0.3668571428571429,0.3789999999999999,0.030011022,0.007908646,x
