,hadron,Q2,x,z,phT,1D_dependence
764,k-,3.13875,0.365,0.6405414141414141,0.5525,z
765,k-,3.13875,0.365,0.6470373737373738,0.5525,z
766,k-,3.13875,0.365,0.6535333333333333,0.5525,z
767,k-,3.13875,0.365,0.6600292929292929,0.5525,z
768,k-,3.13875,0.365,0.6665252525252525,0.5525,z
769,k-,3.13875,0.365,0.6730212121212121,0.5525,z
770,k-,3.13875,0.365,0.6795171717171717,0.5525,z
771,k-,3.13875,0.365,0.6860131313131312,0.5525,z
772,k-,3.13875,0.365,0.692509090909091,0.5525,z
773,k-,3.13875,0.365,0.6990050505050505,0.5525,z
774,k-,3.13875,0.365,0.7055010101010101,0.5525,z
775,k-,3.13875,0.365,0.7119969696969697,0.5525,z
776,k-,3.13875,0.365,0.7184929292929293,0.5525,z
777,k-,3.13875,0.365,0.7249888888888889,0.5525,z
778,k-,3.13875,0.365,0.7314848484848485,0.5525,z
779,k-,3.13875,0.365,0.7379808080808081,0.5525,z
780,k-,3.13875,0.365,0.7444767676767676,0.5525,z
781,k-,3.13875,0.365,0.7509727272727272,0.5525,z
782,k-,3.13875,0.365,0.7574686868686868,0.5525,z
783,k-,3.13875,0.365,0.7639646464646465,0.5525,z
784,k-,3.13875,0.365,0.7704606060606061,0.5525,z
785,k-,3.13875,0.365,0.7769565656565657,0.5525,z
786,k-,3.13875,0.365,0.7834525252525253,0.5525,z
787,k-,3.13875,0.365,0.7899484848484848,0.5525,z
788,k-,3.13875,0.365,0.7964444444444444,0.5525,z
789,k-,3.13875,0.365,0.802940404040404,0.5525,z
790,k-,3.13875,0.365,0.8094363636363636,0.5525,z
791,k-,3.13875,0.365,0.8159323232323232,0.5525,z
792,k-,3.13875,0.365,0.8224282828282828,0.5525,z
793,k-,3.13875,0.365,0.8289242424242425,0.5525,z
794,k-,3.13875,0.365,0.8354202020202021,0.5525,z
795,k-,3.13875,0.365,0.8419161616161616,0.5525,z
796,k-,3.13875,0.365,0.8484121212121212,0.5525,z
797,k-,3.13875,0.365,0.8549080808080808,0.5525,z
798,k-,3.13875,0.365,0.8614040404040404,0.5525,z
799,k-,3.13875,0.365,0.8679,0.5525,z
800,pi+,3.387777777777778,0.040555555555555546,0.3733333333333333,0.1547,phT
801,pi+,3.387777777777778,0.040555555555555546,0.3733333333333333,0.1687838383838384,phT
802,pi+,3.387777777777778,0.040555555555555546,0.3733333333333333,0.18286767676767676,phT
803,pi+,3.387777777777778,0.040555555555555546,0.3733333333333333,0.19695151515151516,phT
804,pi+,3.387777777777778,0.040555555555555546,0.3733333333333333,0.21103535353535352,phT
805,pi+,3.387777777777778,0.040555555555555546,0.3733333333333333,0.2251191919191919,phT
806,pi+,3.387777777777778,0.040555555555555546,0.3733333333333333,0.2392030303030303,phT
807,pi+,3.387777777777778,0.040555555555555546,0.3733333333333333,0.25328686868686867,phT
808,pi+,3.387777777777778,0.040555555555555546,0.3733333333333333,0.2673707070707071,phT
809,pi+,3.387777777777778,0.040555555555555546,0.3733333333333333,0.28145454545454546,phT
810,pi+,3.387777777777778,0.040555555555555546,0.3733333333333333,0.2955383838383838,phT
811,pi+,3.387777777777778,0.040555555555555546,0.3733333333333333,0.30962222222222224,phT
812,pi+,3.387777777777778,0.040555555555555546,0.3733333333333333,0.3237060606060606,phT
813,pi+,3.387777777777778,0.040555555555555546,0.3733333333333333,0.337789898989899,phT
814,pi+,3.387777777777778,0.040555555555555546,0.3733333333333333,0.3518737373737374,phT
815,pi+,3.387777777777778,0.040555555555555546,0.3733333333333333,0.3659575757575757,phT
816,pi+,3.387777777777778,0.040555555555555546,0.3733333333333333,0.3800414141414141,phT
817,pi+,3.387777777777778,0.040555555555555546,0.3733333333333333,0.39412525252525255,phT
818,pi+,3.387777777777778,0.040555555555555546,0.3733333333333333,0.4082090909090909,phT
819,pi+,3.387777777777778,0.040555555555555546,0.3733333333333333,0.4222929292929293,phT
820,pi+,3.387777777777778,0.040555555555555546,0.3733333333333333,0.43637676767676764,phT
821,pi+,3.387777777777778,0.040555555555555546,0.3733333333333333,0.45046060606060606,phT
822,pi+,3.387777777777778,0.040555555555555546,0.3733333333333333,0.4645444444444444,phT
823,pi+,3.387777777777778,0.040555555555555546,0.3733333333333333,0.4786282828282828,phT
824,pi+,3.387777777777778,0.040555555555555546,0.3733333333333333,0.4927121212121212,phT
825,pi+,3.387777777777778,0.040555555555555546,0.3733333333333333,0.5067959595959596,phT
826,pi+,3.387777777777778,0.040555555555555546,0.3733333333333333,0.5208797979797979,phT
827,pi+,3.387777777777778,0.040555555555555546,0.3733333333333333,0.5349636363636363,phT
828,pi+,3.387777777777778,0.040555555555555546,0.3733333333333333,0.5490474747474747,phT
829,pi+,3.387777777777778,0.040555555555555546,0.3733333333333333,0.5631313131313131,phT
830,pi+,3.387777777777778,0.040555555555555546,0.3733333333333333,0.5772151515151515,phT
831,pi+,3.387777777777778,0.040555555555555546,0.3733333333333333,0.5912989898989899,phT
832,pi+,3.387777777777778,0.040555555555555546,0.3733333333333333,0.6053828282828282,phT
833,pi+,3.387777777777778,0.040555555555555546,0.3733333333333333,0.6194666666666666,phT
834,pi+,3.387777777777778,0.040555555555555546,0.3733333333333333,0.633550505050505,phT
835,pi+,3.387777777777778,0.040555555555555546,0.3733333333333333,0.6476343434343435,phT
836,pi+,3.387777777777778,0.040555555555555546,0.3733333333333333,0.6617181818181819,phT
837,pi+,3.387777777777778,0.040555555555555546,0.3733333333333333,0.6758020202020201,phT
838,pi+,3.387777777777778,0.040555555555555546,0.3733333333333333,0.6898858585858585,phT
839,pi+,3.387777777777778,0.040555555555555546,0.3733333333333333,0.7039696969696969,phT
840,pi+,3.387777777777778,0.040555555555555546,0.3733333333333333,0.7180535353535353,phT
841,pi+,3.387777777777778,0.040555555555555546,0.3733333333333333,0.7321373737373738,phT
842,pi+,3.387777777777778,0.040555555555555546,0.3733333333333333,0.7462212121212122,phT
843,pi+,3.387777777777778,0.040555555555555546,0.3733333333333333,0.7603050505050504,phT
844,pi+,3.387777777777778,0.040555555555555546,0.3733333333333333,0.7743888888888888,phT
845,pi+,3.387777777777778,0.040555555555555546,0.3733333333333333,0.7884727272727272,phT
846,pi+,3.387777777777778,0.040555555555555546,0.3733333333333333,0.8025565656565656,phT
847,pi+,3.387777777777778,0.040555555555555546,0.3733333333333333,0.816640404040404,phT
848,pi+,3.387777777777778,0.040555555555555546,0.3733333333333333,0.8307242424242425,phT
849,pi+,3.387777777777778,0.040555555555555546,0.3733333333333333,0.8448080808080807,phT
850,pi+,3.387777777777778,0.040555555555555546,0.3733333333333333,0.8588919191919191,phT
851,pi+,3.387777777777778,0.040555555555555546,0.3733333333333333,0.8729757575757575,phT
852,pi+,3.387777777777778,0.040555555555555546,0.3733333333333333,0.8870595959595959,phT
853,pi+,3.387777777777778,0.040555555555555546,0.3733333333333333,0.9011434343434344,phT
854,pi+,3.387777777777778,0.040555555555555546,0.3733333333333333,0.9152272727272726,phT
855,pi+,3.387777777777778,0.040555555555555546,0.3733333333333333,0.929311111111111,phT
856,pi+,3.387777777777778,0.040555555555555546,0.3733333333333333,0.9433949494949494,phT
857,pi+,3.387777777777778,0.040555555555555546,0.3733333333333333,0.9574787878787878,phT
858,pi+,3.387777777777778,0.040555555555555546,0.3733333333333333,0.9715626262626262,phT
859,pi+,3.387777777777778,0.040555555555555546,0.3733333333333333,0.9856464646464647,phT
860,pi+,3.387777777777778,0.040555555555555546,0.3733333333333333,0.9997303030303029,phT
861,pi+,3.387777777777778,0.040555555555555546,0.3733333333333333,1.0138141414141413,phT
862,pi+,3.387777777777778,0.040555555555555546,0.3733333333333333,1.0278979797979797,phT
863,pi+,3.387777777777778,0.040555555555555546,0.3733333333333333,1.0419818181818181,phT
864,pi+,3.387777777777778,0.040555555555555546,0.3733333333333333,1.0560656565656565,phT
865,pi+,3.387777777777778,0.040555555555555546,0.3733333333333333,1.070149494949495,phT
866,pi+,3.387777777777778,0.040555555555555546,0.3733333333333333,1.0842333333333332,phT
867,pi+,3.387777777777778,0.040555555555555546,0.3733333333333333,1.0983171717171716,phT
868,pi+,3.387777777777778,0.040555555555555546,0.3733333333333333,1.11240101010101,phT
869,pi+,3.387777777777778,0.040555555555555546,0.3733333333333333,1.1264848484848484,phT
870,pi+,3.387777777777778,0.040555555555555546,0.3733333333333333,1.1405686868686868,phT
871,pi+,3.387777777777778,0.040555555555555546,0.3733333333333333,1.1546525252525253,phT
872,pi+,3.387777777777778,0.040555555555555546,0.3733333333333333,1.1687363636363637,phT
873,pi+,3.387777777777778,0.040555555555555546,0.3733333333333333,1.1828202020202019,phT
874,pi+,3.387777777777778,0.040555555555555546,0.3733333333333333,1.1969040404040403,phT
875,pi+,3.387777777777778,0.040555555555555546,0.3733333333333333,1.2109878787878787,phT
876,pi+,3.387777777777778,0.040555555555555546,0.3733333333333333,1.2250717171717171,phT
877,pi+,3.387777777777778,0.040555555555555546,0.3733333333333333,1.2391555555555556,phT
878,pi+,3.387777777777778,0.040555555555555546,0.3733333333333333,1.253239393939394,phT
879,pi+,3.387777777777778,0.040555555555555546,0.3733333333333333,1.2673232323232322,phT
880,pi+,3.387777777777778,0.040555555555555546,0.3733333333333333,1.2814070707070706,phT
881,pi+,3.387777777777778,0.040555555555555546,0.3733333333333333,1.295490909090909,phT
882,pi+,3.387777777777778,0.040555555555555546,0.3733333333333333,1.3095747474747474,phT
883,pi+,3.387777777777778,0.040555555555555546,0.3733333333333333,1.3236585858585859,phT
884,pi+,3.387777777777778,0.040555555555555546,0.3733333333333333,1.3377424242424243,phT
885,pi+,3.387777777777778,0.040555555555555546,0.3733333333333333,1.3518262626262625,phT
886,pi+,3.387777777777778,0.040555555555555546,0.3733333333333333,1.365910101010101,phT
887,pi+,3.387777777777778,0.040555555555555546,0.3733333333333333,1.3799939393939393,phT
888,pi+,3.387777777777778,0.040555555555555546,0.3733333333333333,1.3940777777777777,phT
889,pi+,3.387777777777778,0.040555555555555546,0.3733333333333333,1.4081616161616162,phT
890,pi+,3.387777777777778,0.040555555555555546,0.3733333333333333,1.4222454545454546,phT
891,pi+,3.387777777777778,0.040555555555555546,0.3733333333333333,1.4363292929292928,phT
892,pi+,3.387777777777778,0.040555555555555546,0.3733333333333333,1.4504131313131312,phT
893,pi+,3.387777777777778,0.040555555555555546,0.3733333333333333,1.4644969696969696,phT
894,pi+,3.387777777777778,0.040555555555555546,0.3733333333333333,1.478580808080808,phT
895,pi+,3.387777777777778,0.040555555555555546,0.3733333333333333,1.4926646464646465,phT
896,pi+,3.387777777777778,0.040555555555555546,0.3733333333333333,1.506748484848485,phT
897,pi+,3.387777777777778,0.040555555555555546,0.3733333333333333,1.520832323232323,phT
898,pi+,3.387777777777778,0.040555555555555546,0.3733333333333333,1.5349161616161615,phT
899,pi+,3.387777777777778,0.040555555555555546,0.3733333333333333,1.549,phT
900,pi-,3.228888888888889,0.03811111111111111,0.36777777777777776,0.1545,phT
901,pi-,3.228888888888889,0.03811111111111111,0.36777777777777776,0.16863636363636364,phT
902,pi-,3.228888888888889,0.03811111111111111,0.36777777777777776,0.18277272727272728,phT
903,pi-,3.228888888888889,0.03811111111111111,0.36777777777777776,0.19690909090909092,phT
904,pi-,3.228888888888889,0.03811111111111111,0.36777777777777776,0.21104545454545454,phT
905,pi-,3.228888888888889,0.03811111111111111,0.36777777777777776,0.22518181818181818,phT
906,pi-,3.228888888888889,0.03811111111111111,0.36777777777777776,0.23931818181818182,phT
907,pi-,3.228888888888889,0.03811111111111111,0.36777777777777776,0.25345454545454543,phT
908,pi-,3.228888888888889,0.03811111111111111,0.36777777777777776,0.2675909090909091,phT
909,pi-,3.228888888888889,0.03811111111111111,0.36777777777777776,0.2817272727272727,phT
910,pi-,3.228888888888889,0.03811111111111111,0.36777777777777776,0.29586363636363633,phT
911,pi-,3.228888888888889,0.03811111111111111,0.36777777777777776,0.31,phT
912,pi-,3.228888888888889,0.03811111111111111,0.36777777777777776,0.32413636363636367,phT
913,pi-,3.228888888888889,0.03811111111111111,0.36777777777777776,0.3382727272727273,phT
914,pi-,3.228888888888889,0.03811111111111111,0.36777777777777776,0.3524090909090909,phT
915,pi-,3.228888888888889,0.03811111111111111,0.36777777777777776,0.3665454545454545,phT
916,pi-,3.228888888888889,0.03811111111111111,0.36777777777777776,0.3806818181818182,phT
917,pi-,3.228888888888889,0.03811111111111111,0.36777777777777776,0.39481818181818185,phT
918,pi-,3.228888888888889,0.03811111111111111,0.36777777777777776,0.40895454545454546,phT
919,pi-,3.228888888888889,0.03811111111111111,0.36777777777777776,0.4230909090909091,phT
