,kperp,fu,fuErr,fubar,fubarErr,fd,fdErr,fdbar,fdbarErr,fs,fsErr,fsbar,fsbarErr
119,0.04845691382765531,16.99027782418093,0.5884065428288439,1.1956202832911793,0.5218429121686379,25.028941782301512,2.3500485116678913,7.315546369557119,1.7149583234574006,1.9637289274184382,0.4793553142177172,0.6313204483910851,0.6694460306391438
120,0.04885571142284569,16.38594412387568,0.5674772851091445,1.15309280743478,0.5032812817260737,24.13867776434087,2.2664587359355712,7.0553368984102125,1.6539583139102194,1.8938803009637115,0.4623049414221715,0.6088647695256368,0.6456342483341467
121,0.049254509018036075,15.796301951906736,0.5470568237426707,1.1115991869074815,0.4851708899277838,23.270056324048916,2.1849010520064662,6.8014531953229085,1.594441232368418,1.8257297149695664,0.44566906815717283,0.5869549947562137,0.6224013373949119
122,0.04965330661322645,15.22133761868856,0.5271446846323085,1.0711384583615209,0.4675113163090024,22.42305729484314,2.1053735663747446,6.553889365936155,1.5364056970377185,1.759275587199657,0.42944730819151045,0.5655906154086571,0.5997467584283347
123,0.05005210420841683,14.661017142455316,0.5077396909230599,1.0317082304711696,0.4503015171467353,21.597630617057227,2.0278715787759953,6.3126307786361435,1.4798482778793216,1.6945139900562538,0.4136387027804124,0.5447703687971024,0.5776691724946709
124,0.050450901803607215,14.11528720526771,0.48883999611043294,0.9933047512077471,0.4335398548227517,20.793697746266403,1.9523877144194588,6.077654476184546,1.4247635931069655,1.6314387610751055,0.3982417476378504,0.5244922737470394,0.556166478775841
125,0.0508496993987976,13.584076107938813,0.4704431171113883,0.9559229750385623,0.4172241271533737,20.011153060020312,1.8789120560707462,5.84892958688332,1.3711444055748718,1.5700416132953434,0.38325441987834646,0.5047536660782053,0.5352358522011436
126,0.05124849699398797,13.067294721549322,0.4525459672171727,0.9195566298858514,0.4013515966145129,19.2498652595518,1.8074322756628083,5.6264177342710076,1.3189817188214403,1.5103122452352082,0.36867420486255426,0.48555123396074773,0.5148737809385849
127,0.051647294589178355,12.56483743333618,0.43514488885129216,0.8841982836897626,0.38591901939389034,18.50967876319672,1.7379337651286575,5.410073444396373,1.268264872545002,1.4522384502174424,0.35449812288409466,0.4668810530623146,0.49507610366451044
128,0.05204609218436874,12.076583084854356,0.4182356860598896,0.8498394104275986,0.37092267420593056,17.79041508843122,1.670399766165318,5.199844549765047,1.2189816372996394,1.3958062248016219,0.34072275563838844,0.44873862140803417,0.47583804652878414
129,0.05244488977955912,11.602395900428824,0.40181365666585184,0.8164704554497696,0.3563583908084285,17.091874219605128,1.6048114986547524,4.995672589105429,1.1711183082109289,1.3409998760942308,0.3273442724175426,0.43111889387969604,0.45715425973738566
130,0.0528436873747495,11.142126404031668,0.3858736240220549,0.7840809000012151,0.3422215781637027,16.41383595862401,1.5411482874837834,4.7974932021507355,1.124659797523338,1.2878021277209204,0.31435845597866824,0.4140163162848415,0.4390188536789383
131,0.05324248496993988,10.695612322838649,0.37040996830329687,0.7526593248054466,0.3285072521906192,15.75606125600836,1.4793876875215515,4.605236518685629,1.0795897258030822,1.2361942242591848,0.3017607280363806,0.3974248589308884,0.4214254345263846
132,0.05364128256513026,10.262679475837613,0.3554166572805438,0.722193472596677,0.3152100630574939,15.118293519932077,1.4195056065293903,4.418827541156558,1.0358905116321493,1.1861560339433335,0.2895461743335569,0.3813380496438193,0.4043671392496788
133,0.05404008016032064,9.843142645980588,0.34088727652526224,0.6926703094939028,0.30232432196955245,14.500259901018666,1.361476425794502,4.238186520196441,0.9935434596412606,1.1376661494674516,0.27770956924780604,0.36574900617538614,0.38783666998007144
134,0.054438877755511025,9.436806434488197,0.3268150589956504,0.6640760851190335,0.28984402740821363,13.9016725508454,1.305273118294997,4.063229322464681,0.9525288467413321,1.0907019867255345,0.2662453998943916,0.3506504679471404,0.37182632767116675
135,0.0548376753507014,9.043466096032564,0.31319291396065846,0.6363963913694202,0.2777628907830696,13.32222985227897,1.2508673642200974,3.89386779025394,0.9128260064248549,1.0452398813415615,0.25514788968967,0.3360348270839467,0.3563280450065584
136,0.05523647294589178,8.662908353639562,0.30001345522164224,0.6096162197632206,0.26607436146096236,12.761617619934988,1.1982296636851753,3.7300100923646355,0.8744134110201944,1.0012551828555485,0.24441102134234052,0.3218941586939153,0.34133341850837345
137,0.055635270541082166,8.294912192264851,0.2872690285954567,0.5837200172840178,0.2547716511400429,12.219510269221194,1.147329446497006,3.571561065796966,0.837268751793272,0.958722346444717,0.23402855924300794,0.30822025035589895,0.3268337398055257
138,0.05603406813627255,7.939249630109247,0.2749517386266143,0.5586917406589387,0.24384775754011068,11.695571952587693,1.0981351788399931,3.41842254785809,0.8013690168023088,0.917615022071792,0.22399407122569406,0.2950046307798358,0.31282002602486275
139,0.056432865731462924,7.595686466847914,0.2630534744999249,0.5345149090121771,0.23329548738388065,11.189457661768216,1.0506144667691697,3.2704936983290422,0.7666905664223028,0.8779061409650062,0.2143009496780064,0.28223859760925923,0.2992830492726763
140,0.056831663326653306,7.263983008053863,0.2515659351286969,0.5111726548432918,0.22310747864707564,10.70081429495237,1.0047341564104637,3.1276713113815617,0.733209206466619,0.839567999346652,0.20494243197966544,0.26991324433924413,0.28621336517822804
141,0.05723046092184369,6.943894765199613,0.24048065339716593,0.4886477732869171,0.21327622205842384,10.229281687981334,0.9604604307830087,2.989850116979567,0.7009002588434973,0.8025723393389717,0.19591162025200654,0.25801948632689087,0.2736013404750142
142,0.05762925851703407,6.635173130720571,0.22978901953925762,0.46692276961754703,0.20379408183369385,9.774493608806099,0.9177589031720486,2.8569230715428775,0.6697386296953453,0.7668904269876874,0.1872015004038844,0.2465480858751603,0.2614371795994174
143,0.058028056112224446,6.3375660277207455,0.21948230363916735,0.4459799049698776,0.1946533156308911,9.336078714590489,0.876594706994447,2.7287816376926184,0.639698874978491,0.7324931273547055,0.17880496046214955,0.2354896763744739,0.24971095029022392
144,0.05842685370741483,6.050818533994116,0.2095516772424412,0.42580124025172167,0.1858460937165799,8.913661470977779,0.8369325821116098,2.6053160529376758,0.6107552634504239,0.699350976642237,0.1707148081774798,0.22483478548994293,0.23841260817613502
145,0.05882565130260521,5.774673480124979,0.19998823406935962,0.40636867823283696,0.17736451733606046,8.506863033172108,0.7987369575570772,2.486415587200241,0.5828818370406174,0.6674342513209728,0.16292378789888762,0.2145738573854286,0.22753202034194295
