,hadron,1D_dependence,z,QQ,sbar,ubar,dbar,d,u,s
0,pi+,z,0.2237,3.43,0.6109886928487499,0.6109861490155786,1.016741836265391,0.6109861490155786,1.016741836265391,0.6109886928487499
1,pi+,z,0.2737,3.37,0.4393724622825948,0.4393713722173834,0.8565441715198199,0.4393713722173834,0.8565441715198199,0.4393724622825948
2,pi+,z,0.3237,3.33,0.3133798514107617,0.31337938201498533,0.7323598189095862,0.31337938201498533,0.7323598189095862,0.3133798514107617
3,pi+,z,0.3737,3.28,0.20544274440868268,0.20544255213960938,0.6083248373514947,0.20544255213960938,0.6083248373514947,0.20544274440868268
4,pi+,z,0.4448,3.19,0.09952489826531259,0.09952484059428944,0.46607779752810485,0.09952484059428944,0.46607779752810485,0.09952489826531259
5,pi+,z,0.5646,3.03,0.027726788535565528,0.027726783080600895,0.28440017681961605,0.027726783080600895,0.28440017681961605,0.027726788535565528
6,pi+,z,0.7164,2.74,0.00866176031903272,0.008661760224362578,0.1292417657553441,0.008661760224362578,0.1292417657553441,0.00866176031903272
7,pi+,z,0.8787,2.4,0.005543226761525347,0.005543226761525347,0.03889893724228342,0.005543226761525347,0.03889893724228342,0.005543226761525347
8,pi+,x,0.29,1.24,0.4673288863104869,0.4673286052119648,0.9141077205664933,0.4673286052119648,0.9141077205664933,0.4673288863104869
9,pi+,x,0.33,1.45,0.34284373421396525,0.3428435260348541,0.791804649818114,0.3428435260348541,0.791804649818114,0.34284373421396525
10,pi+,x,0.35,1.67,0.2866139065372235,0.2866137112467593,0.7264980677566557,0.2866137112467593,0.7264980677566557,0.2866139065372235
11,pi+,x,0.37,1.99,0.23432550716484118,0.23432535053372627,0.6606202192213102,0.23432535053372627,0.6606202192213102,0.23432550716484118
12,pi+,x,0.39,2.79,0.18110877225379807,0.18110863392625862,0.5842549725671258,0.18110863392625862,0.5842549725671258,0.18110877225379807
13,pi+,x,0.38,4.54,0.18195907681001028,0.181958888669079,0.5689198440020566,0.181958888669079,0.5689198440020566,0.18195907681001028
14,pi+,x,0.37,7.4,0.18443506046540026,0.18443482369478809,0.5585234469660106,0.18443482369478809,0.5585234469660106,0.18443506046540026
15,pi+,x,0.37,11.8,0.17122885204130933,0.17122861591712174,0.530241034963053,0.17122861591712174,0.530241034963053,0.17122885204130933
16,pi+,x,0.36,23.8,0.170886383914485,0.1708860993118356,0.5157221086670706,0.1708860993118356,0.5157221086670706,0.170886383914485
17,pi+,phT,0.35,3.18,0.254976323832162,0.2549760325638182,0.6681565117290886,0.2549760325638182,0.6681565117290886,0.254976323832162
18,pi+,phT,0.35,3.14,0.2555312548849542,0.25553096489818616,0.6691936782399751,0.25553096489818616,0.6691936782399751,0.2555312548849542
19,pi+,phT,0.35,3.14,0.2555312548849542,0.25553096489818616,0.6691936782399751,0.25553096489818616,0.6691936782399751,0.2555312548849542
20,pi+,phT,0.35,3.23,0.25429532360030005,0.2542950308001846,0.6668830483885865,0.2542950308001846,0.6668830483885865,0.25429532360030005
21,pi+,phT,0.36,3.29,0.23266092810586508,0.23266067945387828,0.6409060668297549,0.23266067945387828,0.6409060668297549,0.23266092810586508
22,pi+,phT,0.37,3.36,0.21170967263236123,0.21170946481402889,0.615132037849125,0.21170946481402889,0.615132037849125,0.21170967263236123
23,pi+,phT,0.39,3.46,0.1734678121803246,0.17346766617210174,0.5670074967629088,0.17346766617210174,0.5670074967629088,0.1734678121803246
24,pi+,phT,0.41,3.61,0.14056681465772,0.14056670617817354,0.5225420980181481,0.14056670617817354,0.5225420980181481,0.14056681465772
25,pi+,phT,0.43,4.08,0.11145946946813595,0.11145939917084396,0.4757818758353215,0.11145939917084396,0.4757818758353215,0.11145946946813595
