,hadron,1D_dependence,z,QQ,sbar,ubar,dbar,d,u,s
81,k+,x,0.363,1.29,0.4383720655279503,0.011129651955265687,0.011145821905361055,0.011145821905361055,0.09222891738128867,0.011131517491619452
82,k+,x,0.384,1.65,0.4067861779195576,0.011925379000099762,0.011931931799716435,0.011931931799716435,0.09172875332001781,0.011926112609311016
83,k+,x,0.392,2.01,0.3890742434581015,0.0126602776028341,0.012670385978554848,0.012670385978554848,0.09058783568787933,0.012683180827176224
84,k+,x,0.401,2.39,0.3707319183011764,0.013081793341666913,0.013094268004894952,0.013094268004894952,0.08888159137005283,0.013108832704828747
85,k+,x,0.401,2.39,0.3707319183011764,0.013081793341666913,0.013094268004894952,0.013094268004894952,0.08888159137005283,0.013108832704828747
86,k+,x,0.404,2.93,0.3587497048451217,0.013696230986012246,0.013701978089828528,0.013701978089828528,0.08765690280426022,0.013703466007117835
87,k+,x,0.408,3.79,0.34389472586458253,0.014171777355950241,0.014169158275382197,0.014169158275382197,0.08580653159957373,0.01415536770846102
88,k+,x,0.41,5.86,0.32510163034144823,0.014553107710086735,0.014543484257909939,0.014543484257909939,0.0828632892913962,0.014552031913631991
89,k+,z,0.228,2.46,0.42558901241135466,0.0372864187436752,0.03730216731329458,0.03730216731329458,0.09293025803919652,0.03733197276149904
90,k+,z,0.287,2.49,0.45485324331059723,0.02771694952418888,0.027720569727847817,0.027720569727847817,0.09693170149871862,0.027732277042440797
91,k+,z,0.347,2.53,0.42041128286346363,0.019163617772093963,0.019168939137164165,0.019168939137164165,0.09531238317939611,0.01916722730223037
92,k+,z,0.412,2.56,0.3571389285593667,0.012462179427486324,0.012467834674429091,0.012467834674429091,0.08700933658222172,0.012470692717162852
93,k+,z,0.482,2.55,0.29575454344976915,0.006886561835920001,0.006886449437081977,0.006886449437081977,0.07374868891517117,0.006885718556295093
94,k+,z,0.482,2.55,0.29575454344976915,0.006886561835920001,0.006886449437081977,0.006886449437081977,0.07374868891517117,0.006885718556295093
95,k+,z,0.556,2.54,0.24486509902184705,0.0026982688971255823,0.0026989944808227806,0.0026989944808227806,0.05914641777494842,0.002703816152200621
96,k+,z,0.645,2.61,0.1835313256077473,0.00043393493294018585,0.0004322620889123674,0.0004322620889123674,0.04396875176265864,0.0004077807502509251
97,k+,z,0.727,2.63,0.11935622984375403,1.7952654100080296e-05,1.8316684628925538e-05,1.8316684628925538e-05,0.03333548466259642,2.036743679750084e-06
98,k+,z,0.796,2.62,0.06580923128126827,-5.186635524620642e-06,-4.584970760308918e-06,-4.584970760308918e-06,0.02629696356203527,-4.639154397021945e-06
99,k+,z,0.903,2.47,0.010448101067484221,1.4935231570311622e-09,-8.519291038485501e-07,-8.519291038485501e-07,0.017951356064721126,-3.244367667193754e-07
100,k+,phT,0.362,2.68,0.40458257278694093,0.01774888077118242,0.017747927741891545,0.017747927741891545,0.09401849998862798,0.017751506313741432
101,k+,phT,0.372,2.66,0.3958135522953318,0.016595233628718575,0.01658526974804101,0.01658526974804101,0.09297567022551348,0.016584797385115008
102,k+,phT,0.377,2.66,0.39104045053276676,0.01605514692751593,0.016046130112111392,0.016046130112111392,0.09235667231488644,0.016048149797863138
103,k+,phT,0.381,2.56,0.3888092403764402,0.015425190347830254,0.015421904593613908,0.015421904593613908,0.0918852611215108,0.015431594802491913
104,k+,phT,0.381,2.56,0.3888092403764402,0.015425190347830254,0.015421904593613908,0.015421904593613908,0.0918852611215108,0.015431594802491913
105,k+,phT,0.387,2.49,0.3840034165271432,0.014644761988785294,0.014654224823885042,0.014654224823885042,0.0910662410073539,0.014678418794597282
106,k+,phT,0.402,2.41,0.36934701031265205,0.013041502963820433,0.013053477541439214,0.013053477541439214,0.08870910906017783,0.013066875736744999
107,k+,phT,0.451,2.29,0.3256586797216137,0.008753997467932746,0.008758096076466895,0.008758096076466895,0.08047990621286182,0.008783811100474444
