,hadron,1D_dependence,z,QQ,sbar,ubar,dbar,d,u,s
300,k-,x,0.3871111111111111,7.866666666666666,0.017374796899441297,0.08599013329728228,0.017386435940339274,0.017386435940339274,0.01739358416284576,0.338199226507842
301,k-,x,0.3871111111111111,7.866666666666666,0.017374796899441297,0.08599013329728228,0.017386435940339274,0.017386435940339274,0.01739358416284576,0.338199226507842
302,k-,x,0.3871111111111111,7.866666666666666,0.017374796899441297,0.08599013329728228,0.017386435940339274,0.017386435940339274,0.01739358416284576,0.338199226507842
303,k-,x,0.3871111111111111,7.866666666666666,0.017374796899441297,0.08599013329728228,0.017386435940339274,0.017386435940339274,0.01739358416284576,0.338199226507842
304,k-,x,0.3871111111111111,7.866666666666666,0.017374796899441297,0.08599013329728228,0.017386435940339274,0.017386435940339274,0.01739358416284576,0.338199226507842
305,k-,x,0.3871111111111111,7.866666666666666,0.017374796899441297,0.08599013329728228,0.017386435940339274,0.017386435940339274,0.01739358416284576,0.338199226507842
306,k-,x,0.3871111111111111,7.866666666666666,0.017374796899441297,0.08599013329728228,0.017386435940339274,0.017386435940339274,0.01739358416284576,0.338199226507842
307,k-,x,0.3871111111111111,7.866666666666666,0.017374796899441297,0.08599013329728228,0.017386435940339274,0.017386435940339274,0.01739358416284576,0.338199226507842
308,k-,x,0.3871111111111111,7.866666666666666,0.017374796899441297,0.08599013329728228,0.017386435940339274,0.017386435940339274,0.01739358416284576,0.338199226507842
309,k-,x,0.3871111111111111,7.866666666666666,0.017374796899441297,0.08599013329728228,0.017386435940339274,0.017386435940339274,0.01739358416284576,0.338199226507842
310,k-,x,0.3871111111111111,7.866666666666666,0.017374796899441297,0.08599013329728228,0.017386435940339274,0.017386435940339274,0.01739358416284576,0.338199226507842
311,k-,x,0.3871111111111111,7.866666666666666,0.017374796899441297,0.08599013329728228,0.017386435940339274,0.017386435940339274,0.01739358416284576,0.338199226507842
312,k-,x,0.3871111111111111,7.866666666666666,0.017374796899441297,0.08599013329728228,0.017386435940339274,0.017386435940339274,0.01739358416284576,0.338199226507842
313,k-,x,0.3871111111111111,7.866666666666666,0.017374796899441297,0.08599013329728228,0.017386435940339274,0.017386435940339274,0.01739358416284576,0.338199226507842
314,k-,x,0.3871111111111111,7.866666666666666,0.017374796899441297,0.08599013329728228,0.017386435940339274,0.017386435940339274,0.01739358416284576,0.338199226507842
315,k-,x,0.3871111111111111,7.866666666666666,0.017374796899441297,0.08599013329728228,0.017386435940339274,0.017386435940339274,0.01739358416284576,0.338199226507842
316,k-,x,0.3871111111111111,7.866666666666666,0.017374796899441297,0.08599013329728228,0.017386435940339274,0.017386435940339274,0.01739358416284576,0.338199226507842
317,k-,x,0.3871111111111111,7.866666666666666,0.017374796899441297,0.08599013329728228,0.017386435940339274,0.017386435940339274,0.01739358416284576,0.338199226507842
318,k-,x,0.3871111111111111,7.866666666666666,0.017374796899441297,0.08599013329728228,0.017386435940339274,0.017386435940339274,0.01739358416284576,0.338199226507842
319,k-,x,0.3871111111111111,7.866666666666666,0.017374796899441297,0.08599013329728228,0.017386435940339274,0.017386435940339274,0.01739358416284576,0.338199226507842
320,k-,x,0.3871111111111111,7.866666666666666,0.017374796899441297,0.08599013329728228,0.017386435940339274,0.017386435940339274,0.01739358416284576,0.338199226507842
321,k-,x,0.3871111111111111,7.866666666666666,0.017374796899441297,0.08599013329728228,0.017386435940339274,0.017386435940339274,0.01739358416284576,0.338199226507842
322,k-,x,0.3871111111111111,7.866666666666666,0.017374796899441297,0.08599013329728228,0.017386435940339274,0.017386435940339274,0.01739358416284576,0.338199226507842
323,k-,x,0.3871111111111111,7.866666666666666,0.017374796899441297,0.08599013329728228,0.017386435940339274,0.017386435940339274,0.01739358416284576,0.338199226507842
324,k-,x,0.3871111111111111,7.866666666666666,0.017374796899441297,0.08599013329728228,0.017386435940339274,0.017386435940339274,0.01739358416284576,0.338199226507842
325,k-,x,0.3871111111111111,7.866666666666666,0.017374796899441297,0.08599013329728228,0.017386435940339274,0.017386435940339274,0.01739358416284576,0.338199226507842
326,k-,x,0.3871111111111111,7.866666666666666,0.017374796899441297,0.08599013329728228,0.017386435940339274,0.017386435940339274,0.01739358416284576,0.338199226507842
327,k-,x,0.3871111111111111,7.866666666666666,0.017374796899441297,0.08599013329728228,0.017386435940339274,0.017386435940339274,0.01739358416284576,0.338199226507842
328,k-,x,0.3871111111111111,7.866666666666666,0.017374796899441297,0.08599013329728228,0.017386435940339274,0.017386435940339274,0.01739358416284576,0.338199226507842
329,k-,x,0.3871111111111111,7.866666666666666,0.017374796899441297,0.08599013329728228,0.017386435940339274,0.017386435940339274,0.01739358416284576,0.338199226507842
330,k-,x,0.3871111111111111,7.866666666666666,0.017374796899441297,0.08599013329728228,0.017386435940339274,0.017386435940339274,0.01739358416284576,0.338199226507842
331,k-,x,0.3871111111111111,7.866666666666666,0.017374796899441297,0.08599013329728228,0.017386435940339274,0.017386435940339274,0.01739358416284576,0.338199226507842
