,m1,Nu,au,bu,Nub,Nd,ad,bd,Ndb,Ns,aS,bS,Nsb
10,5.399865340230422,0.9167620424993004,2.6928634306941697,18.048528803786805,-0.01989339062861689,-1.8719064761578486,2.36457479048863,17.769147946261015,-0.520663477408393,-2.8500142256814662,2.728202483791372,19.148188491253528,-0.15046830055050417
11,6.532142771449445,0.8112930535763415,2.911476609692095,18.01562048607535,-0.021956417413090575,-2.7236058749618817,2.4896255894628143,15.332265577801097,-0.7853181998835718,-4.08635854905345,7.453623809521133,13.76120089093914,-0.25618859798874494
12,6.921381198515727,0.8038384356008459,2.7746179821785377,19.88814389153207,-0.16764616693161843,-1.9775935079131213,2.686396540498846,18.86127378912403,-0.9819661249845624,-20.808562036849068,8.182552288433232,11.789799763407936,-0.35013337114920484
13,8.017698721492742,0.8443422845208604,3.034993777477964,19.016887147275334,-0.06139568134228883,-2.429769638431692,2.0148473817565336,15.886512555566487,-0.017546262922906453,-11.5939071827188,6.360886653320421,5.063071678768143,-0.0257380729156082
14,7.1730736138407964,0.8687796493701317,2.902204196843915,15.902360896784682,-0.1397519262185487,-2.01901319520589,2.9543712846232983,18.68577175779957,-0.3315733066623895,2.795717747264547,7.379474312752963,13.91124050477172,-0.17249806983109894
15,6.537880735929264,0.9204668899089427,2.6146044303064464,15.915094769697372,-0.01547508532010982,-1.9561023205152859,2.101191392322386,10.40585633207024,-0.36162098968289413,-21.877011861932218,7.06257444061113,11.184235069596173,-0.44471049688784514
16,7.604194389886517,0.9002996833766823,2.6419299777252303,21.367226525975198,-0.11239531854021872,-2.8790467102911457,2.028603090526177,18.91143700610429,-0.41287353983233177,-9.749145259596917,11.193014348333008,19.85811677309253,0.04530118124607024
17,7.535706922199328,0.7975492063796489,2.6091333973762927,18.201735004036355,-0.07323584494914645,-2.3496473014004153,2.4666341959262192,14.413824131454904,-0.1850243720292702,-14.317513249133368,6.651665852413804,21.816029450303578,-0.39716618551981
18,7.935214020266715,0.8499384870351674,3.1440521738469807,22.177922081351955,-0.050851475611024655,-2.3947186756156036,2.1314625229762716,14.769365508067734,-0.1884918191884075,-6.04624288678909,1.6167642748016178,3.813398288134451,0.032733624252546445
19,7.004914139541536,0.8246383949270356,2.628319907430596,19.245646160986855,0.0023311153669572926,-2.561521826423567,1.7422945082230674,16.641512517033487,-0.05126929896751012,-28.190127538560613,9.137920293777228,10.023455976274576,-0.07401106990481118
20,6.142267885991524,0.9101039126953143,2.667184322074368,19.603450171457744,-0.013283166834827248,-2.1670660278391938,2.520219953394315,14.982069289297378,-0.03595082582224962,-8.291219115086015,5.476179624635819,2.7586644600329464,-0.17815343527733943
21,6.229727171856539,0.9386974337989527,3.0074358574938906,20.384419699005207,-0.052511429545317054,-2.42465802058906,2.3431670725772014,21.584140508618773,-0.30010341544231506,-7.147615254817623,4.266472418306926,7.30385305735013,0.14475896515080416
22,7.160381352963666,0.8771649208389614,2.70671108261793,20.256391490619926,-0.055566914944486845,-2.589650438199104,2.700912439381597,14.33044194145023,0.02015365589345991,-16.829353712024822,3.5191760021832463,4.776817562620655,0.027207261572163965
23,7.283451873122521,0.8066747139941961,2.9725937995062446,18.336337416554734,-0.050383605859015045,-1.9109876336734901,2.066930231275543,16.08034704447315,-0.23742641076327378,-20.103448343977337,6.728614503519808,5.694052829408047,-0.3805622023335128
24,8.318041305636045,0.857912206388611,2.629496132979937,20.290962592767137,-0.01562403022888842,-2.0002749215307514,3.3470501329439766,14.34625231341472,-0.27821190950054037,-0.8647276973675435,4.624400886707815,14.737250945559373,-0.26505757214293935
25,7.1214466709765345,0.8370741614733096,2.886333908700117,19.34839565990616,0.006726539336029638,-2.4652538733939324,2.0302116075244725,17.766430756637217,-0.24977153335266253,-18.096986018151636,11.50481777610267,8.834448351150282,-0.2488116435462121
26,8.028714177778285,0.9504783851606952,2.794317990943909,18.05132178895848,0.019400413368722447,-2.163348596461832,1.7380220085277025,15.6820258587257,-0.8832894451983917,-13.095268727620903,4.4261244011442225,0.030839378913047,-0.025871003501634335
27,6.2939912939167035,0.904265933960466,2.7321292017868406,20.58108451781811,0.01272864124644836,-2.30106324138483,2.58235780917809,16.68035389610051,-0.12266907463638377,-7.734630212973361,2.422773563007211,6.7340737070318415,-0.44174243337359986
28,6.993800896353216,0.9042793822164794,2.813112171196934,20.39212858037102,0.08640992109544057,-2.449678734791689,2.321368374693889,17.096971004155517,-0.08454991047377391,-15.511015313750647,10.167933191867183,23.05918555278941,0.10780304495442225
29,6.646513968395347,0.778931891740406,2.5519082125187507,19.550753987896854,-0.034723482882768386,-2.267906406768795,2.589127809698876,11.640620664098977,-0.3837537067394784,-20.29873113768183,3.5389688169786853,3.594454402587047,-0.11240997741713017
30,7.208148902743207,0.805119976023757,2.5609179767877475,21.78846612701415,-0.014206542249181019,-1.9546498278769566,2.589426371397358,23.944831404523747,-0.14927045003366904,-13.24110821228581,9.554894494383138,24.044396147104194,-0.09012403946138904
31,6.9213142313198714,0.8975271534531023,2.601332883339484,21.091237389799502,0.0595764215712313,-2.904756915805481,1.787893240500612,16.357429331911884,-0.572144883866472,-17.990527938751566,4.96317979991574,6.2494082067502115,0.07626452338596326
32,7.120390571072851,1.0169352805551266,2.593759075952193,19.154786681266113,-0.18915607229981002,-2.1031483726931235,2.987379973249224,14.33714397826537,-0.4603787799467142,-19.498425905642378,10.18478461799164,8.4858280297491,-0.3392946693768598
33,6.757943371023544,0.8425270127987833,2.7229579985519035,20.982708083488404,-0.04952784526893317,-1.7482335664778197,2.2545762595213446,13.910602750322857,-0.43672681619032816,-12.25605919109451,8.84611786581978,23.12010558778576,-0.15279128271319173
34,8.206614102326435,0.8943960859063934,2.924118501077197,17.471360289954262,-0.11095720270260098,-2.3819054735579273,2.3391989643148876,18.734235791687407,-0.14071811269995255,-17.610421289519923,7.527456073179065,7.381625813301593,-0.023005844055628027
35,7.489286156365067,0.9461957014501914,2.9821278252601795,17.366660710953486,-0.15150448615930218,-1.9816104380164457,2.283562758458487,18.021411004440132,-0.4515250976565833,4.117221228931889,5.346294482225037,26.851931249421774,0.07748413605106183
36,6.530361035140187,0.9263611950704281,3.107002871546838,18.39983634034031,-0.06276847318151749,-2.4298197809074185,2.4729744770604016,19.70034733995377,-0.010425121014536465,-7.4923853596121575,8.616340797320367,13.46197417417801,-0.07431246138870634
37,7.487135370922137,0.7812694268142494,2.8447786368770376,21.941232501236748,0.0009451299977504268,-2.777704098565448,2.7301958115911678,9.2113384604666,-0.4959100244334193,-9.541184235755068,4.821807669111072,8.783514916826569,-0.20023852660652777
38,7.010179161258251,0.8776192764620215,2.6791459913987117,18.23490987995989,-0.0018457986378826174,-2.2102921842851067,2.4843673648632056,10.210078847095774,-0.05199249655682034,-12.788429316831248,6.164640951678285,9.559276677600863,0.06520105997832451
39,6.944364650395726,0.8527951002262073,2.979890990387712,20.480205266844845,-0.07431595782637015,-2.3903475185079963,2.7785012713354966,7.44110751683368,-0.4272572252509167,-11.002130996596177,9.35099860366423,8.00258293262858,0.4117687077901073
40,5.8072828475816225,0.9222585733363294,2.8926652900250733,20.58292114804796,-0.06660398986901366,-2.3734021259226132,2.985043441971753,18.875985853024034,0.15879914250063876,-3.933865272399876,2.5771654613261754,12.955028059983704,-0.17614650375079083
41,6.970250169831969,0.9039754390444874,2.6587768660953217,20.340668471329504,-0.09294779421966756,-2.3163128038702405,2.135783578330592,18.95269157041195,0.19265512152250708,-27.751390906757226,6.911880909366659,9.691171254493657,-0.13871139309947605
42,7.088740808851772,0.8601120929155481,2.9296389100134452,18.173610244347746,-0.05602125531754715,-2.2942259657254738,2.6479284441794384,23.23331856523595,-0.20039538885421493,-5.6738633791807835,5.600455353417294,19.196781727592132,-0.10436993048385391
43,6.769769695190991,0.8509519460085834,2.9328157965495167,20.49420379626371,-0.07263261801526957,-1.6685727810708024,2.3880364676120203,12.849585439832087,-0.32659020736869987,-13.006694771955939,5.565498683673484,16.35151351429469,-0.22556566435294023
