,hadron,Q2,x,z,phT,Siv,tot_err,1D_dependence
0,pi+,6.297777777777778,0.006469,0.3566666666666666,0.4833333333333333,-0.007138454,0.0133019695,x
1,pi+,6.297777777777778,0.0092127474747474,0.3566666666666666,0.4833333333333333,-7.773395e-05,0.009321308,x
2,pi+,6.297777777777778,0.0119564949494949,0.3566666666666666,0.4833333333333333,0.0042063408,0.008941874,x
3,pi+,6.297777777777778,0.0147002424242424,0.3566666666666666,0.4833333333333333,0.004686103,0.008035521,x
4,pi+,6.297777777777778,0.0174439898989899,0.3566666666666666,0.4833333333333333,0.0060530948,0.007586507,x
5,pi+,6.297777777777778,0.0201877373737373,0.3566666666666666,0.4833333333333333,0.0075695096,0.0063068266,x
6,pi+,6.297777777777778,0.0229314848484848,0.3566666666666666,0.4833333333333333,0.009342596,0.0053592003,x
7,pi+,6.297777777777778,0.0256752323232323,0.3566666666666666,0.4833333333333333,0.012183074,0.005605725,x
8,pi+,6.297777777777778,0.0284189797979797,0.3566666666666666,0.4833333333333333,0.021052163,0.011325514,x
9,pi+,6.297777777777778,0.0311627272727272,0.3566666666666666,0.4833333333333333,0.022172129,0.013923996,x
10,pi+,6.297777777777778,0.0339064747474747,0.3566666666666666,0.4833333333333333,0.028175134,0.015441021,x
11,pi+,6.297777777777778,0.0366502222222222,0.3566666666666666,0.4833333333333333,0.023309274,0.008739789,x
12,pi+,6.297777777777778,0.0393939696969697,0.3566666666666666,0.4833333333333333,0.022559209,0.0056688846,x
13,pi+,6.297777777777778,0.0421377171717171,0.3566666666666666,0.4833333333333333,0.03382808,0.011966727,x
14,pi+,6.297777777777778,0.0448814646464646,0.3566666666666666,0.4833333333333333,0.03218928,0.009496929,x
15,pi+,6.297777777777778,0.0476252121212121,0.3566666666666666,0.4833333333333333,0.025949134,0.0077395383,x
16,pi+,6.297777777777778,0.0503689595959596,0.3566666666666666,0.4833333333333333,0.01640077,0.004294918,x
17,pi+,6.297777777777778,0.053112707070707,0.3566666666666666,0.4833333333333333,0.020417375,0.0061013736,x
18,pi+,6.297777777777778,0.0558564545454545,0.3566666666666666,0.4833333333333333,0.031477436,0.007078766,x
19,pi+,6.297777777777778,0.058600202020202,0.3566666666666666,0.4833333333333333,0.03470908,0.008185676,x
20,pi+,6.297777777777778,0.0613439494949495,0.3566666666666666,0.4833333333333333,0.033985306,0.0070740525,x
21,pi+,6.297777777777778,0.0640876969696969,0.3566666666666666,0.4833333333333333,0.03361015,0.007688159,x
22,pi+,6.297777777777778,0.0668314444444444,0.3566666666666666,0.4833333333333333,0.038714543,0.012527126,x
23,pi+,6.297777777777778,0.0695751919191919,0.3566666666666666,0.4833333333333333,0.043742143,0.016445238,x
24,pi+,6.297777777777778,0.0723189393939394,0.3566666666666666,0.4833333333333333,0.05112123,0.014908073,x
25,pi+,6.297777777777778,0.0750626868686868,0.3566666666666666,0.4833333333333333,0.04918835,0.006724608,x
26,pi+,6.297777777777778,0.0778064343434343,0.3566666666666666,0.4833333333333333,0.031716853,0.020358628,x
27,pi+,6.297777777777778,0.0805501818181818,0.3566666666666666,0.4833333333333333,0.035974286,0.015840977,x
28,pi+,6.297777777777778,0.0832939292929293,0.3566666666666666,0.4833333333333333,0.046209063,0.010519875,x
29,pi+,6.297777777777778,0.0860376767676767,0.3566666666666666,0.4833333333333333,0.047369145,0.010125855,x
30,pi+,6.297777777777778,0.0887814242424242,0.3566666666666666,0.4833333333333333,0.061356567,0.010346028,x
31,pi+,6.297777777777778,0.0915251717171717,0.3566666666666666,0.4833333333333333,0.06475236,0.007376285,x
32,pi+,6.297777777777778,0.0942689191919192,0.3566666666666666,0.4833333333333333,0.063207164,0.006541949,x
33,pi+,6.297777777777778,0.0970126666666666,0.3566666666666666,0.4833333333333333,0.062147785,0.007346945,x
34,pi+,6.297777777777778,0.0997564141414141,0.3566666666666666,0.4833333333333333,0.043567747,0.0072077075,x
35,pi+,6.297777777777778,0.1025001616161616,0.3566666666666666,0.4833333333333333,0.059110682,0.008383577,x
36,pi+,6.297777777777778,0.1052439090909091,0.3566666666666666,0.4833333333333333,0.07971486,0.018063342,x
37,pi+,6.297777777777778,0.1079876565656565,0.3566666666666666,0.4833333333333333,0.051972836,0.014910352,x
38,pi+,6.297777777777778,0.110731404040404,0.3566666666666666,0.4833333333333333,0.018538088,0.025685063,x
39,pi+,6.297777777777778,0.1134751515151515,0.3566666666666666,0.4833333333333333,0.02766708,0.029499697,x
40,pi+,6.297777777777778,0.116218898989899,0.3566666666666666,0.4833333333333333,0.04454138,0.02493232,x
41,pi+,6.297777777777778,0.1189626464646464,0.3566666666666666,0.4833333333333333,0.05682852,0.017420858,x
42,pi+,6.297777777777778,0.1217063939393939,0.3566666666666666,0.4833333333333333,0.07982811,0.046486083,x
43,pi+,6.297777777777778,0.1244501414141414,0.3566666666666666,0.4833333333333333,0.08415562,0.04744745,x
44,pi+,6.297777777777778,0.1271938888888888,0.3566666666666666,0.4833333333333333,0.086753674,0.04632031,x
45,pi+,6.297777777777778,0.1299376363636363,0.3566666666666666,0.4833333333333333,0.08829519,0.04481803,x
46,pi+,6.297777777777778,0.1326813838383838,0.3566666666666666,0.4833333333333333,0.088867694,0.042480253,x
47,pi+,6.297777777777778,0.1354251313131313,0.3566666666666666,0.4833333333333333,0.08835544,0.039672285,x
48,pi+,6.297777777777778,0.1381688787878787,0.3566666666666666,0.4833333333333333,0.087057464,0.036682945,x
49,pi+,6.297777777777778,0.1409126262626262,0.3566666666666666,0.4833333333333333,0.08491365,0.032833964,x
50,pi+,6.297777777777778,0.1436563737373737,0.3566666666666666,0.4833333333333333,0.08200109,0.028408056,x
51,pi+,6.297777777777778,0.1464001212121212,0.3566666666666666,0.4833333333333333,0.0781653,0.023954725,x
52,pi+,6.297777777777778,0.1491438686868686,0.3566666666666666,0.4833333333333333,0.07367046,0.019851154,x
53,pi+,6.297777777777778,0.1518876161616161,0.3566666666666666,0.4833333333333333,0.06869086,0.016086994,x
54,pi+,6.297777777777778,0.1546313636363636,0.3566666666666666,0.4833333333333333,0.06315919,0.012534142,x
55,pi+,6.297777777777778,0.1573751111111111,0.3566666666666666,0.4833333333333333,0.05607534,0.009190177,x
56,pi+,6.297777777777778,0.1601188585858586,0.3566666666666666,0.4833333333333333,0.040767796,0.007814627,x
