,hadron,1D_dependence,z,QQ,sbar,ubar,dbar,d,u,s
42,pi-,z,0.233,2.373,0.3909818867409974,0.48232798041697744,0.316401632375703,0.4844753717023538,0.3163702719443899,0.3909818867409974
43,pi-,z,0.303,2.356,0.2728762468975203,0.39504192770298974,0.22892264271777085,0.3968241661379705,0.2289230055136521,0.2728762468975203
44,pi-,z,0.373,2.338,0.18235233295403003,0.3185935729752705,0.15748076434498876,0.3200048396863421,0.15748347534140966,0.18235233295403003
45,pi-,z,0.447,2.332,0.12281869848190542,0.24541038264544338,0.10858308620901157,0.24648557824085704,0.10861315215150677,0.12281869848190542
46,pi-,z,0.523,2.315,0.08590726616476149,0.18797357481251104,0.07752584801609406,0.18879443568075446,0.07752807903397045,0.08590726616476149
47,pi-,z,0.593,2.263,0.060966151537222485,0.1529778224002882,0.05610360585891336,0.15363519893972202,0.05611595308553194,0.060966151537222485
48,pi-,z,0.663,2.247,0.039509949874041675,0.12914924709544262,0.0370803191115828,0.12970518098005038,0.037066542812420285,0.039509949874041675
49,pi-,x,0.33,1.278,0.23899699439912464,0.374102002369023,0.19770325827116458,0.37586279648890336,0.19770971232587245,0.23899699439912464
50,pi-,x,0.35,1.629,0.21210780924979653,0.3508434172675126,0.1793203069214512,0.3524200821566515,0.1793192656930484,0.21210780924979653
51,pi-,x,0.36,2.011,0.19804082217496843,0.33579658719042865,0.1693289688665096,0.337282391824367,0.16932899531010748,0.19804082217496843
52,pi-,x,0.367,2.451,0.18787677258288418,0.3234909922887272,0.16210535992757283,0.3249234670890518,0.16210725646942525,0.18787677258288418
53,pi-,x,0.369,3.192,0.18146045268223882,0.3138948316849671,0.15755080004338473,0.31522650875433195,0.1575525414431039,0.18146045268223882
54,pi-,x,0.367,4.291,0.17849777292316757,0.3075702822984201,0.15572886038115127,0.30882357144213796,0.15572735427152828,0.17849777292316757
55,pi-,x,0.363,6.125,0.1763214390459873,0.3018330202947265,0.15443226523013698,0.3031079085076105,0.15441080877892394,0.1763214390459873
56,pi-,phT,0.337,2.454,0.22348357244414155,0.35601926411826185,0.19060846415535715,0.3575757144098947,0.19060856606324184,0.22348357244414155
57,pi-,phT,0.346,2.445,0.21186451576581433,0.3458725355259311,0.18132429550266205,0.3473938787037449,0.1813252382558196,0.21186451576581433
58,pi-,phT,0.35,2.393,0.2072912570956479,0.3420295951756449,0.17756911971787281,0.34353811343773943,0.17756983384328176,0.2072912570956479
59,pi-,phT,0.348,2.314,0.21015026863268388,0.3449693375229654,0.179682739521191,0.3464930343443432,0.17968357027535797,0.21015026863268388
60,pi-,phT,0.349,2.269,0.20919453241088456,0.344347505388045,0.17881961592214743,0.34587054799137673,0.17882035932665058,0.20919453241088456
61,pi-,phT,0.371,2.265,0.18483937083704224,0.3215291893263584,0.15935782513734129,0.32295080251305247,0.15936050453037473,0.18483937083704224
62,pi-,phT,0.433,2.224,0.13264800801607696,0.26002552368978193,0.11670104653686318,0.261159896526128,0.11668606261274249,0.13264800801607696
